,artist,track,date,rating,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
28,Jack J,Looking Forward to You,2014,3.52,0.846,0.86,11,-4.524,0,0.0377,0.166,0.766,0.0358,0.977,118.293,489394
29,Lana Del Rey,Ultraviolence,4 June ,3.42,0.144,0.541,0,-7.076,1,0.038,0.278,1.01e-05,0.101,0.0899,79.262,251480
30,Aaron Smith,Dancin',9 December ,3.79,0.72,0.741,10,-6.529,0,0.0287,0.101,1.41e-05,0.289,0.357,119.896,198053
31,Self Defense Family,Indoor Wind Chimes,October ,3.61,0.214,0.799,9,-4.433,0,0.0326,0.319,0.0467,0.0874,0.439,150.186,270646
32,Ariel Pink,Picture Me Gone,4 November ,3.46,0.193,0.69,7,-3.727,1,0.0331,6.53e-05,0.0124,0.069,0.349,110.68,339133
33,Javiera Mena,Otra era,15 October ,3.52,0.534,0.888,2,-6.327,1,0.0274,0.0196,0.183,0.151,0.624,101.989,244979
34,Weezer,Cleopatra,9 September ,3.45,0.498,0.903,6,-5.558,1,0.0862,0.0307,0.101,0.28,0.277,118.108,191987
35,OG Maco,U Guessed It,25 September ,3.34,0.843,0.286,1,-10.575,1,0.352,0.0125,1.69e-06,0.0681,0.265,120.06,146064
36,Allie X,Prime,18 March ,3.66,0.687,0.872,7,-2.388,1,0.0694,0.055,5.9e-06,0.17,0.72,105.976,253698
37,Dream Theater,Illumination Theory,19 April ,3.82,0.3,0.943,4,-5.069,0,0.11,0.000883,0.0294,0.349,0.0386,120.856,1335907
38,Robert Plant,Rainbow,23 June ,3.58,0.432,0.523,9,-8.937,1,0.0284,0.415,0.35,0.281,0.299,147.972,256360
39,La Roux,Let Me Down Gently,13 May ,3.42,0.476,0.631,2,-6.592,0,0.0277,0.000208,0.171,0.0946,0.231,113.567,340467
40,Tweedy,Summer Noon,2 September ,3.88,0.874,0.609,6,-7.61,1,0.0293,0.597,0.123,0.0974,0.83,117.517,212640
41,The Soronprfbs,I Love You All,5 August ,3.89,0.286,0.597,7,-8.734,1,0.0309,0.000108,0.00618,0.0771,0.235,159.897,231750
42,Goldfrapp,Thea,21 March ,3.47,0.547,0.817,5,-10.795,0,0.104,0.0756,0.00409,0.38,0.542,98.028,290480
43,Sleater-Kinney,Bury Our Friends,20 October ,3.41,0.419,0.943,11,-4.267,0,0.0697,0.0102,0.000241,0.362,0.821,119.782,203813
44,Banks,Beggin for Thread,22 July ,3.32,0.597,0.696,5,-6.196,0,0.0278,0.00101,0.0735,0.255,0.397,107.96,249740
45,Elbow,Charge,19 April ,3.52,0.687,0.537,0,-7.007,1,0.0275,0.0408,1.09e-05,0.146,0.362,103.738,316973
46,Khruangbin,A Calf Born in Winter,2014,3.64,0.513,0.393,2,-13.338,1,0.0305,0.563,0.894,0.907,0.513,82.616,209025
47,Coldplay,Midnight,19 April ,3.36,0.548,0.475,1,-12.42,1,0.0355,0.615,0.808,0.0944,0.0349,126.976,294667
48,Future,Move That Dope,6 February ,3.25,0.869,0.626,11,-4.832,1,0.126,0.0754,0.0,0.0776,0.316,131.075,340480
49,La Roux,Kiss and Not Tell,27 October ,3.49,0.764,0.604,11,-7.733,1,0.0475,0.00314,0.00621,0.174,0.932,119.156,233720
50,Caribou,Our Love,19 August ,3.37,0.726,0.497,10,-10.742,0,0.0433,0.125,0.89,0.104,0.459,125.004,334173
51,Son Lux,Lost it to Trying,12 March ,3.66,0.423,0.833,4,-6.903,0,0.0917,0.0831,0.0414,0.0691,0.271,160.014,282587
52,Guided by Voices,All American Boy,29 April ,3.6,0.348,0.606,11,-5.027,0,0.0288,0.796,0.0242,0.0973,0.183,80.099,225240
53,Thee Oh Sees,Penetrating Eye,12 February ,3.5,0.0732,0.877,3,-8.965,1,0.0807,3.4e-05,0.903,0.081,0.22,180.458,203187
54,Royal Blood,Figure It Out,18 July ,3.34,0.658,0.814,0,-4.631,1,0.0558,0.229,0.00676,0.216,0.69,108.016,183602
55,Sufjan Stevens,A Little Lost,5 August ,3.73,0.736,0.603,0,-10.759,1,0.06,0.784,0.747,0.105,0.796,139.958,304587
56,Kiesza,Hideaway,13 April ,3.2,0.838,0.72,7,-4.135,0,0.0483,0.0862,0.00697,0.0772,0.204,122.99,251987
57,Elbow,New York Morning,27 January ,3.41,0.521,0.615,1,-8.282,0,0.0473,0.525,0.0,0.0856,0.156,76.513,319907
58,Real Lies,North Circular,21 August ,3.62,0.461,0.772,1,-7.099,1,0.0583,0.0107,9.53e-05,0.158,0.348,124.07,313120
59,Ho99o9,Bone Collector,2 September ,3.4,0.652,0.909,9,-7.766,1,0.408,0.232,0.0325,0.16,0.397,126.92,174403
60,Overkill,Armorist,23 June ,3.52,0.34,0.995,7,-2.753,1,0.215,0.00225,0.0291,0.0937,0.237,196.988,233213
61,Future Islands,Doves,4 August ,3.71,0.706,0.76,9,-3.428,0,0.0316,0.293,0.104,0.0904,0.961,110.019,208000
62,Orden Ogan,F.E.V.E.R,12 December ,3.95,0.395,0.918,10,-5.297,1,0.0728,4.89e-05,0.179,0.126,0.21,94.155,264200
63,Sunny Day Real Estate,Lipton Witch,19 April ,3.32,0.406,0.86,2,-4.139,1,0.0522,2.58e-05,0.00524,0.132,0.386,142.015,225935
64,Kero Kero Bonito,Sick Beat,12 July ,3.75,0.747,0.681,7,-6.353,1,0.117,0.156,0.0,0.167,0.853,98.978,179091
65,Pilotpriest,The Last Goodbye,15 August ,3.64,0.598,0.678,7,-8.739,0,0.0331,0.0548,0.913,0.0738,0.171,100.979,327233
66,Foxygen,How Can You Really,31 July ,3.3,0.411,0.665,0,-6.426,1,0.0325,0.00801,0.000167,0.579,0.752,119.949,213667
67,cv313,Fading Lights,5 December ,3.4,0.613,0.42,10,-18.547,0,0.0545,0.198,0.92,0.0975,0.352,123.96,541948
68,Rowdy Rebel,Computers,2 October ,3.36,0.817,0.706,10,-4.157,0,0.0799,0.0423,0.0,0.256,0.428,140.002,305400
69,How to Dress Well,Repeat Pleasure,4 April ,3.31,0.684,0.489,0,-8.155,1,0.0544,0.438,0.000122,0.116,0.279,124.993,215907
70,Katy B,Crying for No Reason,26 January ,3.2,0.667,0.701,1,-5.285,0,0.0323,0.415,0.000491,0.072,0.241,111.945,242147
71,Jon Hopkins,Collider,24 February ,3.82,0.703,0.766,10,-6.979,0,0.351,0.0374,0.00475,0.295,0.34,115.014,561693
72,Pharrell Williams,Gust of Wind,7 October ,3.44,0.751,0.732,5,-7.616,0,0.0517,0.101,4.46e-05,0.119,0.675,100.02,285627
73,Silversun Pickups,Cannibal,7 January ,3.37,0.62,0.858,1,-6.53,1,0.145,0.03,0.41,0.112,0.389,128.869,224301
74,Ryan Adams,Gimme Something Good,1 July ,3.37,0.396,0.785,11,-4.192,0,0.0358,0.031,0.00129,0.181,0.683,184.081,234893
75,Hercules and Love Affair,I Try to Talk to You,1 May ,3.82,0.714,0.665,1,-9.849,1,0.0355,0.0134,0.0641,0.145,0.684,120.005,249927
76,TR/ST,Are We Arc?,19 February ,3.52,0.609,0.674,8,-10.126,1,0.0259,0.289,0.889,0.127,0.265,112.016,269093
77,OK Go,The Writing's on the Wall,17 June ,3.46,0.547,0.967,7,-3.648,1,0.0534,0.0198,0.000424,0.721,0.662,103.026,214707
78,Chromeo,Old 45's,7 May ,3.44,0.817,0.654,8,-6.786,1,0.193,0.164,0.00194,0.21,0.597,95.984,227907
79,Against Me!,Unconditional Love,1 May ,3.34,0.315,0.951,2,-3.296,1,0.111,0.00246,0.000615,0.188,0.662,133.918,171560
80,Plini,Ko Ki,29 September ,3.54,0.562,0.749,3,-10.735,0,0.0351,0.118,0.794,0.0932,0.385,120.067,200000
81,Sophie Ellis-Bextor,Love Is a Camera,23 June ,3.51,0.474,0.607,0,-10.114,0,0.0313,0.0402,2.41e-05,0.0566,0.628,160.692,253213
82,Madeon,Imperium,2 November ,3.53,0.647,0.946,1,-1.72,1,0.0767,0.000122,0.0355,0.158,0.452,110.017,198853
83,Shabazz Palaces,They Come in Gold,5 May ,3.22,0.583,0.843,1,-7.416,0,0.409,0.119,0.0,0.602,0.411,108.066,202710
84,Jack White,High Ball Stepper,1 April ,3.34,0.227,0.635,7,-9.169,1,0.0754,0.0323,0.125,0.117,0.39,170.179,230373
85,Foster the People,Coming of Age,14 January ,3.17,0.534,0.955,7,-4.447,0,0.0524,0.0219,0.00573,0.322,0.425,130.09,280040
86,Cymbals Eat Guitars,Jackson,19 May ,3.63,0.424,0.751,4,-5.128,1,0.0412,0.663,0.0831,0.0805,0.339,112.571,374120
87,Warpaint,Disco,2014,3.57,0.644,0.763,1,-7.939,1,0.0356,0.00492,0.0483,0.167,0.644,97.144,244397
88,Anathema,The Lost Song Part 3,2 June ,3.32,0.614,0.819,10,-8.779,0,0.038,0.0882,0.528,0.187,0.301,116.001,322173
89,A$AP Rocky,Multiply,3 October ,3.09,0.904,0.783,0,-4.475,1,0.145,0.079,0.0,0.149,0.176,114.952,223053
90,Lust for Youth,Sister,10 September ,3.27,0.481,0.692,2,-9.644,1,0.0265,0.444,0.955,0.127,0.141,146.102,310797
91,Common,Glory,December ,3.25,0.567,0.587,9,-5.626,0,0.0417,0.867,0.0,0.13,0.572,83.046,272728
92,Ryan Adams,Do You Laugh When You Lie?,9 December ,3.49,0.499,0.845,9,-4.932,0,0.0295,0.000906,0.239,0.156,0.941,132.654,147147
93,The Notwist,Kong,21 January ,3.39,0.433,0.893,11,-4.653,0,0.115,0.00195,0.418,0.346,0.341,98.003,271160
94,AURORA,Under Stars,2 December ,3.44,0.519,0.486,7,-9.515,1,0.0352,0.161,0.000775,0.643,0.0591,119.933,199027
95,Tom Petty and The Heartbreakers,Red River,10 June ,3.69,0.596,0.728,9,-5.275,0,0.0278,0.0811,1.53e-06,0.452,0.551,114.945,239693
96,Dark Tranquillity,A Memory Construct,March ,3.39,0.487,0.954,4,-5.154,1,0.0449,1.19e-05,0.353,0.31,0.349,130.026,293453
97,Gruff Rhys,American Interior,26 February ,3.42,0.567,0.929,9,-3.488,0,0.0315,0.15,0.00871,0.117,0.67,110.06,195573
98,Kyla La Grange,The Knife,25 May ,3.41,0.737,0.608,2,-6.778,0,0.0368,0.591,9.93e-05,0.0834,0.517,95.004,239840
99,Route 94,My Love,28 February ,3.06,0.814,0.622,8,-7.573,1,0.0492,0.000132,0.72,0.0658,0.726,119.976,259934
100,AC/DC,Rock or Bust,17 November ,3.17,0.572,0.825,8,-3.977,1,0.04,7.13e-05,0.000134,0.134,0.56,98.057,183053
101,iLoveMakonnen,Tuesday,1 September ,2.99,0.77,0.664,0,-5.604,1,0.211,0.215,0.000118,0.105,0.472,140.163,321987
102,Sharaya J,Takin' It No More,8 October ,3.19,0.857,0.626,1,-8.466,1,0.323,0.0731,0.0,0.208,0.406,132.082,199809
103,Becky G,Shower,23 April ,3.02,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,206167
104,Deadmau5,Seeya,27 May ,3.49,0.932,0.351,11,-12.612,0,0.399,0.00244,0.000666,0.79,0.505,111.002,400237
105,The Black Keys,Gotta Get Away,19 August ,3.14,0.475,0.836,4,-5.446,1,0.0529,0.0175,0.0,0.104,0.723,123.144,180173
106,The Afghan Whigs,Matamoros,July ,3.5,0.673,0.783,0,-6.191,1,0.0352,0.00117,0.857,0.581,0.241,107.201,163053
107,Jacob Collier,Fascinating Rhythm,13 August ,4.24,0.664,0.495,8,-10.164,1,0.348,0.85,0.00387,0.283,0.69,111.301,272287
108,Devo,Gates of Steel,19 April ,3.43,0.592,0.918,0,-7.972,1,0.0351,0.00223,0.213,0.515,0.639,157.051,207973
109,BADBADNOTGOOD,Six Degrees,24 June ,3.14,0.659,0.687,4,-9.744,0,0.377,0.381,0.000124,0.146,0.517,81.954,220836
110,Guided by Voices,Save the Company,21 January ,3.62,0.108,0.797,9,-3.532,1,0.0477,0.214,0.548,0.887,0.644,75.073,141720
111,Guided by Voices,Table at Fool's Tooth,29 April ,3.5,0.361,0.801,7,-3.368,1,0.038,0.0348,4.99e-06,0.332,0.808,117.41,81267
112,Daniel Avery,Knowing We'll Be Here,13 June ,3.37,0.776,0.473,9,-10.708,0,0.0523,0.414,0.0413,0.0807,0.737,119.988,342853
113,Tennis,Never Work for Free,9 September ,3.56,0.55,0.794,2,-5.468,1,0.0342,0.0111,0.00139,0.106,0.624,173.813,208547
114,Tori Amos,Trouble's Lament,28 March ,3.32,0.572,0.46,1,-11.765,0,0.0487,0.81,2.83e-05,0.0956,0.474,82.89,220319
115,The Common Linnets,Calm After the Storm,14 March ,3.09,0.706,0.367,6,-11.402,1,0.033,0.524,0.232,0.111,0.432,116.039,184379
116,Dum Dum Girls,Rimbaud Eyes,27 January ,3.24,0.494,0.841,2,-4.477,1,0.0322,0.000243,0.0463,0.326,0.386,131.97,210107
117,Big Sean,Paradise,7 October ,3.41,0.789,0.64,8,-5.506,0,0.28,0.0426,0.0,0.111,0.221,127.941,215440
118,The Black Madonna,Stay,26 August ,3.23,0.703,0.744,1,-7.626,1,0.0305,0.0805,0.00121,0.128,0.0946,114.999,504268
119,Indiana,Heart on Fire,24 August ,3.28,0.664,0.689,6,-6.17,0,0.0441,0.106,5.68e-06,0.082,0.347,121.008,240067
120,Tinashe,Pretend,22 August ,3.09,0.384,0.45,6,-10.485,0,0.193,0.269,2.52e-05,0.138,0.0874,89.598,232787
121,MNEK,Wrote a Song About You,31 August ,3.46,0.695,0.74,11,-5.656,1,0.0517,0.00167,2.03e-06,0.0836,0.337,119.994,211186
122,Paul McCartney,Hope for the Future,8 December ,3.14,0.542,0.577,4,-9.657,1,0.0267,0.0639,0.0,0.0763,0.359,97.978,250240
123,Hozier,Work Song,15 September ,3.29,0.531,0.363,10,-7.672,1,0.0608,0.749,0.0,0.112,0.259,121.412,229720
124,Dej Loaf,Try Me,17 August ,3.01,0.56,0.81,0,-8.029,0,0.0872,0.0071,7.93e-06,0.241,0.247,170.044,217573
125,Busdriver,Ego Death,9 July ,3.82,0.454,0.838,5,-3.746,0,0.422,0.0471,0.000843,0.365,0.49,75.964,360361
126,Warpaint,Keep It Healthy,2014,3.65,0.524,0.641,7,-9.381,1,0.0294,0.18,0.0322,0.117,0.607,134.129,241547
127,Mini Mansions,Death Is a Girl,21 October ,3.82,0.445,0.807,0,-6.43,0,0.0385,1.56e-05,0.139,0.334,0.421,184.211,275707
128,Tom Petty and The Heartbreakers,American Dream Plan B,10 June ,3.42,0.687,0.612,2,-4.777,1,0.0446,0.174,0.0,0.125,0.801,128.373,179427
129,Banks,This Is What It Feels Like,8 September ,3.17,0.485,0.474,8,-8.873,1,0.0356,0.195,0.0814,0.176,0.226,141.951,302616
130,Voyager,Breaking Down,21 February ,3.44,0.334,0.965,0,-4.132,0,0.351,0.00151,0.0,0.404,0.201,197.984,275653
131,Young the Giant,Mind Over Matter,2014,3.37,0.466,0.763,0,-4.448,1,0.0318,0.000501,0.0,0.0973,0.293,154.914,244693
132,The Weeknd,Wanderlust,16 May ,3.05,0.637,0.652,1,-5.237,0,0.0435,0.0668,0.175,0.0714,0.0725,115.924,306773
133,Bilderbuch,OM,2014,4.32,0.478,0.672,1,-7.035,0,0.147,0.143,8.9e-05,0.149,0.319,121.905,268707
134,Angus & Julia Stone,A Heartbreak,7 July ,3.57,0.776,0.588,8,-7.916,1,0.0372,0.0679,0.188,0.107,0.468,122.04,256173
135,Kevin Gates,I Don't Get Tired,15 November ,3.17,0.492,0.698,1,-5.606,1,0.171,0.0524,0.0,0.428,0.288,139.953,209707
136,of Montreal,Jigsaw Puzzle,19 April ,3.26,0.46,0.931,10,-3.395,1,0.0337,0.00171,0.00164,0.0967,0.74,133.339,165973
137,Joey Bada$$,Curry Chicken,23 December ,3.84,0.711,0.793,9,-5.123,1,0.0777,0.302,0.0,0.855,0.374,140.04,213330
138,Zamilska,Quarrel,16 January ,3.15,0.756,0.85,1,-7.928,1,0.16,0.0876,0.86,0.151,0.0348,119.989,333507
139,People in the Box,The Saints,6 August ,3.51,0.62,0.747,9,-5.611,0,0.0243,0.0249,0.28,0.0795,0.547,99.989,245888
140,Waveshaper,Radio Signal,3 July ,3.58,0.613,0.788,9,-7.437,0,0.0312,0.0118,0.47,0.116,0.564,91.995,302609
141,The Decemberists,Make You Better,28 November ,3.22,0.423,0.874,2,-4.8,1,0.0399,0.143,8.65e-05,0.127,0.305,119.313,307867
142,Jeezy,Seen It All,30 June ,3.27,0.711,0.833,7,-4.818,1,0.154,0.135,0.0,0.301,0.545,106.094,207533
143,iamamiwhoami,Ripple,1 December ,3.0,0.548,0.731,0,-7.536,1,0.0427,0.00442,0.435,0.221,0.213,119.986,215631
144,RL Grime,Core,15 July ,3.32,0.532,0.949,0,-3.903,1,0.0544,0.00172,0.928,0.308,0.604,149.996,236800
145,Grimes,Go,26 June ,2.85,0.252,0.357,10,-9.453,0,0.0384,0.241,0.000401,0.106,0.117,141.66,195821
146,Ibeyi,Oya,23 June ,3.51,0.341,0.243,7,-11.331,1,0.0382,0.521,0.00771,0.0807,0.158,121.417,232549
147,Lipgloss Twins,Wannabe,6 May ,2.82,0.617,0.623,0,-4.242,1,0.13,0.000357,0.00194,0.304,0.449,150.247,143507
148,Girl Band,De Bom Bom,1 September ,3.42,0.246,0.851,11,-7.653,1,0.32,0.0211,0.878,0.251,0.352,169.079,219816
149,Clarence Clarity,"Those Who Can't, Cheat",2014,4.09,0.511,0.881,9,-4.965,0,0.0668,6.17e-05,1.51e-06,0.352,0.453,93.982,245153
150,King Gizzard and the Lizard Wizard,Head On,16 April ,3.99,0.0684,0.912,0,-5.024,1,0.066,2.35e-05,0.005,0.077,0.247,185.388,961240
151,Mitski,Townie,16 September ,4.05,0.31,0.884,1,-3.484,1,0.0567,1.13e-05,3.33e-06,0.121,0.276,137.755,205080
152,Johnny Cash,The Man Comes Around,2014,4.0,0.635,0.584,0,-7.912,1,0.144,0.52,0.0951,0.962,0.753,97.067,266733
153,King Gizzard & the Lizard Wizard,Cellophane,17 November ,3.79,0.429,0.888,6,-6.176,0,0.133,0.00215,0.913,0.12,0.349,92.792,190786
154,Iceage,The Lord's Favorite,9 September ,3.57,0.235,0.93,6,-5.687,0,0.133,0.000322,0.000106,0.116,0.355,119.572,229000
155,Ariel Pink,Black Ballerina,20 October ,3.62,0.855,0.652,0,-4.985,0,0.0596,0.00541,0.00469,0.0629,0.912,112.001,350827
156,Sturgill Simpson,The Promise,2014,3.77,0.605,0.244,11,-10.984,1,0.0256,0.406,0.00234,0.0912,0.242,79.091,257427
157,TR/ST,Capitol,2014,3.57,0.457,0.918,11,-5.295,0,0.0471,0.000313,0.000215,0.769,0.286,105.018,293533
158,Weezer,The British Are Coming,23 September ,3.63,0.448,0.81,1,-5.584,1,0.0731,0.0329,0.312,0.106,0.217,125.801,248560
159,Slackcircus,Heyyeyaaeyaaaeyaeyaa,4 February ,3.61,0.666,0.823,9,-10.167,1,0.155,0.145,0.0,0.0567,0.893,140.025,134833
160,Anamanaguchi,Prom Night,23 January ,3.51,0.595,0.776,1,-4.269,0,0.152,0.00846,4.91e-05,0.319,0.724,123.978,227809
161,Ty Segall,Feel,20 May ,3.63,0.393,0.862,1,-6.681,1,0.0731,0.000533,0.0629,0.127,0.392,99.233,255227
162,Natalie Prass,Bird of Prey,22 July ,3.59,0.474,0.511,1,-9.211,0,0.0331,0.331,0.375,0.166,0.604,169.925,320653
163,Damon Albarn,Heavy Seas of Love,27 April ,3.62,0.751,0.402,2,-10.86,0,0.0307,0.749,0.0,0.123,0.366,104.039,224901
164,iamamiwhoami,Blue Blue,5 September ,3.45,0.347,0.652,2,-8.029,1,0.0471,0.0364,0.0671,0.325,0.0449,114.965,327623
165,Father,Look at Wrist,21 July ,3.49,0.876,0.606,0,-5.471,1,0.0645,0.00672,1.06e-05,0.14,0.259,127.975,213246
166,Lykke Li,Love Me Like I'm Not Made of Stone,20 March ,3.44,0.516,0.183,9,-6.992,1,0.0285,0.743,0.0,0.0878,0.254,77.521,227034
167,Leon Vynehall,Butterflies,July ,3.46,0.693,0.916,10,-10.356,0,0.0818,0.00151,0.762,0.0503,0.562,120.002,449266
168,The Antlers,Hotel,6 May ,3.46,0.535,0.459,2,-9.994,1,0.0277,0.2,0.305,0.0972,0.445,124.074,299200
169,Anamanaguchi,Pop It,19 June ,3.39,0.562,0.9,6,-2.749,1,0.052,0.0835,0.00113,0.0779,0.926,115.34,240071
170,Young Fathers,Get Up,27 January ,3.47,0.631,0.977,5,-6.02,0,0.277,0.18,0.000743,0.0971,0.389,164.126,231105
171,Clark,Unfurla,11 September ,3.47,0.626,0.857,0,-9.857,1,0.044,0.00565,0.802,0.676,0.163,126.016,326200
172,Thom Yorke,A Brain in a Bottle,26 September ,3.39,0.787,0.558,1,-12.365,1,0.102,0.373,0.766,0.112,0.431,117.991,280440
173,Parquet Courts,Sunbathing Animal,19 April ,3.41,0.316,0.989,6,-2.142,1,0.0923,0.0167,0.00864,0.62,0.367,173.712,232373
174,Future,Monster,18 August ,3.39,0.856,0.693,2,-4.956,1,0.0649,0.103,0.0,0.071,0.133,133.039,219040
175,The Pains of Being Pure at Heart,Simple and Sure,June ,3.56,0.599,0.744,7,-6.369,1,0.0238,0.00149,0.000594,0.11,0.681,94.018,208093
176,Arctic Monkeys,Snap Out of It,9 June ,3.33,0.728,0.638,5,-6.455,0,0.0336,0.249,0.0,0.116,0.872,130.014,193030
177,MC Bin Laden,Bololo hahaha,June ,3.34,0.91,0.613,7,-5.521,1,0.27,0.144,0.0,0.119,0.844,130.128,207308
178,Girl Band,Lawman,10 January ,3.51,0.528,0.65,5,-8.223,0,0.173,0.0326,0.00791,0.0581,0.461,125.411,373865
179,Elbow,Fly Boy Blue,15 January ,3.48,0.391,0.533,2,-9.061,1,0.0328,0.0797,1.82e-05,0.205,0.171,141.849,383800
180,Round,Glass,8 December ,3.56,0.744,0.483,7,-9.983,0,0.103,0.000907,0.923,0.128,0.433,120.059,306513
181,Royal Blood,Ten Tonne Skeleton,1 December ,3.44,0.488,0.879,7,-3.329,0,0.0393,0.000488,1.19e-06,0.14,0.557,86.986,187853
182,Foster the People,Pseudologia Fantastica,25 February ,3.39,0.286,0.892,5,-3.767,0,0.0731,0.000561,0.00016,0.157,0.374,172.016,331187
183,The Knife,Stay Out Here,23 September ,3.62,0.639,0.834,9,-10.005,1,0.0467,0.00637,0.729,0.12,0.255,126.992,429352
184,Kelis,Jerk Ribs,17 February ,3.44,0.778,0.737,0,-5.681,1,0.0697,0.073,9.74e-05,0.0753,0.882,110.973,252813
185,Doja Cat,No Police,12 August ,3.61,0.59,0.331,9,-9.986,1,0.0609,0.769,0.00544,0.185,0.292,120.062,240427
186,Jessie Ware,Tough Love,23 June ,3.31,0.679,0.477,9,-12.097,0,0.0366,0.202,0.178,0.0989,0.531,135.027,206950
187,Disclosure,January,3 March ,3.54,0.824,0.624,3,-6.801,0,0.136,0.0584,5.52e-06,0.058,0.619,120.008,354987
188,Torres,New Skin,3 June ,3.51,0.371,0.697,7,-5.224,1,0.045,0.0739,1.44e-05,0.13,0.108,145.151,316053
189,Leonard Cohen,Almost Like the Blues,19 August ,3.44,0.753,0.281,2,-15.076,0,0.161,0.491,0.114,0.0933,0.921,164.067,208080
190,Sabaton,To Hell and Back,28 March ,3.45,0.536,0.849,0,-4.702,1,0.0616,0.00318,0.00197,0.104,0.305,127.002,206547
191,Banks,Drowning,8 June ,3.3,0.295,0.6,11,-7.775,0,0.0672,0.496,0.000784,0.282,0.314,162.265,249627
