,artist,track,date,rating,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
58,Jay Electronica,Shiny Suit Theory,15 November ,3.45,0.414,0.811,11,-1.52,0,0.0647,0.608,0.0933,0.311,0.878,166.354,243566
59,Big Boi,Tangerine,29 June ,3.28,0.722,0.794,1,-5.398,0,0.28,0.0338,0.0,0.102,0.5,94.257,254693
60,Girls,Morning Light,22 February ,3.39,0.0941,0.769,7,-6.075,1,0.0522,1.68e-05,0.0979,0.42,0.187,162.108,156853
61,R.E.M.,Discoverer,15 December ,3.38,0.241,0.928,4,-4.212,1,0.0628,0.00017,0.000631,0.545,0.367,95.124,211387
62,Alice in Chains,Lesson Learned,21 June ,3.41,0.44,0.95,1,-3.639,1,0.0533,9.27e-06,0.0077,0.112,0.323,108.023,256773
63,Kelis,Acapella,23 February ,3.26,0.688,0.843,11,-4.732,1,0.0475,0.0664,0.00154,0.109,0.787,128.009,248120
64,Zola Jesus,Poor Animal,1 November ,3.5,0.563,0.943,6,-7.374,1,0.0979,5.65e-05,0.547,0.179,0.13,119.989,267547
65,Xiu Xiu,Gray Death,26 January ,3.6,0.527,0.734,0,-7.099,1,0.0463,0.119,0.000123,0.123,0.625,137.005,176173
66,Neon Indian,Sleep Paralysist,March ,3.3,0.595,0.896,0,-5.428,1,0.0565,0.128,0.00127,0.115,0.484,104.007,272920
67,The Irrepressibles,In This Shirt,29 March ,3.55,0.31,0.484,9,-6.463,1,0.0299,0.709,0.247,0.125,0.038,79.863,334987
68,Tim Hecker,Apondalifa,May ,3.28,0.123,0.453,9,-13.758,0,0.0375,0.611,0.912,0.266,0.153,81.724,528240
69,ClariS,Irony,20 October ,3.56,0.621,0.87,9,-4.902,1,0.0481,0.0579,1.31e-06,0.234,0.618,133.988,258800
70,Ty Segall,Caesar,16 March ,3.44,0.408,0.771,2,-5.207,1,0.0357,0.0562,3.46e-06,0.506,0.691,129.87,210360
71,Raime,If Anywhere Was Here He Would Know Where We Are,6 December ,3.35,0.7,0.274,1,-18.764,1,0.0407,0.155,0.834,0.106,0.136,130.5,348580
72,Beach Fossils,Face It,October ,3.43,0.508,0.793,8,-7.929,0,0.0489,0.0922,0.258,0.203,0.783,135.112,214097
73,Laura Marling,Rambling Man,16 May ,3.44,0.481,0.381,5,-8.893,1,0.0346,0.618,5.49e-06,0.101,0.195,93.751,196164
74,Colin Stetson,The Righteous Wrath of an Honorable Man,21 December ,3.45,0.344,0.538,0,-12.032,1,0.0526,0.834,0.918,0.534,0.221,98.342,147867
75,Kings of Leon,Pyro,December ,3.41,0.365,0.606,1,-7.174,0,0.0415,0.00757,0.052,0.103,0.191,114.995,250533
76,Goldfrapp,Rocket,8 March ,3.21,0.659,0.766,5,-5.863,1,0.0269,0.00173,3.17e-05,0.381,0.438,131.219,231333
77,Mew,Beach,19 April ,3.55,0.536,0.897,0,-4.429,1,0.0408,8.31e-05,1.55e-05,0.204,0.522,138.971,165333
78,Joe,Claptrap,June ,3.33,0.777,1.0,11,-9.785,0,0.0783,0.0112,0.907,0.0696,0.0378,138.068,279524
79,Nas,As We Enter,23 February ,3.32,0.915,0.752,7,-4.443,1,0.253,0.145,0.0,0.0934,0.882,120.185,147907
80,Waka Flocka Flame,No Hands,17 August ,3.16,0.76,0.595,1,-6.366,1,0.0391,0.00544,0.0,0.241,0.361,131.497,263773
81,Deadboy,If U Want Me,5 April ,3.26,0.714,0.472,4,-12.145,0,0.0588,0.017,0.00621,0.0969,0.727,130.006,325945
82,Delphic,Halcyon,15 March ,3.38,0.583,0.894,7,-5.81,1,0.0599,0.015,4.41e-05,0.117,0.858,140.045,282533
83,Chapel Club,O Maybe I,22 February ,3.61,0.481,0.743,7,-4.052,1,0.0337,4.35e-06,0.00062,0.0953,0.377,120.125,210400
84,Miles Kane,Inhaler,22 November ,3.55,0.369,0.925,11,-3.854,0,0.0621,0.00128,3.19e-05,0.0849,0.538,161.964,182667
85,Brandon Flowers,Only the Young,12 October ,3.36,0.616,0.549,10,-7.489,0,0.0245,0.313,0.0464,0.13,0.186,92.375,258533
86,Fitz and The Tantrums,MoneyGrabber,2010,3.32,0.696,0.886,9,-3.713,0,0.0291,0.0608,1.01e-06,0.585,0.801,112.52,189893
87,Fanfarlo,"Harold T. Wilkins, or How to Wait for a Very Long Time",January ,3.62,0.586,0.883,2,-5.439,1,0.0302,0.0715,0.0,0.11,0.933,133.035,241653
88,Katatonia,The Longest Year,2010,3.38,0.289,0.62,0,-7.54,0,0.0296,0.00151,0.13,0.335,0.313,133.324,277760
89,Games,Everything Is Working,August ,3.26,0.408,0.719,0,-5.594,1,0.037,0.0194,1.97e-05,0.11,0.363,92.884,168952
90,Delorean,Stay Close,30 March ,3.41,0.276,0.648,9,-9.465,1,0.0324,6.87e-05,0.671,0.106,0.204,131.178,271893
91,Watain,Reaping Death,6 April ,3.26,0.264,0.967,5,-5.474,1,0.0859,2.46e-06,0.937,0.364,0.167,166.998,307853
92,Anathema,Everything,7 June ,3.47,0.303,0.566,9,-7.498,0,0.0288,0.0122,0.00233,0.0925,0.0374,159.904,308787
93,Caro Emerald,That Man,14 May ,3.63,0.737,0.812,8,-5.68,0,0.138,0.758,0.0029,0.0872,0.903,207.022,230693
94,Alter Bridge,Isolation,26 September ,3.41,0.431,0.964,8,-3.34,1,0.0745,6.53e-06,1.62e-06,0.0941,0.34,96.962,253168
95,Rick Ross,B.M.F.,29 June ,3.13,0.721,0.863,2,-4.226,1,0.0558,0.0174,0.0,0.178,0.35,139.981,250307
96,God Is an Astronaut,In the Distance Fading,12 February ,3.29,0.163,0.634,5,-8.949,1,0.0328,0.000368,0.787,0.125,0.113,109.374,271787
97,Chapel Club,Five Trees,31 May ,3.58,0.406,0.953,10,-3.916,1,0.143,5.75e-05,0.000296,0.112,0.255,140.057,231187
98,Stone Sour,Mission Statement,21 June ,3.65,0.45,0.968,2,-4.159,1,0.0684,2.45e-06,0.159,0.0724,0.423,169.976,230493
99,The Divine Comedy,I Like,1 August ,3.51,0.641,0.863,0,-4.705,1,0.0296,0.583,1.2e-06,0.0974,0.879,125.998,228280
100,Local Natives,Airplanes,1 March ,3.29,0.588,0.529,2,-7.838,1,0.0242,0.534,0.0683,0.126,0.591,95.971,237933
101,Matthew Dear,You Put a Smell on Me,23 November ,3.43,0.818,0.872,9,-4.659,0,0.137,0.0269,0.583,0.613,0.942,106.318,304387
102,The Wombats,Tokyo,27 September ,3.32,0.457,0.911,0,-5.52,1,0.075,0.000913,0.0,0.37,0.572,146.394,225527
103,Wanda Jackson,You Know I'm No Good,26 January ,3.53,0.542,0.638,9,-7.573,0,0.0483,0.0207,0.0222,0.316,0.502,112.436,267960
104,The-Dream,Love King,16 March ,3.18,0.628,0.678,10,-4.417,1,0.0297,0.026,0.0,0.123,0.36,83.995,251827
105,Metric,Stadium Love,28 May ,3.33,0.407,0.974,5,-3.53,1,0.104,0.0252,2.75e-06,0.305,0.0714,124.477,253400
106,Pissed Jeans,Sam Kinison Woman,26 October ,3.44,0.369,0.944,4,-7.794,1,0.0899,0.00938,0.793,0.124,0.458,149.923,227544
107,Summer Camp,Ghost Train,April ,3.52,0.581,0.516,5,-8.233,1,0.0819,0.345,0.000506,0.109,0.463,95.013,180133
108,Sage Francis,Best of Times,13 April ,3.47,0.359,0.698,4,-7.845,1,0.0512,0.645,0.0598,0.0968,0.294,119.265,333093
109,Seabear,Lion Face Boy,22 January ,3.61,0.463,0.677,2,-8.1,1,0.0332,0.00343,0.562,0.131,0.432,133.848,215547
110,Deadmau5,Some Chords,July ,3.17,0.786,0.427,1,-8.015,1,0.0669,6.42e-05,0.537,0.0734,0.42,128.005,443141
111,Cake,Sick of You,4 October ,3.45,0.663,0.548,4,-8.872,1,0.0309,0.0257,0.000518,0.626,0.829,120.217,193680
112,Aeroplane,We Can't Fly,28 June ,3.3,0.677,0.712,8,-6.401,0,0.0321,0.146,0.0016,0.0629,0.582,99.974,253987
113,Evanescence,Together Again,23 February ,3.21,0.423,0.665,0,-5.463,0,0.0344,0.232,0.00111,0.131,0.181,104.023,198612
114,Lady Gaga,Alejandro,15 February ,2.87,0.626,0.799,11,-6.612,0,0.046,0.000358,0.00155,0.36,0.369,98.992,274213
115,Stars,Fixed,20 April ,3.3,0.382,0.945,3,-4.674,1,0.0476,0.0355,1.4e-05,0.168,0.496,146.989,207880
116,Eels,Spectacular Girl,19 July ,3.4,0.807,0.41,7,-6.701,1,0.0443,0.449,0.732,0.0786,0.669,102.984,194280
117,Natalia Kills,Mirrors,10 August ,3.14,0.542,0.792,1,-2.897,0,0.0303,0.044,0.0,0.176,0.36,130.037,196627
118,Drake,Find Your Love,June ,2.93,0.627,0.614,6,-6.006,0,0.17,0.0211,0.0,0.0286,0.758,96.038,208947
119,Hurts,Stay,15 November ,3.02,0.447,0.72,11,-7.504,1,0.0517,0.0212,0.000355,0.282,0.296,155.995,235200
120,Big Boi,Follow Us,21 June ,3.02,0.575,0.921,11,-4.235,0,0.284,0.194,0.0,0.256,0.836,90.679,215133
121,Wolf Gang,Lions in Cages,19 November ,3.66,0.606,0.964,1,-3.723,1,0.0404,0.0453,0.000884,0.0983,0.394,125.952,268453
122,Head High,It's a Love Thing,2010,3.27,0.641,0.92,10,-8.031,0,0.0831,0.000262,0.029,0.158,0.46,128.02,555695
123,Shiny Toy Guns,Major Tom,2010,3.53,0.637,0.79,10,-6.776,0,0.0383,0.0458,0.0041,0.249,0.607,164.822,262333
124,Nike7up,Lucky!,October ,3.64,0.594,0.766,8,-7.064,1,0.0992,0.107,0.00272,0.411,0.487,107.019,222312
125,65daysofstatic,Weak4,10 March ,3.09,0.364,0.964,7,-8.316,1,0.0793,4.31e-06,0.85,0.317,0.243,151.995,234200
126,Eric Copeland,Doo Doo Run,27 April ,3.62,0.64,0.634,5,-9.098,0,0.0579,0.925,0.797,0.0968,0.812,104.547,156467
127,FaltyDL,Phreqaflex,26 July ,3.2,0.781,0.874,11,-6.847,0,0.102,0.00101,0.666,0.0794,0.379,136.006,219973
128,Miami Horror,Moon Theory,2010,3.4,0.615,0.867,5,-5.0,0,0.0312,0.003,0.00036,0.369,0.707,121.961,263288
129,Northern Portrait,Life Returns to Normal,October ,3.95,0.352,0.616,1,-4.179,0,0.0377,0.000186,0.826,0.0977,0.172,112.736,241000
130,Papa Topo,Oso Panda,15 March ,3.06,0.722,0.689,0,-6.583,1,0.0355,0.127,0.0203,0.0738,0.972,115.049,155547
131,Belle and Sebastian,Last Trip,12 October ,3.17,0.426,0.802,0,-5.751,1,0.033,0.0529,4.12e-06,0.498,0.77,125.991,176249
132,The Dead Weather,Blue Blood Blues,2010,3.31,0.547,0.943,2,-2.502,1,0.244,0.00463,0.00789,0.685,0.515,92.262,202307
133,Mark Ernestus,Masikulu Dub,2010,3.4,0.506,0.551,11,-16.059,0,0.0457,0.34,0.852,0.114,0.101,123.233,475213
134,Miike Snow,The Rabbit,7 June ,3.5,0.649,0.859,2,-6.354,1,0.0546,0.0133,0.105,0.433,0.597,122.009,266640
135,Marvelous Darlings,Teenage Targets,February ,3.44,0.261,0.743,4,-2.683,1,0.0438,3.15e-05,0.0,0.101,0.444,78.591,217520
136,Wiz Khalifa,Mezmorized,27 July ,3.2,0.722,0.779,2,-6.413,1,0.191,0.00484,0.0,0.0458,0.32,150.04,268894
137,Jacuzzi Boys,Bricks or Coconuts,18 May ,3.48,0.356,0.95,2,-4.334,1,0.0478,0.00915,1e-06,0.197,0.503,146.431,201091
138,WK7,The Avalanche,2010,3.32,0.628,0.875,10,-7.382,0,0.0798,6.65e-05,0.936,0.385,0.271,127.008,432720
139,Bonobo,Eyesdown,March ,3.26,0.758,0.455,4,-9.199,0,0.12,0.0442,0.493,0.11,0.183,129.976,326240
140,Linkin Park,Blackout,2010,3.16,0.543,0.923,9,-3.992,1,0.0768,0.194,0.00446,0.43,0.366,134.997,279453
141,Bangs,Take U to da Movies,22 January ,2.85,0.842,0.544,7,-8.086,1,0.215,0.469,0.0,0.162,0.781,160.016,229250
142,Band of Horses,Compliments,1 April ,3.38,0.392,0.725,7,-3.814,0,0.0443,0.0529,9.42e-05,0.0832,0.664,123.804,207533
143,Doctor P,Big Boss,8 November ,3.13,0.553,0.983,1,-2.426,1,0.0382,2.08e-05,0.52,0.379,0.0267,139.932,303096
144,Crow,Vertigo,2010,3.61,0.471,0.438,1,-8.29,1,0.0297,0.493,1.07e-06,0.11,0.322,74.966,268160
145,Women,Eyesore,2010,4.3,0.504,0.624,2,-5.187,0,0.0287,0.0584,0.843,0.0923,0.362,113.111,385347
146,M.I.A.,Teqkilla,29 June ,3.98,0.614,0.939,5,-3.888,0,0.293,0.053,1.63e-05,0.107,0.489,148.042,379640
147,Massive Attack,Paradise Circus,8 February ,3.82,0.81,0.591,8,-13.385,1,0.0638,0.414,0.799,0.072,0.297,136.028,297775
148,Kid Cudi,Mr. Rager,25 October ,3.8,0.67,0.726,7,-8.689,1,0.0272,0.39,0.882,0.14,0.581,102.003,294227
149,Kendrick Lamar,Ignorance is Bliss,23 September ,3.81,0.644,0.801,7,-4.55,1,0.387,0.511,8.59e-06,0.614,0.764,82.156,210495
150,Human Tetris,Things I Don't Need,26 May ,3.83,0.517,0.634,3,-9.024,1,0.031,0.454,0.584,0.149,0.689,163.966,244052
151,Deftones,Diamond Eyes,23 March ,3.58,0.331,0.845,8,-4.876,1,0.0551,0.000109,0.000212,0.0758,0.468,153.484,188267
152,Erykah Badu,Window Seat,9 February ,3.63,0.643,0.535,0,-6.795,0,0.0941,0.648,0.00213,0.0766,0.564,82.193,289720
153,Twin Shadow,Slow,15 November ,3.66,0.588,0.907,3,-6.771,1,0.0397,0.00582,0.274,0.201,0.819,141.983,234200
154,Austra,Beat and the Pulse,16 November ,3.5,0.509,0.906,1,-6.61,1,0.0366,0.0164,0.794,0.0978,0.289,99.998,361209
155,Septicflesh,The Vampire From Nazareth,17 December ,3.59,0.503,0.911,0,-6.763,1,0.0663,0.00272,0.481,0.122,0.0571,105.022,248493
156,Ghost,Elizabeth,June ,3.53,0.514,0.921,10,-4.529,0,0.0496,0.0549,0.000117,0.236,0.51,127.965,241107
157,Gil Scott-Heron,NY Is Killing Me,29 November ,3.47,0.791,0.56,11,-9.099,0,0.135,0.00692,0.0186,0.0794,0.146,140.022,343867
158,Band of Horses,Factory,10 September ,3.65,0.314,0.59,4,-5.865,0,0.0334,0.03,0.00408,0.16,0.129,121.186,275360
159,CocoRosie,Lemonade,30 March ,3.55,0.659,0.366,4,-9.106,0,0.0355,0.604,3.05e-06,0.0811,0.225,121.936,315547
160,Best Coast,Boyfriend,18 June ,3.49,0.26,0.879,0,-3.85,1,0.0524,0.085,0.132,0.144,0.611,115.024,149813
161,The Soft Moon,Breathe the Fire,2 March ,3.54,0.439,0.929,1,-6.254,1,0.035,0.0246,0.876,0.136,0.803,79.972,194280
162,Lone,Pineapple Crush,2010,3.51,0.636,0.8,6,-7.127,0,0.0852,0.00112,0.363,0.0698,0.286,127.015,326364
163,The Morning Benders,Excuses,28 June ,3.75,0.438,0.806,5,-5.717,1,0.0395,0.365,0.0551,0.237,0.489,96.156,317427
164,WU LYF,Concrete Gold,2010,3.6,0.242,0.772,9,-7.023,1,0.0507,0.0478,0.408,0.103,0.324,135.503,334840
165,Laura Marling,Devil's Spoke,14 March ,3.63,0.447,0.568,2,-9.172,1,0.0423,0.473,0.00028,0.0824,0.309,117.561,218188
166,Caribou,Sun,28 July ,3.39,0.516,0.408,3,-12.43,0,0.0318,0.908,0.605,0.175,0.314,149.93,169613
167,a-ha,"Butterfly, Butterfly",5 July ,3.46,0.512,0.755,4,-5.581,0,0.0271,0.0425,0.238,0.125,0.197,108.001,267453
168,Here We Go Magic,Collector,18 March ,3.56,0.429,0.869,2,-5.741,1,0.0333,6.42e-05,0.0787,0.0738,0.454,91.752,307333
169,Titus Andronicus,A More Perfect Union,29 March ,4.09,0.154,0.848,0,-5.093,1,0.0507,0.142,0.00102,0.395,0.241,175.848,429587
170,Xiu Xiu,"Dear God, I Hate Myself",19 January ,3.56,0.631,0.856,7,-6.985,1,0.0533,0.137,6.08e-06,0.343,0.66,109.966,186893
171,Dirty Projectors,No Intention,6 December ,3.54,0.578,0.665,8,-6.89,1,0.0355,0.343,0.00788,0.286,0.577,79.864,257133
172,Kesha,The Harold Song,19 November ,3.51,0.616,0.59,7,-5.548,1,0.0294,0.0893,0.0,0.0883,0.198,110.022,238693
173,Beak>,Wulfstan,17 April ,3.79,0.496,0.59,2,-9.598,1,0.0262,0.00299,0.791,0.123,0.159,109.481,432693
174,The Vaccines,Wreckin' Bar,19 November ,3.43,0.404,0.937,8,-3.44,1,0.0487,3.73e-05,0.00254,0.271,0.776,89.858,81720
175,Cosmetics,Sleepwalking,28 July ,3.45,0.324,0.637,4,-11.372,0,0.0423,0.00265,0.196,0.117,0.216,216.239,260000
176,Manic Street Preachers,Some Kind of Nothingness,6 December ,3.56,0.493,0.854,9,-4.885,1,0.0295,9.25e-05,0.00163,0.0952,0.613,96.997,230440
177,Baroness,A Horse Called Golgotha,31 August ,3.5,0.239,0.944,7,-6.238,1,0.101,9.41e-05,0.118,0.134,0.232,139.266,321240
178,Stratovarius,Darkest Hours,26 November ,3.42,0.473,0.955,4,-4.902,0,0.0558,0.000213,4.7e-06,0.211,0.403,84.935,250427
179,Megadeth,Sudden Death,24 September ,3.36,0.426,0.947,0,-4.076,1,0.225,1.14e-05,0.0144,0.093,0.336,160.023,309307
180,Toro y Moi,Leave Everywhere,20 July ,3.43,0.674,0.655,2,-9.532,1,0.0462,0.0396,0.788,0.288,0.364,115.157,168020
181,Paramore,Playing God,15 November ,3.43,0.583,0.96,1,-3.597,0,0.0511,0.00105,2.97e-05,0.0801,0.626,137.991,182800
182,iamamiwhoami,U-2,7 May ,3.29,0.659,0.661,9,-7.053,0,0.0325,0.00274,0.85,0.368,0.477,131.563,220759
183,Wild Nothing,Cloudbusting,2 March ,3.3,0.339,0.577,1,-10.275,0,0.0451,0.0418,0.925,0.155,0.0912,119.902,322067
184,Sia,Clap Your Hands,25 May ,3.32,0.699,0.87,0,-4.925,1,0.0546,0.000532,0.0219,0.359,0.778,120.033,238467
185,Hurts,Better Than Love,24 May ,3.29,0.473,0.765,2,-5.65,1,0.048,0.00819,5.16e-05,0.11,0.16,131.985,213120
186,White Lies,Bigger Than Us,27 December ,3.37,0.312,0.904,9,-5.364,1,0.047,0.000101,0.00305,0.0892,0.298,142.611,282587
187,Caribou,Bowls,19 July ,3.24,0.684,0.717,4,-9.043,0,0.0522,0.00849,0.89,0.111,0.756,120.006,381388
188,Sky Ferreira,One,August ,3.19,0.468,0.966,1,-3.468,0,0.0557,0.00215,0.00276,0.132,0.8,92.002,235067
189,Camera Obscura,The Nights Are Cold,17 May ,3.48,0.507,0.326,0,-13.613,1,0.0253,0.798,0.581,0.108,0.282,95.106,219773
190,Brendan Perry,Utopia,7 June ,3.83,0.509,0.594,0,-7.741,0,0.0277,0.216,0.000815,0.0978,0.279,85.014,356760
191,Grum,Through the Night,13 September ,3.54,0.557,0.647,7,-7.632,0,0.0326,0.0014,4.15e-06,0.0879,0.0562,132.514,262476
