,artist,track,date,rating,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
78,Black Leotard Front,Casual Friday,2005,3.81,0.795,0.73,7,-8.129,1,0.0588,0.0012,0.274,0.501,0.502,119.997,907107
79,Deep Dish,Say Hello,8 July ,3.46,0.613,0.916,10,-5.932,1,0.0282,0.0264,0.808,0.142,0.249,127.99,274103
80,The Game,Put You on the Game,November ,3.18,0.503,0.735,7,-4.182,1,0.333,0.0197,0.0,0.102,0.694,175.972,254133
81,VNV Nation,Chrome,17 March ,3.46,0.704,0.921,11,-3.773,0,0.0409,0.0154,2.45e-05,0.0602,0.454,129.993,280773
82,Sean Price,Onion Head,17 May ,3.57,0.356,0.977,3,-4.646,0,0.63,0.106,0.0,0.853,0.527,169.581,181000
83,Mercury Rev,In a Funny Way,17 January ,3.45,0.367,0.781,0,-9.728,1,0.113,0.038,2.32e-05,0.174,0.284,130.167,286237
84,Test Icicles,Circle Square Triangle,24 October ,3.27,0.406,0.902,6,-3.484,0,0.4,0.000645,0.0,0.134,0.339,140.239,186920
85,Louis XIV,Finding Out True Love Is Blind,10 October ,3.19,0.634,0.763,7,-5.028,1,0.241,0.0311,3.59e-05,0.549,0.781,155.7,254600
86,Stereophonics,Devil,19 September ,3.52,0.405,0.826,3,-4.278,1,0.033,0.0207,0.0,0.0996,0.528,167.814,184013
87,The Rifles,Local Boy,24 October ,3.74,0.231,0.75,9,-3.163,1,0.0407,0.000379,0.00038,0.104,0.629,91.149,171358
88,Sage Francis,Sea Lion,2005,3.42,0.796,0.672,4,-8.616,0,0.187,0.466,0.0,0.417,0.78,128.154,181320
89,Dir en Grey,Clever Sleazoid,21 September ,3.38,0.457,0.897,1,-2.617,0,0.069,1.09e-05,3e-06,0.257,0.446,109.975,174867
90,Daft Punk,Technologic,4 July ,2.88,0.812,0.516,9,-6.963,1,0.224,0.000369,1.09e-05,0.0991,0.633,127.498,284280
91,JME,Serious,2005,3.27,0.561,0.635,11,-8.482,1,0.353,0.0446,0.0,0.217,0.7,49.656,192213
92,Alter Bridge,Broken Wings,2005,3.55,0.449,0.72,10,-5.382,0,0.0355,0.00656,6.84e-05,0.127,0.114,138.482,306600
93,Billy Idol,Scream,7 March ,3.29,0.426,0.92,10,-3.64,1,0.114,0.00479,0.004,0.0496,0.387,162.032,282947
94,Wir sind Helden,Nur ein Wort,2005,3.55,0.484,0.911,11,-4.645,1,0.0494,0.022,8.03e-06,0.193,0.947,184.882,236200
95,Fucked Up,Generation,February ,3.52,0.212,0.993,11,-4.366,0,0.131,4.25e-05,0.154,0.143,0.172,138.673,255613
96,Shout Out Louds,Very Loud,21 February ,3.45,0.464,0.883,0,-5.284,1,0.0411,0.000484,0.208,0.422,0.327,114.866,245080
97,R.E.M.,Wanderlust,11 July ,3.27,0.53,0.678,2,-5.766,1,0.0316,0.166,1.85e-05,0.131,0.514,123.789,183800
98,Alain Souchon,Et si en plus y'a personne,22 July ,3.54,0.533,0.612,5,-7.361,1,0.0248,0.312,0.000512,0.162,0.33,95.968,249627
99,Kelly Osbourne,One Word,9 May ,2.96,0.59,0.87,7,-5.108,0,0.0283,0.00284,0.0903,0.232,0.368,115.017,241773
100,The Used,I Caught Fire,14 November ,3.14,0.484,0.881,4,-5.537,1,0.0557,0.00147,0.0,0.291,0.466,99.999,205160
101,The Feeling,Fill My Little World,7 November ,3.15,0.462,0.783,7,-7.814,1,0.0309,0.0333,0.0,0.348,0.68,175.964,247253
102,Kaito,Color of Feels,29 April ,3.17,0.516,0.782,2,-9.88,0,0.0533,0.0454,0.901,0.14,0.269,120.003,435973
103,NOFX,Insulted By Germans... Again,22 February ,3.68,0.419,0.924,2,-4.095,1,0.0799,0.0035,9.85e-05,0.113,0.372,113.225,162253
104,The Dead 60s,Loaded Gun,13 June ,3.6,0.587,0.781,11,-6.503,0,0.0339,0.000285,0.000219,0.0698,0.815,129.354,170640
105,Jackson and His Computer Band,Rock On,22 August ,3.71,0.685,0.907,11,-6.303,0,0.0683,0.0185,0.86,0.308,0.702,102.003,238920
106,Faker,Hurricane,2005,3.49,0.406,0.906,1,-2.073,0,0.0817,0.000344,0.0361,0.278,0.589,95.799,199667
107,Bobby Valentino,Slow Down,20 June ,3.0,0.568,0.732,11,-4.896,0,0.103,0.179,4.92e-06,0.401,0.626,186.048,258667
108,Mylo,Destroy Rock & Roll,24 January ,3.03,0.642,0.804,2,-9.329,1,0.038,0.143,0.000176,0.154,0.495,124.997,243893
109,Ocean Colour Scene,Free My Name,7 March ,3.69,0.559,0.962,4,-3.133,1,0.0458,0.0118,0.0,0.158,0.742,126.117,162160
110,Black Rebel Motorcycle Club,Shuffle Your Feet,27 June ,3.68,0.541,0.749,11,-6.511,0,0.105,0.247,8.9e-05,0.359,0.65,144.659,173587
111,Between the Buried and Me,Alaska,2005,3.15,0.223,0.951,1,-4.326,1,0.114,1.58e-05,0.481,0.0448,0.219,97.833,237693
112,U2,All Because of You,11 October ,2.87,0.294,0.877,2,-2.846,1,0.0515,0.00186,0.0131,0.0658,0.437,134.047,214400
113,The Kills,No Wow,31 October ,3.33,0.922,0.743,7,-7.855,1,0.075,0.0713,0.176,0.0582,0.221,123.254,242293
114,Geri Halliwell,Desire,30 May ,3.28,0.688,0.677,11,-4.458,0,0.0287,0.0144,1.33e-06,0.0734,0.593,113.239,202760
115,Bruce Springsteen,All the Way Home,2005,3.27,0.419,0.911,5,-4.221,1,0.0375,0.00577,0.000295,0.113,0.69,143.872,215440
116,The Embassy,Some Indulgence,31 August ,3.4,0.573,0.878,11,-7.55,0,0.0306,0.000731,0.322,0.126,0.965,130.03,249373
117,Vanilla Ninja,Cool Vibes,20 June ,3.43,0.619,0.676,2,-6.321,1,0.0542,0.279,0.0,0.0682,0.425,127.027,182147
118,The Fray,Over My Head,24 May ,2.81,0.592,0.729,8,-4.156,1,0.0448,0.022,0.0,0.0653,0.709,116.03,236267
119,Switchfoot,Stars,5 July ,3.01,0.527,0.976,2,-3.985,1,0.0645,0.000785,4.59e-06,0.141,0.269,131.792,260867
120,I Am Kloot,Over My Shoulder,21 March ,3.29,0.937,0.671,4,-5.044,1,0.0455,0.205,0.0405,0.104,0.954,122.916,178227
121,Thunderstone,Tool of the Devil,29 March ,3.74,0.486,0.941,3,-2.922,0,0.0395,0.00152,0.0,0.106,0.46,95.999,242893
122,Adam Green,Carolina,August ,3.34,0.616,0.502,5,-6.339,1,0.0401,0.433,0.0114,0.133,0.747,123.416,171107
123,The Sunburst Band,He Is,18 July ,3.5,0.712,0.785,2,-6.153,1,0.0381,0.00186,0.805,0.0411,0.92,125.978,402853
124,Cold,Happens All the Time,2005,3.53,0.306,0.86,3,-3.833,1,0.0437,0.00083,0.000145,0.0829,0.254,163.727,208333
125,Charlotte Hatherley,Bastardo,21 February ,3.79,0.474,0.948,6,-2.739,0,0.141,0.0173,0.000243,0.0685,0.775,155.835,236640
126,John Legend,Number One,2005,3.28,0.687,0.843,2,-5.65,0,0.204,0.0105,0.0,0.0957,0.77,87.911,198000
127,Kelly Clarkson,Because of You,December ,2.63,0.583,0.584,5,-5.362,0,0.0314,0.254,0.0,0.123,0.136,140.039,219493
128,Architecture in Helsinki,Maybe You Can Owe Me,13 June ,3.32,0.47,0.482,6,-9.993,1,0.0605,0.573,0.00283,0.283,0.248,98.876,242960
129,Evans Blue,Cold,13 December ,3.18,0.419,0.959,1,-3.974,0,0.146,0.0187,0.0,0.18,0.365,140.022,233240
130,Sheryl Crow,Good Is Good,August ,3.11,0.481,0.832,6,-3.555,0,0.0342,0.0132,0.0,0.226,0.336,142.867,257267
131,Trick Daddy,Sugar,16 May ,3.08,0.822,0.673,4,-6.141,0,0.228,0.144,0.0,0.323,0.85,120.02,245107
132,Kanye West,Diamonds From Sierra Leone,2005,4.06,0.671,0.814,7,-3.768,1,0.27,0.258,0.0,0.164,0.38,96.985,233400
133,The Stooges,1970,August ,4.1,0.41,0.815,0,-13.386,1,0.0385,0.0111,0.00313,0.631,0.685,112.375,314267
134,Iron and Wine,The Trapeze Swinger,2005,3.94,0.607,0.399,2,-12.163,1,0.036,0.892,0.000304,0.1,0.689,75.477,571080
135,Common,Be,2005,4.11,0.627,0.686,0,-8.48,1,0.0505,0.237,0.0,0.192,0.586,87.03,191000
136,Richard Hawley,The Ocean,22 August ,3.91,0.213,0.422,9,-9.284,1,0.0294,0.0703,0.253,0.092,0.174,142.366,336560
137,Kanye West,We Major,October ,3.88,0.232,0.883,11,-3.659,0,0.125,0.0107,0.0,0.045,0.217,84.59,448000
138,Sleater-Kinney,Entertain,10 May ,3.82,0.359,0.943,11,-2.312,0,0.0743,0.0126,0.00235,0.272,0.327,144.44,295667
139,Bloc Party,Two More Years,3 October ,3.63,0.591,0.899,10,-4.609,1,0.0478,0.000262,0.00695,0.0827,0.809,155.043,267533
140,Ween,Monique the Freak,2005,3.88,0.777,0.886,9,-4.38,1,0.0318,0.0677,0.073,0.0479,0.962,112.035,348415
141,Mathew Jonson,Marionette,February ,3.61,0.586,0.584,11,-11.187,1,0.0345,0.187,0.822,0.111,0.583,128.925,680547
142,The Raveonettes,Love in a Trashcan,11 July ,3.71,0.555,0.952,4,-2.311,0,0.0291,0.0196,0.026,0.333,0.85,136.116,171587
143,Queens of the Stone Age,Everybody Knows That You're Insane,2005,3.6,0.163,0.975,10,-3.626,0,0.217,0.000103,0.00296,0.0967,0.16,182.912,254347
144,Cam'ron,Down and Out,2005,3.6,0.74,0.841,6,-2.891,0,0.237,0.023,0.0,0.112,0.673,83.007,248627
145,Death From Above,Black History Month,13 June ,3.53,0.701,0.86,7,-6.727,0,0.0476,0.0101,8.95e-05,0.278,0.709,113.087,215200
146,The Bravery,An Honest Mistake,28 February ,3.49,0.465,0.883,2,-4.259,0,0.0297,3.29e-06,0.506,0.101,0.644,140.047,219707
147,Madrugada,The Kids Are on High Street,January ,3.95,0.127,0.803,0,-4.329,0,0.0439,0.0178,0.0,0.397,0.4,201.616,297693
148,Editors,Bullets,24 January ,3.5,0.477,0.899,4,-5.197,1,0.0697,0.00135,0.000195,0.0772,0.56,127.996,189493
149,Opeth,The Grand Conjuration,26 June ,3.55,0.279,0.889,9,-6.164,1,0.0471,0.000284,0.479,0.285,0.0904,108.689,621320
150,Death From Above,Blood on Our Hands,2005,3.46,0.528,0.918,5,-6.447,1,0.284,0.000918,0.0,0.361,0.111,143.136,179893
151,Kaiser Chiefs,Modern Way,8 November ,3.51,0.542,0.761,1,-5.149,0,0.037,0.0255,1.26e-05,0.106,0.268,147.553,243627
152,Two Gallants,Las Cruces Jail,6 December ,3.74,0.313,0.848,4,-8.389,1,0.324,0.246,0.0,0.538,0.129,97.669,346200
153,Vitalic,My Friend Dario,March ,3.63,0.605,0.963,9,-5.05,1,0.0488,0.000626,0.708,0.862,0.898,133.277,217280
154,Teenage Fanclub,It's All in My Mind,21 November ,3.71,0.677,0.849,5,-7.607,1,0.0302,0.0355,0.236,0.134,0.925,122.07,221427
155,Goldfrapp,Ooh La La,8 August ,3.46,0.48,0.676,4,-7.727,0,0.0631,0.00996,0.642,0.116,0.199,144.514,204373
156,The Dears,22: The Death of All the Romance,2 May ,3.83,0.481,0.649,11,-6.581,0,0.0294,0.00258,0.00713,0.0982,0.52,136.941,356147
157,Babyshambles,Fuck Forever,25 July ,3.42,0.327,0.904,11,-3.3,0,0.0613,0.0109,0.000371,0.292,0.439,113.138,277000
158,Devendra Banhart,Heard Somebody Say,21 November ,3.58,0.632,0.326,9,-10.397,1,0.039,0.791,0.259,0.125,0.621,145.286,200587
159,Reflekt,Need to Feel Loved,21 February ,3.69,0.513,0.903,2,-7.53,0,0.0414,0.00103,0.872,0.406,0.546,124.657,308053
160,Clap Your Hands Say Yeah,Is This Love?,5 December ,3.45,0.326,0.911,9,-4.56,1,0.0946,0.0213,0.066,0.184,0.116,148.746,191787
161,Jem,They,14 March ,3.55,0.728,0.817,5,-5.61,1,0.0413,0.0237,2.23e-05,0.115,0.729,129.978,196293
162,Sharon Jones and The Dap-Kings,How Do I Let a Good Man Down?,24 September ,3.76,0.654,0.965,7,-3.85,1,0.0559,0.222,0.333,0.0825,0.848,122.911,182827
163,Paul Weller,Come On,2005,3.69,0.523,0.881,4,-5.974,1,0.0406,0.000757,0.00522,0.0932,0.774,147.617,197773
164,The Kills,The Good Ones,7 February ,3.56,0.739,0.562,9,-8.227,1,0.0486,0.00514,0.00602,0.161,0.963,135.492,209667
165,Keane,Bend and Break,25 July ,3.47,0.471,0.843,4,-3.592,1,0.0295,0.000734,1.91e-05,0.163,0.484,137.92,220133
166,Reverend Bizarre,Slave of Satan,20 April ,3.57,0.483,0.348,11,-7.65,1,0.0283,8.71e-05,0.00968,0.111,0.0397,94.583,807453
167,Noisia,The Tide,14 November ,3.37,0.399,0.962,1,-5.729,1,0.212,0.00205,0.878,0.225,0.0685,110.988,408663
168,The Rifles,Peace and Quiet,14 March ,3.75,0.207,0.687,6,-4.188,0,0.0713,0.00112,5.88e-06,0.124,0.751,161.413,164454
169,Girls Aloud,Wake Me Up,21 February ,3.47,0.648,0.888,11,-3.159,1,0.0391,0.000415,8.38e-06,0.753,0.759,125.015,190871
170,Le Tigre,TKO,3 January ,3.4,0.694,0.914,11,-2.366,0,0.0328,0.0338,0.000198,0.537,0.829,138.596,204267
171,M.A.N.D.Y.,Body Language,25 April ,3.49,0.798,0.676,4,-10.455,0,0.0558,0.0119,0.9,0.0938,0.891,129.997,438013
172,The Jacka,Never Blink,2005,3.84,0.506,0.842,2,-6.542,1,0.456,0.789,0.0,0.428,0.287,83.507,274413
173,Thrice,Image of the Invisible,20 September ,3.48,0.467,0.974,7,-3.175,0,0.131,0.0679,0.095,0.391,0.136,129.083,254853
174,Snoop Dogg,Let's Get Blown,2005,3.39,0.94,0.621,4,-4.615,0,0.199,0.402,0.079,0.245,0.694,106.001,280680
175,System of a Down,Violent Pornography,2005,3.24,0.458,0.958,6,-2.331,1,0.0854,0.0279,0.0,0.108,0.589,142.706,211333
176,Echo & The Bunnymen,In the Margins,31 October ,3.74,0.389,0.715,4,-8.636,1,0.0318,6.35e-06,0.000139,0.0407,0.624,110.285,306440
177,Britney Spears,And Then We Kiss,2005,3.49,0.549,0.897,8,-5.779,1,0.0358,0.00134,0.00149,0.264,0.378,129.982,267215
178,Kings of Convenience,Cayman Islands,2005,3.78,0.413,0.343,1,-10.552,1,0.0355,0.814,0.336,0.108,0.454,174.596,182960
179,Young Jeezy,Go Crazy,30 August ,3.29,0.407,0.873,4,-5.661,0,0.539,0.0424,0.0,0.328,0.554,85.513,362400
180,Angry Angles,Crowds,2005,3.6,0.411,0.96,11,-2.028,0,0.0378,0.0166,0.319,0.354,0.537,94.173,155386
181,The Rolling Stones,Rough Justice,22 August ,3.33,0.41,0.891,7,-3.125,1,0.0581,0.00317,9.95e-05,0.202,0.559,137.976,190933
182,The Kooks,Eddie's Gun,11 July ,3.29,0.217,0.973,9,-4.106,1,0.157,0.00525,0.0,0.304,0.347,168.053,133120
183,Tomas Andersson,Washing Up,June ,3.58,0.789,0.455,6,-10.357,1,0.0619,0.000358,0.919,0.0967,0.321,128.01,219133
184,Yellowcard,Only One,25 January ,3.31,0.477,0.907,1,-4.814,0,0.0899,8e-05,7.82e-05,0.149,0.304,81.291,257400
185,The Subways,Oh Yeah,21 March ,3.4,0.353,0.763,3,-4.673,0,0.044,4.12e-05,0.22,0.112,0.535,104.057,178627
186,Jamie Lidell,Multiply,31 October ,3.44,0.832,0.593,5,-6.014,0,0.0916,0.148,0.0,0.276,0.729,111.075,266680
187,Oasis,Turn Up the Sun,2005,3.34,0.384,0.866,7,-3.002,1,0.0411,0.00569,0.604,0.0912,0.121,119.808,239240
188,Robbie Williams,Advertising Space,12 December ,3.22,0.546,0.607,0,-7.001,1,0.0262,0.0979,0.0,0.0967,0.115,112.085,277506
189,New Order,Guilt Is a Useless Emotion,29 November ,3.38,0.61,0.948,11,-6.801,0,0.0348,0.0737,0.00476,0.989,0.781,133.019,320307
190,Tori Amos,Sweet the Sting,June ,3.44,0.672,0.463,8,-8.247,1,0.0521,0.498,5.62e-05,0.0907,0.531,90.01,254667
191,My Awesome Compilation,As Always,2005,3.25,0.488,0.902,2,-4.672,1,0.051,0.00127,0.0,0.366,0.551,147.923,185173
192,HIM,Vampire Heart,28 November ,3.44,0.485,0.859,7,-4.772,1,0.0552,0.00361,0.0527,0.232,0.369,144.06,285627
