,artist,track,date,rating,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
94,Florence + The Machine,Breath of Life,30 April ,3.24,0.461,0.697,0,-9.38,1,0.0431,0.00276,0.00266,0.0914,0.281,146.125,251107
95,Rick Ross,Stay Schemin,January ,3.17,0.541,0.734,7,-4.232,0,0.166,0.0621,0.0,0.12,0.321,162.304,267720
96,Calvin Harris,Sweet Nothing,12 October ,3.09,0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,212560
97,Capital Cities,Kangaroo Court,27 March ,3.27,0.76,0.579,5,-5.079,0,0.0388,0.00715,0.000679,0.0304,0.975,99.979,223187
98,Amy Winehouse,Will You Still Love Me Tomorrow?,9 January ,3.54,0.587,0.624,0,-4.657,1,0.025,0.161,0.000191,0.118,0.251,93.428,262813
99,Naomi Elizabeth,Is Naomi Good or Bad,5 November ,3.31,0.603,0.354,8,-12.122,1,0.0984,0.334,0.399,0.109,0.11,155.969,234397
100,Florence + The Machine,Lover to Lover,4 December ,3.27,0.588,0.809,0,-3.681,1,0.0309,0.0909,2.6e-06,0.347,0.512,119.009,242827
101,Rudimental,Feel the Love,14 May ,3.09,0.389,0.706,1,-6.849,1,0.0593,0.0026,0.000182,0.686,0.238,179.911,245187
102,Taylor Swift,Begin Again,25 September ,3.16,0.53,0.526,7,-8.349,1,0.0263,0.199,3.52e-06,0.232,0.323,79.025,237613
103,Woods,Cali in a Cup,14 August ,3.51,0.33,0.756,0,-3.559,1,0.0368,0.0814,0.00453,0.153,0.582,128.951,201894
104,Four Tet,128 Harps,June ,3.33,0.778,0.773,7,-13.638,0,0.0913,0.0261,0.00108,0.0769,0.446,127.985,292130
105,Kimbra,Two Way Street,17 September ,3.37,0.646,0.689,1,-7.062,0,0.0389,0.145,0.0,0.121,0.57,111.218,260280
106,Soulsavers,Longest Day,2 April ,3.7,0.421,0.538,5,-7.605,0,0.0286,0.493,0.0165,0.127,0.112,129.775,253853
107,Bruno Mars,Locked Out of Heaven,1 October ,2.97,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,233478
108,Antwon,Living Every Dream,July ,3.58,0.374,0.853,11,-3.571,0,0.295,0.0169,2.72e-05,0.322,0.433,200.035,293851
109,Julio Bashmore,Au seve,2 July ,3.21,0.771,0.963,11,-7.294,1,0.0363,0.000518,0.901,0.147,0.598,124.0,393387
110,High on Fire,Fertile Green,1 March ,3.39,0.271,0.961,7,-4.664,1,0.0727,1.1e-05,0.773,0.0692,0.515,111.297,285387
111,Kent,999,28 March ,3.33,0.451,0.896,0,-5.691,1,0.0667,0.000238,0.00733,0.315,0.251,132.097,413000
112,Avenged Sevenfold,Carry On,24 September ,3.14,0.471,0.985,2,-3.618,1,0.191,0.00018,4.17e-05,0.0557,0.14,135.063,255077
113,The Beach Boys,That's Why God Made the Radio,26 April ,3.05,0.643,0.552,6,-8.38,1,0.0251,0.119,0.0,0.107,0.603,113.973,198987
114,Ladyhawke,Black White & Blue,17 February ,3.15,0.513,0.822,0,-2.079,1,0.0483,0.00135,0.000798,0.187,0.285,115.013,234892
115,Delain,We Are the Others,11 September ,3.71,0.52,0.897,4,-3.946,0,0.0797,0.00246,3.96e-06,0.111,0.397,139.02,199280
116,Los Evangelistas,Yo poeta decadente,26 January ,3.54,0.239,0.602,11,-7.752,0,0.0336,0.0868,0.00173,0.535,0.109,94.914,314893
117,Zedd,Spectrum,4 June ,3.15,0.609,0.801,0,-4.417,0,0.034,0.0137,0.00349,0.127,0.407,129.99,243413
118,Tove Lo,Love Ballad,5 November ,3.37,0.695,0.879,6,-4.029,0,0.0612,0.00677,0.0437,0.107,0.787,111.984,210187
119,Pond,You Broke My Cool,7 July ,3.6,0.108,0.85,5,-4.061,1,0.0514,0.336,3.74e-05,0.713,0.463,80.327,227893
120,Carly Rae Jepsen,Curiosity,1 May ,3.02,0.751,0.878,4,-5.176,1,0.0555,0.16,0.0,0.125,0.676,124.019,213120
121,Crocodiles,Sunday,21 February ,3.44,0.294,0.939,9,-4.38,1,0.061,1.01e-05,0.089,0.227,0.324,77.603,191387
122,Wild Belle,Keep You,21 February ,3.44,0.64,0.893,7,-5.795,0,0.0475,0.0406,0.00738,0.0735,0.919,133.973,210613
123,PMMP,Heliumpallo,16 April ,3.44,0.659,0.664,0,-5.706,0,0.0261,0.024,0.0,0.13,0.442,124.982,266413
124,Nas,Accident Murderers,21 June ,3.24,0.545,0.884,5,-4.807,0,0.367,0.29,0.0,0.37,0.642,86.049,277653
125,Meshuggah,I Am Colossus,20 March ,3.2,0.389,0.956,3,-4.316,0,0.0693,7.96e-06,0.0992,0.265,0.221,180.055,283493
126,Gotye,Save Me,14 August ,3.19,0.612,0.899,1,-5.098,0,0.029,0.0168,0.00897,0.362,0.684,117.973,231347
127,Sleigh Bells,Born to Lose,2012,3.09,0.372,0.928,4,-5.04,0,0.0458,0.262,0.0553,0.408,0.141,79.973,233187
128,Pusha T,Pain,8 October ,3.18,0.607,0.593,10,-9.684,0,0.0704,0.517,0.000163,0.142,0.403,92.283,250507
129,Laura Mvula,She,29 October ,3.28,0.261,0.263,5,-9.41,1,0.0361,0.781,2.44e-05,0.105,0.0848,74.942,205987
130,Van Dyke Parks,Black Gold,January ,3.77,0.26,0.42,7,-8.916,0,0.0318,0.589,2.69e-06,0.26,0.283,95.102,381860
131,Elbow,McGreggor,21 April ,3.45,0.715,0.658,2,-5.441,0,0.0531,0.0467,0.0264,0.386,0.546,110.012,160240
132,Part Time,Visions of the Future,January ,3.48,0.593,0.727,9,-7.307,0,0.0271,4.37e-06,0.0416,0.171,0.572,127.115,196000
133,Mark Knopfler,Redbud Tree,7 September ,3.54,0.523,0.339,2,-12.224,0,0.0286,0.806,0.0763,0.103,0.25,176.086,198547
134,Rona Nishliu,Suus,2012,3.01,0.285,0.33,10,-5.148,0,0.0343,0.798,2.42e-05,0.109,0.0933,73.897,254272
135,Stars,The Theory of Relativity,17 July ,3.37,0.568,0.682,7,-6.334,1,0.0494,0.0366,0.11,0.148,0.737,108.062,266827
136,Walk Off the Earth,Somebody That I Used to Know,5 January ,2.95,0.838,0.394,0,-8.656,0,0.0467,0.558,0.000722,0.108,0.409,129.059,248240
137,The-Dream,Dope Bitch,24 July ,3.22,0.706,0.833,2,-4.937,0,0.188,0.137,9.01e-05,0.089,0.667,94.978,275693
138,The Mary Onettes,Evil Coast,27 November ,3.51,0.552,0.831,1,-5.748,0,0.029,0.111,0.000163,0.279,0.353,132.01,323222
139,C2C,Down the Road,19 November ,3.1,0.72,0.595,2,-6.109,0,0.0976,0.0672,4.73e-05,0.0775,0.486,111.0,207187
140,Natalia Kills,Controversy,September ,3.41,0.688,0.88,1,-4.573,1,0.102,0.0947,0.0547,0.392,0.39,133.964,291093
141,Zach Sobiech,Clouds,14 December ,3.82,0.659,0.64,2,-6.544,1,0.0263,0.151,0.00477,0.109,0.211,96.935,179627
142,Gareth Emery,Concrete Angel,13 February ,3.28,0.631,0.893,7,-5.123,1,0.0411,0.0107,0.00632,0.147,0.548,130.015,235025
143,Paradise Lost,The Last Fallen Saviour,May ,3.56,0.235,0.976,2,-4.68,1,0.136,3.05e-06,0.0194,0.382,0.215,119.744,218653
144,Joey Bada$$,Enter the Void,13 November ,3.42,0.42,0.881,1,-5.781,0,0.394,0.00581,0.0,0.147,0.546,144.545,184507
145,Liquid Stranger,Contamination,23 March ,3.4,0.645,0.872,7,-5.544,1,0.16,0.000632,0.0187,0.147,0.0522,85.04,288850
146,John Maus,No Title,25 June ,3.88,0.651,0.855,5,-9.071,1,0.0369,0.0293,0.791,0.135,0.82,160.018,189027
147,MF DOOM,Rhymes Like Dimes,18 June ,3.89,0.644,0.751,0,-5.652,1,0.268,0.662,0.0,0.17,0.759,99.948,258613
148,Beach House,Wild,29 October ,3.82,0.44,0.513,3,-7.613,1,0.0276,0.522,0.496,0.0908,0.209,81.091,219453
149,Dinosaur Jr.,Watch the Corners,24 July ,3.75,0.259,0.943,4,-4.215,1,0.0816,0.0997,0.00357,0.102,0.353,97.917,300387
150,Joey Bada$$,Survival Tactics,23 February ,3.63,0.53,0.843,1,-2.271,1,0.39,0.428,0.0,0.164,0.919,199.946,202785
151,Aesop Rock,Zero Dark Thirty,17 April ,3.57,0.826,0.897,8,-7.404,1,0.211,0.0636,7.9e-05,0.26,0.722,106.024,201387
152,Bat for Lashes,Marilyn,10 September ,3.55,0.582,0.647,5,-9.383,1,0.0322,0.147,0.0236,0.117,0.204,119.958,275828
153,Spiritualized,Little Girl,6 August ,3.63,0.371,0.596,11,-5.404,1,0.0264,0.682,0.00636,0.329,0.5,81.509,219613
154,Rammstein,Mein Herz brennt,7 December ,3.63,0.501,0.76,2,-5.802,0,0.0343,0.00268,0.0616,0.152,0.138,83.046,279893
155,Squarepusher,Dark Steering,16 April ,3.52,0.275,0.694,0,-8.659,1,0.135,0.022,0.00846,0.128,0.181,84.231,411373
156,Bon Iver,Beth,16 October ,3.34,0.489,0.249,9,-12.812,1,0.0323,0.922,0.597,0.112,0.0507,128.171,316800
157,Porter Robinson,Language,10 April ,3.5,0.737,0.614,6,-6.001,0,0.4,0.0168,0.0534,0.0682,0.406,127.987,368476
158,El-P,The Full Retard,24 April ,3.42,0.493,0.758,8,-6.458,1,0.439,0.00201,0.0,0.149,0.46,110.075,219813
159,Palma Violets,Best of Friends,30 August ,3.52,0.237,0.88,0,-3.945,1,0.0505,8.55e-06,0.84,0.085,0.309,130.144,210067
160,Foxes,Youth,16 January ,3.5,0.53,0.55,0,-6.631,0,0.0457,0.00747,0.000492,0.0898,0.208,139.98,239227
161,Mickey Newbury,Heaven Help the Child,27 March ,3.68,0.337,0.253,4,-12.962,1,0.0322,0.687,0.000938,0.112,0.0935,78.817,318347
162,Pet Shop Boys,Memory of the Future,31 December ,3.52,0.594,0.914,7,-5.929,0,0.0326,0.0772,3.11e-06,0.291,0.447,98.012,272173
163,Chief Keef,Hate Bein' Sober,12 December ,3.54,0.82,0.47,8,-7.181,1,0.0458,0.00435,0.0,0.141,0.313,132.003,280173
164,The Black Keys,Dead and Gone,18 May ,3.48,0.638,0.709,7,-5.464,0,0.039,0.00803,1.59e-06,0.335,0.913,143.984,221027
165,John Talabot,Destiny,1 February ,3.43,0.649,0.8,10,-9.663,0,0.0345,0.0361,0.343,0.0708,0.342,111.001,293627
166,Tegan and Sara,Closer,25 September ,3.36,0.588,0.751,0,-7.588,1,0.0328,0.00174,6.57e-05,0.353,0.52,136.979,209280
167,Blank Banshee,Wavestep,26 December ,3.63,0.591,0.914,11,-6.248,1,0.0476,0.109,0.503,0.23,0.575,96.493,163003
168,The Heavy,What Makes a Good Man?,13 April ,3.78,0.456,0.803,2,-4.265,1,0.0786,0.000259,0.000368,0.291,0.333,186.15,226380
169,Wye Oak,Spiral,2 July ,3.75,0.567,0.7,11,-9.325,0,0.0306,0.697,0.836,0.12,0.534,99.985,348627
170,Killer Mike,Untitled,16 March ,3.81,0.675,0.677,6,-9.69,0,0.17,0.000113,0.0137,0.0983,0.493,79.981,233960
171,Julia Holter,Goddess Eyes,10 December ,3.49,0.564,0.226,5,-10.668,1,0.0278,0.239,0.0129,0.0826,0.183,80.915,383547
172,The War on Drugs,Come to the City,24 January ,3.43,0.298,0.901,1,-7.066,1,0.0721,0.000743,0.0133,0.138,0.258,111.219,271093
173,Ceephax Acid Crew,Capsule in Space,July ,3.59,0.578,0.859,10,-7.304,0,0.0435,0.000156,0.338,0.139,0.158,119.578,212052
174,Helloween,Burning Sun,24 October ,3.47,0.398,0.963,2,-7.665,1,0.106,2.09e-05,0.00411,0.102,0.144,140.486,333196
175,G Herbo,Kill Shit,5 July ,3.49,0.789,0.623,8,-8.709,1,0.237,0.109,0.0,0.0706,0.557,141.041,179445
176,Otis Redding,Respect,21 April ,4.02,0.709,0.841,2,-6.143,1,0.0519,0.19,0.000195,0.0686,0.961,117.538,130987
177,The Tallest Man on Earth,Wind and Walls,2012,3.71,0.291,0.598,6,-4.751,1,0.0349,0.599,0.0,0.0953,0.416,205.194,249587
178,Car Seat Headrest,Souls,23 July ,3.78,0.576,0.659,7,-5.487,1,0.0699,0.0312,0.0113,0.0963,0.415,139.907,582857
179,LiSA,Crossing Field,8 August ,3.6,0.447,0.983,5,-2.281,1,0.268,0.0157,0.0,0.276,0.317,179.072,248947
180,The Underachievers,Herb Shuttles,20 July ,3.43,0.651,0.758,10,-6.858,0,0.33,0.838,0.0,0.118,0.314,137.999,195481
181,Unicorn Kid,Pure Space,12 April ,3.32,0.208,0.857,6,-6.111,0,0.0743,0.000421,0.654,0.0637,0.297,178.145,235369
182,Woodkid,Run Boy Run,21 May ,3.31,0.506,0.959,5,-5.264,0,0.102,0.084,0.000655,0.135,0.34,133.996,213267
183,Goldfrapp,Melancholy Sky,3 January ,3.31,0.513,0.429,5,-9.18,0,0.0308,0.528,0.055,0.112,0.358,174.069,267480
184,The Coup,The Guillotine,9 October ,3.63,0.851,0.787,4,-3.629,0,0.0491,0.0163,0.00265,0.0557,0.238,107.374,285293
185,Lower,Someone's Got It in for Me,20 November ,3.53,0.163,0.608,9,-5.373,0,0.0532,9.61e-06,0.0225,0.056,0.529,110.823,244061
186,Dirty Projectors,Gun Has No Trigger,2 April ,3.26,0.681,0.672,9,-5.892,0,0.0455,0.668,3.22e-06,0.0986,0.339,101.128,204033
187,Frankie Rose,Know Me,17 January ,3.46,0.469,0.731,0,-4.31,1,0.0313,0.00602,0.887,0.108,0.705,184.854,172707
188,Mount Eerie,To the Ground,10 April ,3.44,0.557,0.338,7,-12.706,1,0.0425,0.641,0.868,0.0993,0.259,95.234,261628
189,TOY,Motoring,23 April ,3.6,0.386,0.9,9,-7.17,1,0.0432,0.000177,0.766,0.207,0.524,157.042,273933
190,Villagers,The Waves,30 August ,3.47,0.762,0.781,2,-6.341,1,0.0512,0.0282,0.64,0.518,0.244,115.004,363183
191,Desaparecidos,Backsell,2 August ,3.49,0.4,0.964,5,-3.854,0,0.0777,0.00111,0.00179,0.354,0.431,77.405,193575
192,Bruce Springsteen,Death to My Hometown,7 May ,3.42,0.395,0.828,8,-7.334,1,0.0409,0.00419,2.28e-06,0.114,0.648,184.033,205707
193,Nas,Cherry Wine,19 September ,3.44,0.711,0.83,1,-3.707,0,0.169,0.291,0.0,0.201,0.462,96.066,356467
