,artist,track,date,rating,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
192,Max Tundra,Which Song,31 March ,3.54,0.682,0.754,6,-6.258,1,0.0483,0.0843,0.0189,0.255,0.927,106.857,323800
193,UGK,Da Game Been Good to Me,17 February ,3.33,0.686,0.754,3,-5.171,0,0.0664,0.0144,0.0,0.101,0.799,82.027,260453
194,Murder by Death,3 Men Hanging,15 May ,3.5,0.512,0.329,11,-12.218,0,0.0287,0.602,0.0503,0.124,0.18,124.794,227253
195,Los Campesinos!,The Sea Is a Good Place to Think of the Future,2 September ,4.14,0.279,0.676,4,-5.283,1,0.043,0.0575,0.0167,0.0996,0.22,120.125,266893
196,Ramadanman,Revenue,24 May ,3.28,0.801,0.992,9,-3.593,1,0.0515,0.000363,0.809,0.0399,0.961,131.589,87573
197,Zomby,Digital Flora,17 August ,3.18,0.7,0.728,11,-7.782,0,0.0314,0.00232,0.858,0.401,0.555,133.975,188040
198,Love of Lesbian,Club de fans de John Boy,2009,3.61,0.644,0.819,11,-8.05,0,0.0324,0.136,0.00283,0.233,0.782,132.037,231160
199,Bonnie 'Prince' Billy,Stay,20 October ,3.64,0.411,0.21,8,-16.063,0,0.0471,0.902,0.484,0.0874,0.169,180.014,986520
200,Super Furry Animals,Mt.,19 July ,3.52,0.666,0.621,2,-8.477,1,0.0457,0.0174,0.0208,0.072,0.619,119.01,265187
201,Sally Shapiro,Love in July,14 July ,3.33,0.551,0.881,1,-9.893,0,0.0429,0.00713,0.00873,0.0757,0.32,126.02,228000
202,Topaz Rags,Tarot Harem,January ,3.25,0.291,0.438,9,-11.84,0,0.0316,0.892,0.959,0.0993,0.121,110.008,366387
203,PMMP,Lautturi,27 April ,3.64,0.654,0.622,9,-5.111,0,0.025,0.579,0.0162,0.208,0.477,115.05,244973
204,The Joy Formidable,Cradle,2 February ,3.45,0.422,0.94,2,-3.754,1,0.0406,2.94e-05,0.03,0.131,0.488,160.938,166720
205,Manchester Orchestra,Shake It Out,28 August ,3.93,0.431,0.877,10,-4.762,0,0.0704,0.0002,0.000252,0.152,0.262,148.298,311440
206,Pearson Sound,PLSN,20 July ,3.17,0.784,0.911,6,-10.524,0,0.0573,0.025,0.896,0.306,0.487,137.998,394722
207,Doves,Jetstream,28 January ,3.46,0.496,0.912,9,-8.215,0,0.0488,0.0766,0.00262,0.128,0.0992,127.997,330932
208,The Sounds,No One Sleeps When I'm Awake,17 April ,3.42,0.53,0.851,6,-4.098,1,0.0437,0.00171,2.28e-05,0.153,0.485,131.985,262307
209,Pet Shop Boys,Beautiful People,25 September ,3.23,0.541,0.768,0,-4.769,1,0.0313,0.000975,2.31e-06,0.156,0.438,122.043,221710
210,Regina,Bistra voda,2009,3.7,0.522,0.778,6,-3.523,0,0.0388,0.438,2.38e-06,0.107,0.385,152.214,186253
211,Caro Emerald,Back It Up,7 August ,3.31,0.905,0.789,0,-6.104,1,0.14,0.189,0.0129,0.123,0.714,107.972,232813
212,Moby,Pale Horses,1 June ,3.16,0.463,0.597,2,-8.86,0,0.0296,0.104,0.493,0.158,0.4,93.058,217080
213,Lacuna Coil,Spellbound,20 March ,3.17,0.318,0.924,9,-2.768,0,0.0551,0.00105,0.00183,0.342,0.285,184.101,201147
214,The Cribs,Cheat on Me,31 August ,3.48,0.359,0.899,1,-4.372,0,0.0402,0.000182,0.000201,0.319,0.517,129.067,204507
215,Alexander Rybak,Fairytale,12 January ,2.84,0.576,0.785,2,-5.359,0,0.0295,0.62,4.26e-05,0.233,0.674,107.996,182640
216,Lamb of God,In Your Words,2009,3.59,0.418,0.968,7,-3.12,1,0.195,4.3e-05,0.278,0.37,0.0701,112.409,324667
217,The-Dream,Walkin' on the Moon,28 April ,3.03,0.815,0.739,9,-5.726,0,0.0479,0.0119,0.0,0.615,0.361,119.98,254640
218,Kid Cudi,Make Her Say,9 June ,2.83,0.93,0.712,10,-5.156,0,0.0666,0.245,1.48e-05,0.116,0.456,99.054,216413
219,Chi Boogie,Move Back,2009,3.17,0.905,0.584,9,-3.963,1,0.0782,9.86e-06,0.675,0.105,0.53,159.953,192987
220,of Montreal,For Our Elegant Caste,23 June ,3.05,0.768,0.705,2,-6.862,0,0.0582,0.292,8.2e-05,0.414,0.748,140.014,154733
221,Woven Bones,With You Alone,March ,3.42,0.273,0.936,9,-3.516,1,0.0555,3.4e-05,0.823,0.101,0.207,154.579,173732
222,Kalafina,Storia,1 July ,3.61,0.537,0.56,7,-6.547,1,0.0285,0.109,3.48e-06,0.245,0.378,110.98,217267
223,Pearl Jam,Got Some,2009,3.7,0.464,0.905,0,-5.38,1,0.0694,0.000179,3.2e-06,0.212,0.565,164.252,182533
224,Bob Dylan,I Feel a Change Comin' On,21 July ,3.28,0.601,0.649,10,-7.356,1,0.0282,0.073,8.73e-06,0.0656,0.684,142.05,325093
225,Diamond Rings,All Yr Songs,August ,3.61,0.84,0.992,3,-3.347,1,0.0488,0.477,0.841,0.079,0.903,129.898,166453
226,Relient K,Forget and Not Slow Down,21 September ,4.41,0.424,0.931,3,-3.958,1,0.0487,0.00284,0.0,0.13,0.75,169.026,202213
227,Moby,One Time We Lived,November ,3.58,0.648,0.857,4,-7.076,0,0.0358,0.000295,0.000203,0.0692,0.757,107.992,260120
228,Owl City,Hot Air Balloon,5 May ,3.03,0.618,0.812,1,-5.753,1,0.0311,0.122,3.2e-06,0.164,0.705,100.0,213107
229,"""Weird Al"" Yankovic",Craigslist,16 June ,2.94,0.677,0.416,9,-13.23,1,0.0319,0.0377,1.85e-06,0.129,0.446,120.009,293080
230,Distance,Night Vision,20 April ,3.22,0.749,0.575,1,-8.831,1,0.145,0.0894,0.0178,0.666,0.599,141.965,368613
231,The Drums,Let's Go Surfing,3 July ,3.36,0.577,0.814,1,-5.694,1,0.032,0.209,0.000525,0.0773,0.785,174.059,175427
232,Bye Bye Bicycle,Haby Bay,5 August ,3.82,0.563,0.852,11,-5.835,0,0.0328,0.0383,0.000696,0.358,0.633,122.998,259373
233,Julian Plenti,Games for Days,6 August ,3.43,0.59,0.816,8,-5.898,1,0.0485,0.00058,0.0932,0.1,0.516,140.039,237320
234,Stereophonics,Innocent,9 November ,3.44,0.578,0.849,9,-4.575,1,0.0282,0.00791,0.0,0.296,0.922,143.975,220867
235,2562,Love in Outer Space,June ,3.16,0.412,0.658,1,-8.115,1,0.103,0.0121,0.876,0.15,0.157,207.341,295148
236,Amy Macdonald,Run,6 February ,3.24,0.619,0.802,8,-4.084,1,0.0284,0.0477,3.41e-05,0.0985,0.574,120.978,228693
237,Eminem,Music Box,2009,3.05,0.635,0.712,4,-5.151,0,0.11,0.0131,0.0,0.187,0.458,78.598,304907
238,Lights,Saviour,6 July ,2.9,0.627,0.648,2,-4.787,1,0.0251,0.297,1.12e-06,0.136,0.481,105.989,208933
239,Led Er Est,Poll Gorm,November ,3.46,0.365,0.941,0,-7.782,1,0.042,0.00462,0.000861,0.222,0.658,201.908,191293
240,STL,Silent State,4 May ,3.19,0.809,0.511,10,-17.921,0,0.0886,0.00693,0.797,0.0524,0.455,120.007,708440
241,Shout Out Louds,Walls,1 December ,3.2,0.712,0.809,9,-6.445,0,0.0301,0.123,4e-05,0.1,0.559,132.157,200693
242,And So I Watch You From Afar,Solidarity,20 April ,3.62,0.288,0.781,0,-6.231,0,0.0551,4.35e-05,0.757,0.0941,0.381,114.528,205813
243,Theory of a Deadman,Hate My Life,23 March ,1.0,0.508,0.828,1,-4.065,1,0.033,0.0162,0.0,0.266,0.449,125.868,190547
244,Brokencyde,Booty Call,19 May ,1.13,0.667,0.846,7,-3.087,1,0.0383,0.0975,2.57e-05,0.334,0.384,113.958,204267
245,Justin Bieber,One Less Lonely Girl,6 October ,1.23,0.58,0.75,4,-4.421,1,0.194,0.159,0.0,0.274,0.728,86.938,229107
246,Joe McElderry,The Climb,16 December ,1.08,0.35,0.547,10,-5.399,1,0.0306,0.611,0.0,0.169,0.322,79.427,216387
247,Train,"Hey, Soul Sister",11 August ,1.35,0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,216773
248,Asher Roth,I Love College,13 January ,1.31,0.713,0.826,8,-4.075,1,0.243,0.0897,0.0,0.421,0.664,86.444,241933
249,Lionel Richie,Just Go,10 February ,1.27,0.842,0.508,0,-7.655,1,0.0393,0.297,0.0,0.062,0.777,119.97,256200
250,Sean Kingston,Fire Burning,30 April ,1.97,0.839,0.804,1,-2.513,1,0.0329,0.0192,0.0,0.331,0.888,122.973,239987
251,Akon,Beautiful,6 January ,1.84,0.743,0.948,0,-4.445,0,0.0893,0.122,0.0,0.112,0.614,130.024,312987
252,Jason Aldean,Big Green Tractor,2009,1.77,0.623,0.59,4,-5.014,1,0.028,0.646,0.0,0.295,0.579,137.071,204200
253,Daughtry,No Surprise,5 May ,2.04,0.508,0.823,3,-3.711,1,0.031,0.00741,0.0,0.104,0.152,95.98,270640
254,A. R. Rahman,Jai Ho!,23 February ,2.16,0.657,0.941,8,-3.919,0,0.061,0.0476,0.0,0.0797,0.879,136.202,222400
255,JLS,Everybody in Love,2 November ,1.94,0.7,0.788,5,-5.02,0,0.0349,0.0824,0.0,0.332,0.705,139.967,197027
256,Cobra Starship,Good Girls Go Bad,12 May ,2.16,0.594,0.874,0,-3.716,1,0.0815,0.0116,0.0,0.549,0.628,119.964,196413
257,Open Happiness,Open Happiness,May ,1.55,0.354,0.101,6,-21.65,1,0.0524,0.919,0.976,0.147,0.247,91.755,197308
258,The Fray,You Found Me,26 January ,2.29,0.338,0.803,8,-5.412,0,0.0413,0.0187,0.0,0.136,0.4,151.994,241853
259,Bob Sinclar,Lala Song,25 April ,1.69,0.762,0.932,5,-2.045,0,0.199,0.327,0.0,0.414,0.823,128.022,212350
260,Young Money,Every Girl,11 June ,2.19,0.632,0.73,6,-5.895,0,0.245,0.00316,0.0,0.397,0.762,76.067,315320
261,Blake Shelton,Hillbilly Bone,October ,1.81,0.603,0.946,7,-4.172,1,0.0463,0.0558,6.51e-05,0.114,0.912,144.019,224907
262,Marco Carta,La forza mia,18 February ,1.08,0.582,0.729,1,-4.417,1,0.034,0.046,0.0,0.0847,0.474,120.97,227840
263,Iyaz,Replay,7 December ,2.34,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031,182307
264,Miley Cyrus,Party in the U.S.A.,11 August ,2.51,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,202067
265,Kesha,Tik Tok,7 August ,2.49,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,199693
266,Bon Jovi,We Weren't Born to Follow,23 October ,2.32,0.5,0.847,11,-4.222,1,0.0417,0.00125,0.0,0.0875,0.716,125.964,243493
267,Godsmack,Whiskey Hangover,9 June ,2.23,0.558,0.955,7,-4.577,1,0.0517,0.000565,0.0,0.0975,0.478,130.805,227307
268,Pep's,Liberta,2 March ,1.91,0.727,0.243,1,-10.426,1,0.0575,0.67,0.0,0.0906,0.395,140.058,224667
269,Trey Songz,Say Aah,2009,2.32,0.724,0.87,1,-3.614,0,0.113,0.00453,0.0,0.833,0.81,93.01,207547
270,Susan Boyle,I Dreamed a Dream,2009,2.22,0.286,0.378,10,-8.752,1,0.0382,0.803,0.000518,0.107,0.113,69.316,190560
271,David Guetta,Gettin' Over,4 August ,2.27,0.62,0.87,10,-6.52,0,0.0868,0.149,0.0,0.0705,0.513,130.079,187427
272,Don Omar,Virtual Diva,3 February ,2.04,0.785,0.881,8,-4.205,0,0.0505,0.212,0.0,0.753,0.729,113.999,239493
273,Mr Hudson,Supernova,19 July ,2.3,0.718,0.78,5,-6.448,1,0.0501,0.0135,0.0,0.354,0.802,115.976,193440
274,Selena Gomez,Magic,14 February ,2.25,0.6,0.916,11,-3.071,0,0.0374,0.00504,0.0,0.27,0.442,104.091,169640
275,The Offspring,"Kristy, Are You Doing Okay?",2009,2.45,0.553,0.782,0,-4.935,1,0.0267,0.0146,0.0,0.123,0.531,95.855,222867
276,Jamie Foxx,Blame It,26 January ,2.6,0.673,0.614,7,-5.426,1,0.103,0.0782,0.0,0.139,0.362,176.052,289747
277,Leona Lewis,Happy,6 September ,2.45,0.492,0.641,0,-5.296,1,0.0448,0.459,0.0,0.0809,0.235,76.07,242093
278,Glee Cast,It's My Life,6 October ,1.89,0.586,0.882,11,-3.794,0,0.0487,0.0385,0.0,0.32,0.706,131.008,111333
279,Robin Thicke,Sex Therapy,18 November ,2.3,0.702,0.53,3,-4.384,1,0.0296,0.679,0.0,0.241,0.319,112.036,275147
280,Lidia Kopania,I Don't Wanna Leave,2009,2.13,0.451,0.686,6,-3.819,1,0.0296,0.307,0.0,0.551,0.262,143.788,180000
281,Agnes,Release Me,9 March ,2.59,0.621,0.923,2,-3.124,0,0.0321,0.00645,7.28e-05,0.108,0.716,127.973,256213
282,Lil Mama,Shawty Get Loose,12 February ,2.42,0.886,0.724,1,-4.229,1,0.246,0.165,0.0,0.095,0.619,115.072,209507
283,50 Cent,I Get It In,15 January ,2.21,0.688,0.772,1,-8.165,1,0.223,0.0832,1.2e-05,0.304,0.572,94.947,200107
284,Tom Frager,Lady Melody,17 August ,1.8,0.662,0.708,9,-5.251,1,0.0389,0.532,0.0,0.118,0.647,170.031,191660
285,Adam Lambert,No Boundaries,20 May ,2.17,0.516,0.863,6,-2.957,1,0.0358,0.014,0.0,0.0923,0.268,141.963,227800
286,Michael Franti & Spearhead,Say Hey,2009,2.55,0.738,0.983,5,-4.374,0,0.0855,0.038,5.93e-06,0.183,0.957,92.998,235760
287,Drake,Successful,2009,2.73,0.562,0.544,8,-5.065,1,0.369,0.536,0.0,0.17,0.231,159.517,375050
288,Culcha Candela,Monsta,November ,1.47,0.845,0.782,1,-4.064,1,0.0317,0.172,0.0,0.217,0.961,133.048,196907
289,The Saturdays,Just Can't Get Enough,2 March ,2.65,0.641,0.937,3,-3.557,1,0.0749,0.000534,5.49e-05,0.136,0.828,132.009,185987
290,Mudvayne,Scream With Me,17 November ,2.33,0.262,0.867,8,-4.472,1,0.0481,0.00216,0.00173,0.0858,0.485,179.985,172587
291,Jesse McCartney,Body Language,2009,2.04,0.643,0.748,0,-4.467,1,0.0364,0.0309,0.0,0.154,0.538,161.435,219213
292,Lifehouse,Halfway Gone,2009,2.44,0.543,0.919,1,-4.831,0,0.0415,0.000449,0.0,0.243,0.498,125.022,195307
293,Kat DeLuna,Unstoppable,10 February ,2.19,0.82,0.872,11,-3.647,1,0.0396,0.0316,9.69e-06,0.378,0.665,121.064,230840
294,Never Shout Never,Happy,3 March ,1.85,0.831,0.434,0,-10.42,1,0.319,0.757,0.0,0.173,0.582,122.025,156120
295,Bloc Party,Signs,27 April ,2.65,0.614,0.636,1,-9.793,0,0.0288,0.0195,0.376,0.0929,0.216,117.965,278674
296,Chris Brown,Take You Down,12 January ,2.23,0.387,0.64,11,-5.817,0,0.081,0.107,0.0,0.319,0.617,59.989,245933
297,Modest Mouse,Perpetual Motion Machine,21 July ,2.86,0.627,0.566,4,-6.758,0,0.0375,0.65,0.0213,0.0793,0.658,109.075,190920
298,311,Hey You,April ,2.5,0.538,0.9,1,-3.923,1,0.0579,0.00888,0.0,0.284,0.347,168.038,235773
299,Rye Rye,Bang,2009,2.68,0.873,0.952,1,-4.982,1,0.156,0.0282,0.0122,0.202,0.815,126.019,212493
300,Livvi Franc,Now I'm That Bitch,14 May ,1.83,0.81,0.652,8,-4.227,1,0.0531,0.199,0.0,0.128,0.185,122.965,224800
301,Peter Andre,Behind Closed Doors,9 August ,1.63,0.621,0.879,0,-4.995,0,0.0356,0.0479,0.000148,0.343,0.549,114.994,203947
302,Jeremih,Imma Star,2009,2.11,0.66,0.361,6,-10.418,1,0.089,0.438,0.0,0.39,0.604,148.073,261373
303,Heidi Montag,Superficial,22 November ,2.22,0.778,0.855,1,-2.691,0,0.0429,0.0152,1.3e-05,0.0662,0.611,129.976,188507
304,Jay-Z,D.O.A.,23 June ,2.96,0.569,0.869,3,-5.432,0,0.217,0.0342,0.0,0.0718,0.492,86.62,256387
305,Calvin Harris,Ready for the Weekend,8 August ,2.9,0.817,0.717,9,-4.799,0,0.0373,0.131,2.81e-05,0.0392,0.947,137.962,217987
306,Kenny Chesney,Out Last Night,2009,2.18,0.64,0.822,9,-4.954,1,0.041,0.42,0.000435,0.144,0.395,141.054,199773
307,Placebo,Ashtray Heart,21 September ,2.83,0.503,0.895,5,-5.555,1,0.0375,9.7e-05,3.65e-05,0.101,0.329,138.409,211747
308,Madonna,Celebration,14 October ,3.04,0.637,0.891,11,-4.139,0,0.0345,0.0742,0.000622,0.0686,0.933,126.002,215133
309,Foo Fighters,Wheels,11 October ,2.98,0.426,0.792,9,-4.709,1,0.0374,0.000495,5.1e-06,0.142,0.557,161.994,278213
310,Cassie,Let's Get Crazy,1 September ,2.22,0.759,0.677,7,-6.471,1,0.0317,0.0336,0.0,0.0775,0.546,116.082,236529
311,T.I.,Remember Me,7 July ,2.53,0.7,0.177,1,-22.181,1,0.952,0.74,0.0,0.121,0.77,96.243,376137
312,Dizzee Rascal,Bonkers,18 May ,3.0,0.624,0.977,11,-3.34,0,0.22,0.00615,0.0,0.253,0.74,126.127,177573
313,Brown Eyed Girls,Candy Man,2009,2.21,0.662,0.965,11,-1.92,0,0.292,0.0533,0.0,0.0748,0.845,203.899,204826
314,Hinder,Up All Night,February ,2.14,0.484,0.963,8,-3.808,0,0.0638,0.000521,0.00039,0.294,0.483,96.942,213667
315,009 Sound System,With a Spirit,11 September ,2.58,0.605,0.613,10,-7.443,1,0.043,0.00212,0.00365,0.59,0.734,123.968,598053
316,Super Junior,"Sorry, Sorry",9 March ,2.82,0.706,0.972,11,-2.359,0,0.0352,0.0226,2.57e-06,0.267,0.962,129.946,232333
317,2NE1,Fire,6 May ,2.9,0.867,0.783,11,-2.25,0,0.0687,0.00822,0.00643,0.302,0.701,126.04,225373
318,Glee Cast,No Air,7 October ,2.35,0.472,0.764,11,-7.249,1,0.0578,0.139,0.0,0.152,0.489,160.08,262667
319,Glee Cast,Defying Gravity,17 November ,2.55,0.385,0.545,1,-6.0,1,0.0318,0.476,0.0,0.112,0.546,152.525,141667
320,ItaloBrothers,Stamp on the Ground,9 November ,2.75,0.622,0.821,11,-7.626,0,0.0602,0.221,0.00534,0.111,0.281,149.998,196998
321,The Killers,The World We Live In,18 May ,3.05,0.597,0.852,0,-6.89,1,0.0248,0.0265,0.00425,0.266,0.559,105.996,278493
322,Calvin Harris,"Yeah, Yeah, Yeah, La, La, La",3 August ,2.52,0.875,0.481,7,-4.912,1,0.0673,0.0723,3.85e-05,0.252,0.812,128.987,197413
323,Big Bang,My Heaven,24 June ,2.03,0.642,0.874,0,-4.913,1,0.0503,0.0821,0.0,0.345,0.546,128.019,232933
324,Lee Brice,Love Like Crazy,24 August ,2.24,0.535,0.725,10,-5.108,1,0.0275,0.0203,1.45e-05,0.176,0.292,78.489,217387
325,DJ Quik,Whatcha Wan Do,5 May ,2.4,0.747,0.623,1,-5.504,1,0.0657,0.0919,0.0,0.156,0.152,96.996,213920
326,Wolfmother,Back Round,26 May ,2.85,0.346,0.921,0,-5.562,1,0.0782,2.55e-05,0.00358,0.091,0.3,153.913,236560
327,Joyce Jonathan,Je ne sais pas,December ,2.63,0.816,0.456,2,-8.932,1,0.104,0.303,0.0,0.149,0.866,119.994,217693
328,Laura Jansen,Use Somebody,October ,1.88,0.392,0.838,2,-4.825,1,0.0333,0.0151,0.842,0.0827,0.0465,135.99,233227
329,Green Day,Before the Lobotomy,2009,2.68,0.327,0.836,1,-4.132,1,0.039,0.0305,0.0,0.273,0.301,136.167,277013
330,The Saturdays,Work,29 June ,2.84,0.538,0.729,8,-6.065,0,0.101,0.0407,0.0,0.0903,0.882,199.999,192280
331,Infected Mushroom,Smashing the Opponent,24 June ,2.88,0.633,0.793,8,-6.143,1,0.0427,0.251,0.137,0.119,0.491,145.018,249987
332,Rick Ross,Rich Off Cocaine,14 April ,2.46,0.466,0.735,10,-7.978,0,0.316,0.0848,0.0,0.321,0.512,176.304,265547
333,Jason Aldean,The Truth,2009,2.28,0.496,0.577,9,-5.305,1,0.0257,0.234,2.4e-06,0.109,0.381,143.014,238413
334,The Killers,A Dustland Fairytale,19 May ,3.21,0.429,0.841,2,-6.501,1,0.0553,0.0436,0.0,0.0976,0.33,134.37,225160
335,Dream Theater,Stargazer,19 May ,3.07,0.409,0.933,0,-4.419,1,0.0388,0.000147,6.14e-05,0.48,0.444,88.013,491013
336,Lights,February Air,2009,3.01,0.612,0.813,0,-5.341,1,0.0757,0.301,0.000608,0.261,0.523,120.022,228307
337,Lamb of God,Set to Fail,14 January ,2.94,0.494,0.995,9,-1.868,0,0.147,2.88e-05,0.00718,0.146,0.29,112.714,226493
338,Sugarland,It Happens,February ,2.05,0.641,0.724,8,-3.843,1,0.0483,0.00631,7.08e-05,0.0724,0.748,89.971,181253
339,Empire! Empire! (I Was a Lonely Estate),Documenting Thirty Days,15 December ,3.07,0.463,0.577,2,-10.312,1,0.0309,0.261,0.0184,0.187,0.196,150.265,319548
340,Paradiso Girls,Patron Tequila,14 April ,2.21,0.898,0.81,8,-5.822,0,0.0838,0.0223,1.47e-06,0.0763,0.835,120.001,256253
341,Aura Dione,I Will Love You Monday,November ,2.9,0.777,0.885,1,-6.265,0,0.0363,0.021,0.0316,0.1,0.789,114.928,214240
342,Tim McGraw,Southern Voice,21 September ,2.38,0.63,0.877,9,-4.106,1,0.0321,0.0446,0.0,0.113,0.758,112.051,242427
343,Angie Be,Soundwaves,17 August ,2.05,0.521,0.985,2,-5.701,1,0.0363,6.72e-05,0.000237,0.0778,0.58,140.004,202040
344,Modest Mouse,Satellite Skin,26 May ,3.25,0.595,0.687,4,-6.773,1,0.0276,0.0263,0.0224,0.131,0.72,107.236,239280
345,Lupe Fiasco,Shining Down,7 July ,3.07,0.371,0.914,0,-3.413,1,0.0826,0.00667,0.0,0.265,0.646,144.887,274107
346,James Blake,Air & Lack Thereof,6 July ,3.26,0.468,0.3,5,-11.653,1,0.337,0.698,0.0331,0.0914,0.187,138.694,249038
347,Jay-Z,Empire State of Mind,8 September ,3.3,0.491,0.956,11,-1.538,1,0.392,0.0295,0.0,0.46,0.811,173.585,276920
348,Ronan Keating,Time After Time,8 February ,2.07,0.68,0.488,9,-6.936,1,0.028,0.545,8.86e-05,0.134,0.233,128.032,250440
349,Andrea,Temper Tantrum,5 June ,3.01,0.765,0.915,1,-5.169,1,0.0845,6.36e-05,0.903,0.0868,0.46,135.032,301214
350,Evermore,Hey Boys and Girls,3 February ,2.62,0.654,0.877,4,-3.921,0,0.0327,0.00531,0.000281,0.0734,0.76,128.058,348387
351,Trace Adkins,Marry For Money,2009,1.81,0.607,0.834,4,-4.902,1,0.0856,0.0418,0.000355,0.421,0.687,125.924,183680
352,Audio Push,Teach Me How to Jerk,14 July ,2.78,0.546,0.765,1,-6.806,1,0.414,0.0304,8.39e-06,0.145,0.436,127.044,239387
353,Franz Ferdinand,No You Girls,6 April ,3.36,0.679,0.909,2,-4.129,0,0.0297,0.00915,3.27e-05,0.139,0.899,104.781,220453
354,I Heart Hiroshima,Pink Frost,March ,1.03,0.647,0.857,0,-5.525,0,0.0316,0.275,0.000516,0.3,0.483,142.993,184840
355,Panic! at the Disco,New Perspective,28 July ,3.16,0.366,0.845,7,-5.826,1,0.118,0.00339,0.0,0.197,0.545,164.024,227093
356,Volbeat,A Warriors Call,20 November ,2.94,0.374,0.903,10,-4.49,1,0.0825,0.00075,5.85e-06,0.244,0.429,109.118,263080
357,Arash,Always,2009,2.35,0.707,0.955,1,-4.097,0,0.106,0.376,0.0,0.149,0.578,114.96,240701
358,Coma,Wola istnienia...,January ,1.98,0.165,0.909,6,-6.201,0,0.232,0.0532,3.08e-06,0.703,0.385,176.028,378547
359,Beastie Boys,Lee Majors Come Again,May ,3.19,0.486,0.929,1,-3.917,1,0.0768,7.76e-05,0.109,0.629,0.268,110.073,223307
360,Megadeth,Head Crusher,7 July ,3.26,0.339,0.985,11,-3.487,0,0.0808,1.23e-05,0.267,0.16,0.409,152.099,206040
361,Chickenfoot,Oh Yeah!,2009,3.0,0.458,0.794,2,-4.16,1,0.0279,5.63e-05,0.0009,0.133,0.328,95.281,294320
362,Two Door Cinema Club,I Can Talk,November ,3.3,0.475,0.753,9,-5.058,0,0.214,2.58e-05,0.0968,0.212,0.672,162.92,177427
363,Billy Currington,That's How Country Boys Roll,14 September ,2.37,0.677,0.919,2,-3.009,1,0.0344,0.054,1.48e-06,0.113,0.902,120.961,224267
364,The Dead Weather,Hang You From the Heavens,11 March ,3.33,0.61,0.722,4,-6.523,0,0.0762,0.00449,0.0803,0.0651,0.514,126.914,216933
365,Hatebreed,Ghosts of War,21 April ,2.21,0.289,0.96,1,-6.03,1,0.108,2.08e-05,0.0253,0.305,0.407,97.605,240160
366,Jan Delay,Oh Jonny,21 July ,2.56,0.474,0.835,10,-5.638,1,0.198,0.202,0.000535,0.99,0.599,92.791,385680
367,Keane,Better Than This,16 March ,3.05,0.612,0.973,7,-2.385,0,0.0513,0.0518,0.000763,0.295,0.841,139.956,243800
368,Death Cab for Cutie,Meet Me on the Equinox,September ,3.32,0.486,0.892,7,-6.251,0,0.0457,0.137,0.48,0.216,0.496,135.005,224133
369,Terminal Choice,Keine Macht,6 November ,2.3,0.537,0.994,2,-4.14,0,0.0568,0.000816,0.0,0.728,0.484,131.998,233520
370,Chase & Status,Against All Odds,23 February ,3.18,0.72,0.974,7,-3.157,1,0.253,0.313,0.0,0.302,0.389,116.948,161720
371,Fito & Fitipaldis,Antes de que cuente diez,18 August ,2.72,0.521,0.852,6,-5.014,0,0.0624,0.0835,0.0,0.365,0.523,151.012,285040
