,artist,track,date,rating,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
22,Nile,Unas Slayer of the Gods,2002,3.65,0.292,0.965,7,-6.453,1,0.154,0.000266,0.703,0.106,0.0627,110.83,703080
23,Sam Roberts,Brother Down,2002,3.9,0.559,0.931,0,-3.926,1,0.0318,0.3,0.000348,0.42,0.855,98.552,264133
24,Los Planetas,Pesadilla en el parque de atracciones,5 August ,3.64,0.366,0.858,2,-4.695,1,0.0904,0.000547,0.0233,0.397,0.837,132.524,142973
25,Ugly Casanova,Diggin Holes,1 June ,3.61,0.697,0.586,4,-9.687,0,0.0409,0.431,3.91e-06,0.165,0.775,83.468,212507
26,Badly Drawn Boy,You Were Right,7 October ,3.65,0.57,0.791,2,-6.21,1,0.0266,0.043,0.00163,0.3,0.637,131.041,292173
27,Sex Pistols,God Save the Queen,2002,3.75,0.274,0.908,9,-5.419,1,0.0691,0.00103,0.00219,0.154,0.483,148.246,200080
28,Covenant,Call the Ships to Port,12 August ,3.74,0.562,0.892,9,-6.679,0,0.0808,0.19,0.956,0.233,0.545,140.774,295587
29,Rammstein,Mutter,25 March ,3.46,0.491,0.616,4,-6.53,1,0.0349,0.0152,0.00045,0.125,0.0824,116.145,268600
30,Morcheeba,Otherwise,24 June ,3.54,0.69,0.529,2,-7.555,0,0.0313,0.276,5.32e-06,0.32,0.596,148.056,222840
31,Blink-182,Stay Together for the Kids,4 February ,3.34,0.519,0.78,2,-4.939,1,0.0356,0.00165,2.14e-05,0.156,0.166,145.125,239333
32,Killswitch Engage,My Last Serenade,2002,3.55,0.441,0.943,3,-4.996,1,0.138,0.000506,0.0397,0.122,0.142,177.971,253760
33,The Mountain Goats,See America Right,25 November ,3.51,0.713,0.821,4,-6.566,0,0.0395,0.111,0.0193,0.18,0.842,129.792,112200
34,Eminem,Without Me,May ,3.26,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,290320
35,Garbage,Cherry Lips,21 January ,3.5,0.909,0.443,6,-6.89,0,0.0424,0.176,0.0,0.425,0.964,116.179,191904
36,Witchcraft,No Angel or Demon,2002,3.86,0.578,0.793,10,-6.03,1,0.0484,0.00205,0.00208,0.0629,0.453,123.023,208560
37,Vanessa Carlton,A Thousand Miles,27 May ,3.21,0.56,0.825,11,-3.862,1,0.0379,0.323,0.0,0.161,0.268,94.931,237493
38,The Raveonettes,Beat City,September ,3.65,0.313,0.734,10,-2.299,0,0.049,1.96e-06,0.00723,0.13,0.7,92.914,187467
39,X-Press 2,Lazy,8 April ,3.4,0.696,0.679,1,-9.108,1,0.0312,0.00096,6.5e-06,0.111,0.886,130.011,255920
40,Natalie Imbruglia,Wrong Impression,11 March ,3.38,0.477,0.75,6,-5.641,1,0.0268,0.0106,0.0,0.158,0.292,100.176,255480
41,Aimee Mann,Humpty Dumpty,2002,3.54,0.505,0.573,0,-5.938,1,0.0245,0.0137,0.0266,0.135,0.549,76.176,241027
42,Atmosphere,Modern Man's Hustle,23 May ,3.58,0.859,0.609,11,-3.633,1,0.286,0.154,0.0,0.348,0.649,85.976,225227
43,Garbage,Shut Your Mouth,15 July ,3.38,0.68,0.857,4,-5.826,0,0.0868,0.00715,4.76e-06,0.137,0.749,90.11,205752
44,Shakedown,At Night,29 April ,3.43,0.727,0.955,8,-8.28,1,0.0627,0.00351,0.887,0.15,0.744,124.987,485533
45,Peter Gabriel,More Than This,30 December ,3.63,0.652,0.678,6,-8.894,0,0.0504,0.189,0.00056,0.323,0.524,116.084,362027
46,John Williams,Across the Stars,2002,3.94,0.116,0.13,0,-18.278,1,0.0355,0.774,0.914,0.111,0.0666,80.611,333347
47,Coldplay,Green Eyes,2002,3.53,0.608,0.405,9,-8.607,1,0.0265,0.539,6.7e-06,0.231,0.233,129.54,223040
48,Dashboard Confessional,Screaming Infidelities,2002,3.54,0.454,0.528,1,-7.621,1,0.0318,0.411,0.0,0.193,0.218,141.985,226307
49,a-ha,Did Anyone Approach You?,30 September ,3.48,0.611,0.808,10,-7.309,1,0.0297,0.011,0.000431,0.0476,0.823,100.811,251067
50,Suede,Positivity,16 September ,3.27,0.476,0.794,8,-5.237,1,0.0288,0.0123,0.0,0.111,0.729,82.294,175324
51,Sparta,Cut Your Ribbon,30 September ,3.58,0.515,0.801,4,-3.905,1,0.0334,0.00423,9.99e-06,0.177,0.758,107.66,184613
52,Tiamat,Vote for Love,23 January ,3.52,0.494,0.886,9,-5.535,0,0.0469,0.000134,0.136,0.0976,0.167,124.934,289573
53,Floetry,Say Yes,2002,3.32,0.747,0.398,5,-12.932,0,0.0743,0.211,1.42e-06,0.113,0.428,117.901,268373
54,Thursday,Cross Out the Eyes,2002,3.65,0.398,0.75,7,-4.43,1,0.0393,0.00074,0.0,0.673,0.255,79.847,248467
55,Tim Deluxe,It Just Won't Do,2002,3.39,0.678,0.936,5,-4.876,0,0.0373,0.00166,0.457,0.376,0.877,129.996,198000
56,Nada Surf,The Way You Wear Your Head,12 October ,3.51,0.323,0.907,11,-4.885,1,0.0505,2.82e-05,0.00481,0.0894,0.238,154.084,198200
57,Ryan Adams,Answering Bell,2002,3.34,0.534,0.518,7,-10.407,1,0.0371,0.107,5.85e-06,0.0399,0.407,149.088,185000
58,Seether,Fine Again,August ,3.22,0.442,0.855,6,-2.985,0,0.0288,0.00049,0.0137,0.273,0.363,175.543,243640
59,OK Go,Get Over It,2002,3.27,0.389,0.767,2,-4.314,1,0.149,0.00127,0.0,0.435,0.544,184.926,196760
60,Peter Gabriel,The Barry Williams Show,9 September ,3.34,0.677,0.729,4,-9.097,0,0.101,0.0465,0.00148,0.0712,0.66,88.295,436000
61,Pete Yorn,Strange Condition,22 July ,3.54,0.523,0.833,7,-6.146,1,0.0405,0.0979,0.00178,0.129,0.883,119.756,237187
62,Saves the Day,Freakish,September ,3.65,0.441,0.834,11,-6.895,1,0.0596,0.0535,0.0,0.165,0.527,158.487,227027
63,Cam'ron,Welcome to New York City,2002,3.62,0.57,0.873,8,-5.523,1,0.321,0.019,0.0,0.128,0.498,169.448,309600
64,Brendan Benson,Good to Me,2002,3.59,0.362,0.886,9,-6.108,1,0.0429,0.0465,0.00025,0.448,0.77,166.188,165360
65,The Distillers,City of Angels,17 December ,3.28,0.486,0.971,2,-3.294,1,0.0694,0.00335,0.0,0.389,0.377,100.264,209627
66,Zero 7,Distractions,18 March ,3.57,0.165,0.586,3,-7.304,0,0.0442,0.262,0.839,0.18,0.0675,204.186,316200
67,Black Sun Empire,The Rat,2002,3.48,0.678,0.924,8,-4.406,0,0.0948,0.000827,0.579,0.0868,0.266,174.029,356193
68,Rhythm & Sound,Making History,June ,3.5,0.897,0.316,7,-12.953,0,0.0661,0.0236,0.00659,0.111,0.396,122.783,386093
69,Rush,Secret Touch,10 June ,3.6,0.399,0.846,9,-6.358,1,0.0494,0.000105,0.792,0.0805,0.514,129.975,394544
70,Janet Jackson,Come on Get Up,2002,3.39,0.786,0.817,9,-4.554,0,0.0629,0.00515,0.121,0.0778,0.838,122.015,287467
71,Bad Religion,Broken,2002,3.39,0.605,0.974,9,-3.063,0,0.0604,0.0103,1.65e-05,0.145,0.7,139.938,174973
72,Elvis Costello,45,2002,3.58,0.834,0.428,2,-7.353,1,0.0423,0.141,4.17e-05,0.0842,0.858,127.038,212427
73,Freedom Call,Metal Invasion,2002,3.94,0.155,0.948,11,-4.346,1,0.105,6.8e-05,0.00056,0.122,0.233,167.73,409013
74,Incubus,Warning,28 May ,3.14,0.504,0.522,4,-8.297,1,0.0259,0.00143,0.000236,0.0958,0.222,81.047,278733
75,Kaizers Orchestra,Di grind,3 January ,3.93,0.517,0.772,6,-4.437,0,0.0267,0.221,0.0,0.0657,0.729,94.938,248712
76,Fog,Pneumonia,February ,3.74,0.667,0.641,7,-7.361,1,0.0416,0.0416,0.143,0.107,0.263,125.708,303720
77,The Embassy,The Pointer,August ,3.93,0.624,0.87,11,-5.319,0,0.0353,0.00852,0.328,0.155,0.961,130.093,197893
78,HammerFall,Hearts on Fire,23 September ,3.1,0.577,0.901,1,-5.981,1,0.0492,0.000431,3.59e-06,0.672,0.337,90.997,231387
79,Pet Shop Boys,Closer to Heaven,2002,3.62,0.544,0.903,0,-5.477,0,0.0417,0.134,0.00136,0.489,0.345,129.285,246347
80,DJ Marky & XRS,LK,8 July ,3.32,0.612,0.958,6,-4.965,1,0.0517,0.00989,0.74,0.095,0.736,174.028,436570
81,Nelly,Dilemma,25 June ,2.82,0.727,0.552,2,-8.074,0,0.14,0.227,0.000164,0.198,0.607,168.189,289160
82,The Sounds,Living in America,2002,3.34,0.569,0.87,11,-3.361,1,0.0349,0.0069,7.4e-06,0.0884,0.736,148.08,206280
83,The Cranberries,This Is the Day,September ,3.32,0.388,0.924,4,-2.935,0,0.0625,0.000445,1.81e-05,0.0476,0.415,108.175,255000
84,Ludacris,Rollout,2002,2.97,0.921,0.668,7,-8.73,1,0.235,0.094,0.0,0.592,0.892,131.059,296587
85,The Vines,Highly Evolved,2002,3.13,0.599,0.99,4,-3.669,0,0.187,0.00232,0.000142,0.305,0.353,131.446,94427
86,Hey,Cudzoziemka w raju kobiet,11 November ,3.57,0.677,0.436,5,-14.316,1,0.0266,0.523,0.231,0.933,0.49,104.987,195676
87,Hooverphonic,Sometimes,2002,3.5,0.329,0.63,10,-8.663,1,0.141,0.0568,5.6e-05,0.954,0.452,167.883,450453
88,Roxette,A Thing About You,2002,3.37,0.527,0.716,2,-7.357,0,0.0314,0.0679,0.000176,0.086,0.696,77.837,226853
89,Tweet,Call Me,2002,3.36,0.552,0.706,1,-8.117,0,0.363,0.484,6.49e-05,0.074,0.721,167.468,177373
90,Astrud,La boda,2002,3.6,0.554,0.485,4,-6.832,0,0.0411,0.839,6.33e-06,0.374,0.783,152.003,195253
91,Slipknot,My Plague,8 July ,2.92,0.279,0.993,11,-2.67,0,0.209,0.000278,0.000394,0.197,0.107,88.553,220293
92,The Sounds,Seven Days a Week,2002,3.43,0.458,0.88,6,-2.503,1,0.0316,0.00118,0.0,0.145,0.727,150.29,181333
93,Sum 41,Motivation,2002,2.97,0.503,0.891,4,-6.365,1,0.0982,0.000887,0.0,0.0651,0.87,168.336,169960
94,The Bluetones,After Hours,25 March ,3.6,0.749,0.638,2,-8.207,1,0.0274,0.0107,5.5e-05,0.0719,0.768,99.038,212667
95,Teenage Fanclub,Near to You,15 January ,3.48,0.539,0.81,11,-6.486,0,0.0324,0.000346,0.0297,0.109,0.509,127.794,253960
96,Bush,Inflatable,1 July ,3.4,0.479,0.409,4,-8.496,0,0.033,0.167,0.000787,0.171,0.0902,118.268,245360
97,The Used,A Box Full of Sharp Objects,2002,3.03,0.509,0.951,1,-3.856,0,0.0827,5.41e-05,0.0,0.305,0.435,120.03,176373
98,The Cooper Temple Clause,Film-Maker,2002,3.61,0.236,0.984,2,-3.029,1,0.0782,1.16e-05,9e-05,0.503,0.137,165.005,177800
99,Blackalicious,It's Going Down,2002,3.6,0.704,0.692,5,-5.039,0,0.135,0.113,0.0,0.711,0.682,88.056,224293
100,The Reindeer Section,You Are My Joy,10 June ,3.66,0.443,0.708,9,-7.261,1,0.0278,0.0269,0.00543,0.105,0.711,151.279,225493
101,Fat Joe,What's Luv?,2002,2.8,0.835,0.707,8,-5.074,1,0.0598,0.0219,2.19e-05,0.108,0.919,93.955,267093
102,Unwritten Law,Seein' Red,9 April ,2.99,0.49,0.74,6,-5.369,1,0.0319,0.039,0.0,0.13,0.282,103.032,226907
103,Sharon Jones and The Dap-Kings,Pick It Up Lay It in the Cut,24 June ,3.58,0.663,0.982,6,-5.09,0,0.123,0.551,0.636,0.693,0.753,101.449,247667
104,Elvis Presley,Burning Love,2002,3.77,0.66,0.748,2,-11.206,1,0.0284,0.0993,0.00585,0.283,0.972,143.549,170293
105,Morcheeba,What New York Couples Fight About,12 March ,3.24,0.666,0.747,11,-8.372,0,0.0527,0.76,0.00142,0.103,0.43,156.003,375693
106,Madonna,Die Another Day,22 October ,2.69,0.792,0.797,0,-5.166,0,0.0901,0.062,0.00325,0.0896,0.491,123.993,276360
107,Lordi,Would You Love a Monsterman?,12 July ,3.07,0.43,0.949,11,-4.04,0,0.12,0.00322,0.0,0.328,0.369,134.979,184493
108,Archive,Goodbye,2002,3.6,0.291,0.45,7,-9.37,1,0.0354,0.205,0.000435,0.631,0.0376,182.962,338733
109,Sentenced,No One There,24 April ,3.38,0.53,0.736,0,-5.655,0,0.0291,0.00376,0.000415,0.559,0.224,102.976,375933
110,Staind,For You,5 February ,2.84,0.318,0.958,10,-2.683,1,0.442,0.0603,4.68e-06,0.0981,0.3,163.089,206200
111,Vanessa Carlton,Ordinary Day,30 September ,2.89,0.371,0.666,0,-3.336,1,0.0301,0.244,0.0,0.151,0.449,185.476,238440
112,Rival Schools,Good Things,20 August ,3.47,0.365,0.956,0,-5.374,1,0.0594,0.000289,0.0,0.214,0.555,151.945,223467
113,Timo Rautiainen & Trio Niskalaukaus,Lumessakahlaajat,2002,3.65,0.532,0.667,2,-5.618,0,0.0259,0.000122,0.465,0.292,0.25,95.993,280000
114,Otep,Blood Pigs,2002,3.17,0.249,0.974,1,-3.581,1,0.0521,0.00018,0.909,0.138,0.597,84.761,243893
115,Scooter,Nessaja,8 April ,2.76,0.492,0.901,2,-7.03,1,0.045,0.00139,0.0486,0.186,0.104,143.014,208933
116,Jerry Cantrell,Angel Eyes,August ,3.61,0.555,0.905,7,-4.383,0,0.0452,0.000177,0.000221,0.23,0.162,113.474,284160
117,The Datsuns,In Love,23 September ,3.07,0.317,0.951,0,-3.886,1,0.0666,0.000253,0.000961,0.218,0.588,143.074,174667
118,Bic Runga,Get Some Sleep,2002,3.35,0.614,0.802,8,-5.18,1,0.0288,0.0371,0.0,0.206,0.702,108.503,213400
119,Alpinestars,Carbon Kid,10 June ,3.41,0.426,0.593,7,-15.149,1,0.0338,0.000499,0.203,0.251,0.332,90.483,380933
120,Thrice,Betrayal Is a Symptom,2002,3.57,0.377,0.965,8,-5.54,1,0.0879,0.000252,8.26e-06,0.0797,0.404,110.163,169733
121,Snoop Dogg,From tha Chuuuch to da Palace,21 November ,2.94,0.78,0.675,1,-5.568,1,0.279,0.257,0.0,0.0808,0.681,96.88,285787
122,Bryan Ferry,Goddess of Love,20 May ,3.26,0.598,0.919,11,-5.715,1,0.0339,0.146,0.0039,0.316,0.744,111.118,212960
123,David Guetta,"Love, Don't Let Me Go",2002,2.69,0.593,0.836,10,-4.774,0,0.0463,7.37e-05,0.0,0.117,0.406,127.087,216893
124,Nicole Kidman,One Day I'll Fly Away,2002,3.1,0.12,0.074,1,-13.732,0,0.0382,0.83,0.00042,0.244,0.0762,86.373,198560
125,Dot Allison,Strung Out,5 August ,3.44,0.543,0.844,9,-5.07,1,0.0323,0.0052,0.0242,0.354,0.584,110.088,242333
126,Common,I Got a Right Ta,2002,3.59,0.506,0.593,1,-10.14,1,0.301,0.188,0.0,0.16,0.846,168.857,294600
127,Radio 4,Eyes Wide Open,May ,3.89,0.655,0.908,7,-4.808,1,0.0357,0.000621,6.62e-05,0.291,0.777,122.114,222160
128,Nickelback,Too Bad,17 December ,2.53,0.598,0.808,10,-5.209,1,0.0388,0.00304,0.0,0.147,0.288,128.025,232240
129,Ian van Dahl,Reason,20 May ,3.11,0.739,0.769,9,-5.814,0,0.0447,0.00297,0.00154,0.0574,0.586,139.96,179480
130,Art of Fighters,Earthquake,3 December ,2.93,0.438,0.756,6,-9.981,0,0.0636,0.000406,0.304,0.321,0.361,170.037,186906
131,Aimee Mann,Two of Us,1 January ,3.35,0.724,0.53,6,-11.355,1,0.0303,0.115,0.359,0.0566,0.472,111.983,210840
132,Shing02,Luv,2002,4.02,0.847,0.529,5,-5.321,0,0.175,0.481,0.00348,0.0952,0.797,92.685,274733
133,Tom Waits,Alice,2002,3.96,0.358,0.254,5,-11.445,0,0.032,0.744,0.0,0.339,0.16,85.131,268613
134,Kent,FF,4 November ,3.83,0.573,0.818,1,-3.656,1,0.174,0.253,0.0,0.311,0.631,80.906,143172
135,Porcupine Tree,Blackest Eyes,2002,3.74,0.498,0.845,2,-5.123,1,0.0373,0.00138,0.00255,0.09,0.137,95.175,263547
136,Doves,There Goes the Fear,15 April ,3.75,0.499,0.975,5,-4.504,1,0.0538,8.6e-05,0.0721,0.0258,0.509,109.997,414080
137,...And You Will Know Us by the Trail of Dead,Another Morning Stoner,14 May ,3.76,0.255,0.858,7,-5.085,1,0.0694,0.00841,0.000355,0.513,0.237,144.654,273624
138,Death Cab for Cutie,A Movie Script Ending,4 February ,3.67,0.505,0.753,9,-7.75,1,0.0284,0.022,0.0091,0.0764,0.534,92.016,259480
139,DJ Shadow,You Can't Go Home Again,2002,3.54,0.671,0.924,10,-6.784,0,0.0598,0.00334,0.805,0.0427,0.965,162.503,423720
140,Clipse,Virginia,2002,3.61,0.643,0.878,11,-2.729,0,0.341,0.0589,0.0,0.626,0.613,159.709,237440
141,Busdriver,Imaginary Places,2002,3.49,0.562,0.63,7,-10.952,1,0.29,0.155,0.0133,0.095,0.786,157.971,195000
142,Spiritualized,Do It All Over Again,11 February ,3.78,0.421,0.765,0,-6.087,1,0.0323,0.00165,0.0235,0.111,0.645,140.036,226427
143,Silverchair,Without You,13 May ,3.57,0.152,0.639,1,-6.242,1,0.0402,0.000454,5.21e-05,0.0591,0.142,167.48,319133
144,Alanis Morissette,Hands Clean,12 March ,3.52,0.513,0.82,7,-5.428,1,0.0299,0.00192,2.83e-06,0.504,0.52,99.952,269400
145,The Coral,Goodbye,15 July ,3.61,0.677,0.659,2,-5.038,1,0.0293,0.804,5.44e-05,0.149,0.906,146.926,180413
146,Sophie Ellis-Bextor,Get Over You,10 June ,3.46,0.661,0.896,0,-5.535,1,0.0374,0.00235,0.000263,0.339,0.693,121.986,198200
147,The Hives,"Die, All Right!",7 October ,3.5,0.315,0.971,0,-5.076,1,0.0989,0.00126,0.000296,0.0735,0.728,88.682,166173
148,Idlewild,American English,1 July ,3.53,0.451,0.857,11,-4.73,1,0.0417,0.0153,0.0,0.11,0.175,111.872,277507
149,Guided by Voices,Everywhere With Helicopter,2002,3.59,0.408,0.914,0,-4.929,1,0.0424,0.0095,0.0,0.349,0.838,136.408,158067
150,Stush,Dollar Sign,2002,3.5,0.668,0.574,1,-7.457,1,0.306,0.00299,0.0,0.0773,0.771,90.376,204913
151,British Sea Power,The Lonely,29 April ,3.58,0.432,0.869,11,-4.706,0,0.0422,0.0234,0.0118,0.56,0.445,127.329,312400
152,Biffy Clyro,57,4 February ,3.73,0.371,0.796,2,-5.2,1,0.0459,6.59e-05,0.000434,0.203,0.428,103.89,201933
153,Jamiroquai,Love Foolosophy,25 February ,3.47,0.799,0.69,11,-4.998,0,0.0749,0.0119,2.87e-05,0.133,0.896,129.297,224493
154,Alan Braxe,Palladium,2002,3.48,0.716,0.595,10,-7.572,1,0.1,0.00639,0.336,0.0646,0.93,118.087,373853
155,Nightwish,Bless the Child,22 July ,3.3,0.546,0.862,9,-7.602,0,0.0743,0.00057,0.126,0.393,0.221,121.951,372560
156,Brandy,Full Moon,2002,3.39,0.692,0.656,10,-4.81,0,0.151,0.358,0.0029,0.0929,0.629,105.994,248933
157,Mercury Rev,Little Rhymes,15 July ,3.59,0.61,0.596,4,-10.082,0,0.0322,0.00475,0.101,0.157,0.327,113.926,313173
158,Filter,Where Do We Go From Here,17 December ,3.51,0.501,0.785,7,-6.205,1,0.0329,0.000273,0.0128,0.36,0.21,94.109,334933
159,The Polyphonic Spree,Soldier Girl,5 August ,3.47,0.451,0.592,0,-7.319,1,0.0312,0.177,5.32e-06,0.0658,0.0646,93.716,239400
160,Rhythm & Sound,We Been Troddin,February ,3.54,0.91,0.673,5,-10.351,0,0.0717,0.0327,0.627,0.0538,0.605,121.747,423173
161,Yann Tiersen,Monochrome,2002,3.8,0.307,0.43,11,-9.948,0,0.0325,0.535,0.0,0.245,0.529,106.535,196267
162,bob hund,Den lilla planeten,2 April ,3.89,0.633,0.486,9,-7.281,1,0.0412,0.0425,5.63e-05,0.0546,0.199,105.714,400227
163,Thomas Dolby,One of Our Submarines,2002,3.65,0.666,0.501,1,-11.924,0,0.0289,0.0501,0.000384,0.0389,0.603,130.707,311973
164,Covenant,Bullet,9 December ,3.72,0.619,0.825,5,-4.871,0,0.0293,0.0259,0.0347,0.0646,0.43,99.871,302040
165,Puretone,Addicted to Bass,2002,3.35,0.622,0.844,9,-6.434,1,0.0793,0.00983,1.44e-06,0.0933,0.547,165.008,233707
166,Spoon,Someone Something,20 July ,3.41,0.793,0.846,9,-7.082,1,0.0386,0.161,0.00718,0.202,0.862,118.67,168853
167,Amerie,Why Don't We Fall in Love,2002,3.33,0.551,0.773,11,-6.578,0,0.101,0.0673,3.39e-05,0.0511,0.649,90.003,159293
168,1 Giant Leap,My Culture,8 April ,3.77,0.562,0.859,11,-8.295,0,0.12,0.0934,0.0,0.981,0.431,92.514,365541
169,Lemon Jelly,Space Walk,7 October ,3.54,0.633,0.892,4,-7.921,1,0.0287,0.0856,0.431,0.215,0.584,104.979,422827
170,John Mayer,No Such Thing,14 May ,3.21,0.668,0.739,4,-4.919,1,0.0308,0.0383,0.0,0.13,0.571,131.918,231467
171,The Jon Spencer Blues Explosion,She Said,2002,3.59,0.579,0.911,0,-3.81,1,0.118,0.0804,1.37e-06,0.465,0.495,115.35,257640
172,Dido,Take My Hand,2002,3.8,0.685,0.747,7,-6.831,0,0.0304,0.0404,0.00694,0.154,0.47,126.927,402707
173,WarHorse,I Am Dying,2002,3.67,0.259,0.728,7,-9.632,0,0.05,0.000123,0.842,0.106,0.168,109.602,393907
174,Ludacris,Saturday,8 January ,3.32,0.589,0.809,11,-6.327,0,0.41,0.0235,0.0,0.324,0.695,103.103,230533
175,Fischerspooner,The 15th,2002,3.45,0.586,0.585,9,-7.362,1,0.0279,0.0897,0.000628,0.0963,0.165,129.998,238093
176,The Moldy Peaches,County Fair,28 March ,3.51,0.728,0.632,0,-3.129,1,0.0658,0.712,0.0,0.0551,0.442,125.458,117333
177,Mary J. Blige,No More Drama,5 March ,3.16,0.653,0.837,6,-6.818,0,0.124,0.534,7.12e-05,0.0784,0.64,97.914,326240
178,Michelle Branch,All You Wanted,23 May ,3.14,0.499,0.72,8,-9.101,1,0.0286,0.00466,0.00303,0.122,0.652,96.103,217680
179,Ms Dynamite,Dy-Na-Mi-Tee,26 August ,3.18,0.654,0.568,8,-8.587,0,0.0434,0.113,0.0,0.094,0.595,79.406,219280
180,Tom Petty and The Heartbreakers,The Last DJ,2002,3.42,0.597,0.76,9,-3.94,0,0.0291,0.0134,7.9e-06,0.41,0.498,131.772,227987
181,The Be Good Tanyas,The Littlest Birds,July ,3.75,0.57,0.489,0,-10.115,1,0.113,0.0448,0.0,0.236,0.531,141.288,246853
182,Ozzy Osbourne,Gets Me Through,January ,3.18,0.431,0.835,4,-6.162,0,0.0392,0.000623,0.000149,0.428,0.303,147.982,304280
183,System of a Down,Boom!,2002,3.31,0.475,0.872,1,-2.673,1,0.0415,0.000401,0.0247,0.118,0.284,154.569,134907
184,Morcheeba,Way Beyond,2002,3.44,0.553,0.669,7,-9.018,1,0.0282,0.0528,0.0885,0.168,0.277,80.995,213520
185,Dixie Chicks,Long Time Gone,17 May ,3.36,0.549,0.693,2,-5.572,1,0.0311,0.18,1.75e-06,0.153,0.819,170.241,249412
186,Busta Rhymes,Pass the Courvoisier Part II,12 February ,3.13,0.775,0.897,9,-8.327,1,0.106,0.0234,4.19e-05,0.536,0.719,127.004,230507
187,N*E*R*D,Rock Star,29 July ,3.09,0.516,0.668,7,-9.431,1,0.0505,0.781,0.00211,0.0983,0.949,203.062,148907
188,Silverchair,After All These Years,December ,3.43,0.431,2.03e-05,1,-12.24,1,0.0463,0.906,3.09e-05,0.144,0.12,101.77,604267
189,The Hellacopters,Carry Me Home,2 December ,3.64,0.349,0.948,8,-4.408,1,0.0541,9.28e-05,3.53e-06,0.0554,0.789,141.671,223427
190,Tullycraft,Twee,February ,3.28,0.428,0.675,0,-5.327,1,0.0415,0.0133,0.00425,0.113,0.581,143.839,201500
191,Ozzy Osbourne,Dreamer,10 September ,2.95,0.493,0.636,1,-7.408,1,0.0256,0.0629,2.49e-06,0.0921,0.279,79.419,284907
192,Korn,Alone I Break,2002,3.03,0.614,0.707,1,-5.484,1,0.0519,0.00247,0.0975,0.101,0.711,159.976,256853
