,artist,track,date,rating,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
17,Glasvegas,Geraldine,23 June ,3.66,0.466,0.837,0,-3.752,1,0.037,0.000348,7.83e-05,0.408,0.16,119.873,225253
18,Laura Marling,Night Terror,27 October ,3.7,0.47,0.378,4,-7.436,0,0.0367,0.123,3.96e-06,0.582,0.519,149.414,189360
19,Jay Reatard,Painted Shut,20 May ,3.7,0.426,0.943,7,-3.288,1,0.047,0.0112,0.0,0.311,0.624,93.094,107680
20,Foals,Olympic Airways,29 December ,3.68,0.601,0.873,9,-7.145,0,0.0306,0.0529,0.757,0.285,0.795,138.964,252093
21,British Sea Power,Waving Flags,7 January ,3.58,0.193,0.951,7,-2.311,1,0.0956,0.0211,0.000226,0.417,0.195,141.969,247573
22,DJ Mujava,Township Funk,15 September ,3.48,0.906,0.856,1,-4.204,1,0.0673,0.0098,0.899,0.0816,0.717,121.968,349480
23,Nick Cave & The Bad Seeds,"Dig, Lazarus, Dig!!!",18 February ,3.48,0.632,0.835,4,-4.254,1,0.0392,0.141,0.0,0.212,0.836,112.633,251813
24,Crystal Castles,Courtship Dating,31 March ,3.51,0.733,0.58,0,-6.851,0,0.0406,0.0146,0.239,0.144,0.731,119.991,210453
25,The Fireman,Sing the Changes,23 November ,3.79,0.456,0.746,5,-8.159,1,0.0396,0.000133,0.32,0.163,0.399,118.021,223880
26,TV on the Radio,Golden Age,26 August ,3.42,0.709,0.824,10,-5.815,0,0.0621,0.0142,5.86e-05,0.116,0.523,110.076,249693
27,Jacuzzi Boys,Island Ave,July ,3.67,0.557,0.846,9,-7.095,1,0.029,0.0711,2.86e-05,0.16,0.916,137.662,161560
28,Shearwater,Rooks,6 May ,3.8,0.638,0.538,7,-8.326,0,0.0255,0.41,0.217,0.133,0.376,108.01,201347
29,Parenthetical Girls,A Song for Ellie Greenwich,11 August ,3.49,0.678,0.521,3,-6.519,1,0.0325,0.425,2.82e-05,0.0765,0.785,87.007,175147
30,Nick Cave & The Bad Seeds,More News From Nowhere,12 May ,3.54,0.628,0.773,5,-7.538,1,0.0385,0.583,2.75e-06,0.0895,0.748,111.207,478280
31,Little Boots,Stuck on Repeat,March ,3.5,0.601,0.892,2,-2.731,0,0.0389,0.106,0.00217,0.0895,0.666,118.032,201253
32,Jay Reatard,Trapped Here,19 August ,3.64,0.463,0.921,9,-3.806,1,0.0364,0.26,0.415,0.0577,0.848,150.971,173320
33,Goldfrapp,Caravan Girl,30 June ,3.49,0.457,0.771,5,-5.835,1,0.0385,0.147,0.00381,0.0927,0.183,135.0,245067
34,Richard Hawley,Valentine,28 January ,3.82,0.426,0.389,2,-11.076,1,0.0261,0.0643,0.0092,0.117,0.213,83.967,267240
35,Department of Eagles,No One Does It Like You,27 August ,3.68,0.665,0.557,1,-5.214,0,0.0309,0.184,3.03e-05,0.0978,0.613,114.536,236747
36,TV on the Radio,Dancing Choose,9 September ,3.44,0.722,0.953,7,-5.501,1,0.0631,0.059,8.78e-06,0.569,0.504,102.963,176120
37,Robert Plant,Please Read the Letter,2008,3.65,0.517,0.518,9,-8.66,1,0.0371,0.202,0.434,0.16,0.465,143.224,353227
38,Chairlift,Bruises,29 September ,3.36,0.579,0.554,0,-7.08,1,0.0587,0.0175,0.0221,0.101,0.838,185.183,241467
39,Lupe Fiasco,"Paris, Tokyo",21 April ,3.47,0.734,0.64,9,-7.638,0,0.182,0.0895,0.0,0.173,0.351,90.011,270653
40,Pendulum,Propane Nightmares,29 April ,3.38,0.356,0.966,7,-4.13,0,0.0825,0.000262,0.148,0.192,0.215,173.992,313347
41,Frightened Rabbit,Head Rolls Off,3 March ,3.72,0.555,0.743,9,-6.32,1,0.0351,0.197,0.00612,0.0732,0.271,129.016,226347
42,Nightwish,The Islander,30 May ,3.43,0.399,0.681,11,-10.399,0,0.0431,0.295,0.000269,0.156,0.343,167.797,305972
43,Lady Gaga,Poker Face,November ,3.34,0.851,0.806,4,-4.618,1,0.0786,0.12,1.33e-06,0.121,0.776,119.001,237200
44,The Black Keys,I Got Mine,9 June ,3.48,0.252,0.827,9,-6.336,1,0.0406,0.0292,0.508,0.173,0.475,157.725,239147
45,The Cure,The Perfect Boy,13 August ,3.4,0.67,0.715,7,-5.051,1,0.0306,0.376,0.0,0.0851,0.578,109.985,201160
46,Florence + The Machine,Kiss With a Fist,9 June ,3.32,0.367,0.801,2,-5.396,1,0.137,0.0024,0.000273,0.0603,0.624,107.014,123333
47,Shojo Skip,Soramame,21 June ,3.54,0.467,0.727,2,-6.992,1,0.0358,0.512,0.866,0.108,0.0781,133.012,482666
48,Editors,Bones,2008,3.44,0.34,0.942,6,-3.485,0,0.0886,0.000125,0.0581,0.389,0.346,151.988,246707
49,Hot Chip,One Pure Thought,12 May ,3.55,0.707,0.825,10,-6.847,0,0.0391,0.00177,0.555,0.309,0.614,121.072,297055
50,of Montreal,An Eluardian Instance,2008,3.5,0.723,0.84,0,-6.022,1,0.0668,0.478,0.000544,0.357,0.912,134.972,275187
51,No Age,Eraser,8 April ,3.31,0.169,0.916,2,-7.814,1,0.0765,0.00589,0.769,0.388,0.228,199.408,160973
52,These New Puritans,Elvis,12 February ,3.58,0.583,0.92,1,-5.726,1,0.0414,0.00338,1.46e-06,0.0762,0.171,134.859,166253
53,Red Fang,Prehistoric Dog,2008,3.67,0.199,0.918,11,-4.654,1,0.122,2.89e-06,0.27,0.187,0.334,151.399,268280
54,Alter Bridge,Ties That Bind,21 January ,3.56,0.157,0.976,7,-4.569,0,0.387,0.000322,0.000132,0.319,0.125,78.601,199480
55,Fall Out Boy,Headfirst Slide Into Cooperstown on a Bad Bet,7 October ,3.37,0.606,0.768,2,-4.269,0,0.0326,0.00806,5.21e-06,0.378,0.541,120.054,234493
56,Iron and Wine,"Flightless Bird, American Mouth",2008,3.4,0.359,0.391,3,-8.034,1,0.026,0.795,0.0708,0.163,0.19,154.66,242226
57,The Cure,The Only One,13 May ,3.25,0.683,0.9,9,-5.758,1,0.0505,0.335,0.00134,0.831,0.599,117.577,254174
58,Ne-Yo,Closer,15 March ,3.17,0.711,0.753,4,-6.461,0,0.0766,0.028,2.96e-05,0.152,0.588,126.051,234360
59,Los Campesinos!,My Year in Lists,12 May ,3.43,0.423,0.774,10,-5.467,1,0.0364,0.000184,0.0,0.027,0.775,86.819,109160
60,The Whitest Boy Alive,Golden Cage,31 March ,3.58,0.835,0.693,4,-6.521,0,0.0374,0.137,0.492,0.136,0.929,119.699,242440
61,Ben Folds,You Don't Know Me,2008,3.65,0.807,0.458,7,-4.989,1,0.0419,0.443,2.44e-06,0.0827,0.829,87.081,189693
62,The Moldy Peaches,Anyone Else But You,18 February ,3.38,0.521,0.237,7,-12.535,1,0.051,0.923,0.0,0.144,0.58,145.856,180093
63,Kaiser Chiefs,Never Miss a Beat,6 October ,3.23,0.506,0.907,0,-4.011,1,0.0391,1.93e-05,0.336,0.573,0.547,156.05,188853
64,Beck,Youthless,22 December ,3.39,0.883,0.607,6,-7.428,0,0.0342,0.337,0.49,0.136,0.886,116.182,177893
65,James,Waterfall,2008,3.85,0.549,0.691,4,-8.073,0,0.0256,0.000385,0.461,0.172,0.329,140.034,127403
66,Lady Gaga,Just Dance,15 July ,3.06,0.822,0.737,1,-4.542,0,0.0314,0.0261,4.19e-05,0.18,0.753,118.994,241933
67,The Raconteurs,Old Enough,21 October ,3.53,0.338,0.8,7,-5.23,1,0.0417,0.000157,0.000195,0.212,0.472,89.205,237373
68,Yelle,Ce jeu,13 October ,3.36,0.881,0.666,6,-5.724,1,0.0381,0.0725,0.0,0.0998,0.711,108.325,222600
69,Carly Rae Jepsen,Tug of War,16 September ,3.42,0.723,0.663,2,-8.484,1,0.0673,0.192,2.01e-05,0.0571,0.537,111.949,224787
70,Stephen Malkmus,Cold Son,19 April ,3.57,0.691,0.54,2,-7.534,1,0.0273,0.472,0.0103,0.0696,0.852,100.051,222707
71,Raphael Saadiq,Love That Girl,2008,3.64,0.71,0.674,1,-5.393,1,0.0352,0.0136,1.73e-05,0.0366,0.7,124.033,184413
72,Maps,To the Sky,7 April ,3.76,0.207,0.394,8,-5.891,1,0.039,0.188,0.000539,0.113,0.116,108.011,258013
73,Nneka,Heartbeat,4 April ,3.32,0.558,0.665,11,-6.261,0,0.0387,0.0623,0.000236,0.0645,0.483,144.108,237733
74,The Bug,Angry,20 July ,3.24,0.838,0.905,1,-7.552,0,0.234,0.0204,0.00217,0.626,0.565,110.046,217200
75,The BPA,Toe Jam,5 August ,3.46,0.707,0.832,10,-4.455,0,0.248,0.0533,3.44e-05,0.0508,0.935,163.926,203413
76,Martyn,Natural Selection,7 July ,3.4,0.622,0.924,6,-4.854,0,0.054,0.00782,0.000574,0.136,0.372,138.948,310800
77,The Chemical Brothers,Midnight Madness,3 August ,3.3,0.502,0.955,9,-4.2,0,0.0454,0.000125,0.848,0.396,0.634,131.984,215480
78,Jello Biafra,Jezebel,25 August ,3.98,0.204,0.801,4,-5.136,1,0.0507,5.38e-05,0.538,0.0342,0.425,167.992,235640
79,Trivium,Down From the Sky,1 September ,3.33,0.453,0.987,11,-2.298,0,0.0903,3.73e-05,2.25e-06,0.0576,0.336,160.035,334440
80,Lykke Li,Breaking It Up,25 August ,3.33,0.806,0.744,0,-8.566,0,0.0497,0.121,0.00778,0.197,0.902,125.282,220507
81,Brian Wilson,Midnight's Another Day,19 August ,3.6,0.319,0.26,9,-9.571,1,0.026,0.854,3.54e-05,0.285,0.149,69.935,237240
82,Pete and the Pirates,Mr. Understanding,11 February ,3.66,0.516,0.915,2,-4.603,1,0.0308,0.000356,0.0194,0.0943,0.77,150.131,195147
83,Autolux,Audience No.2,2008,3.46,0.545,0.905,5,-4.709,0,0.054,0.00973,0.401,0.346,0.192,116.382,274800
84,Brandy,Right Here,13 August ,3.28,0.568,0.682,8,-5.781,1,0.0439,0.256,0.0,0.231,0.366,92.99,217947
85,Metronomy,My Heart Rate Rapid,7 April ,3.53,0.818,0.799,6,-3.197,0,0.0987,0.00832,0.267,0.033,0.778,145.009,251120
86,The Music,Strength in Numbers,9 June ,3.5,0.598,0.988,2,-3.235,1,0.0642,0.000873,1.32e-05,0.0206,0.681,125.999,221427
87,Frightened Rabbit,Fast Blood,9 June ,3.49,0.388,0.878,7,-4.232,1,0.0438,0.00885,0.000172,0.0922,0.351,129.74,228160
88,Bloc Party,Talons,20 October ,3.21,0.555,0.96,2,-2.45,0,0.0733,2.05e-05,0.433,0.167,0.569,145.054,280560
89,Nappy Roots,Good Day,5 August ,3.43,0.859,0.654,9,-6.326,1,0.258,0.57,0.0147,0.498,0.897,94.004,261773
90,Little Boots,Meddle,4 August ,3.41,0.645,0.89,2,-3.125,1,0.16,0.0229,5.23e-06,0.0458,0.605,168.989,195960
91,P.O.S,Goodbye,12 December ,3.57,0.408,0.928,2,-3.898,1,0.338,0.0383,0.0,0.0872,0.652,93.292,187053
92,In Flames,The Mirror's Truth,7 March ,3.02,0.51,0.973,10,-3.268,0,0.0834,9.06e-05,0.101,0.103,0.302,90.012,178773
93,Music Go Music,Light of Love,20 May ,3.71,0.518,0.684,7,-4.771,1,0.0445,0.0391,4.07e-05,0.129,0.438,148.106,315560
94,Kylie,All I See,11 March ,3.15,0.82,0.487,1,-9.865,1,0.0408,0.376,0.000998,0.12,0.771,100.96,176067
95,Underworld,Beautiful Burnout,14 January ,3.37,0.651,0.921,4,-11.826,0,0.0448,0.094,0.79,0.0929,0.344,130.007,489267
96,Fennesz,Saffron Revolution,20 October ,3.21,0.167,0.224,11,-15.79,1,0.0393,0.187,0.735,0.112,0.0396,113.484,352347
97,Calexico,Two Silver Trees,22 July ,3.57,0.646,0.47,2,-9.257,0,0.0284,0.409,0.0541,0.296,0.599,108.283,229813
98,Ponytail,Celebrate the Body Electric,29 April ,3.51,0.144,0.974,7,-3.358,1,0.263,0.093,0.465,0.261,0.127,175.941,420000
99,Caspian,La Cerva,2008,3.4,0.104,0.798,6,-8.31,0,0.121,0.000662,0.905,0.101,0.0414,82.986,299200
100,The Charlatans,The Misbegotten,5 May ,3.39,0.511,0.888,0,-4.683,1,0.0307,5.05e-05,0.0599,0.404,0.376,135.998,251747
101,Calexico,Victor Jara's Hands,12 December ,3.74,0.516,0.699,7,-7.175,1,0.0356,0.132,0.00431,0.0858,0.622,166.444,199187
102,Britney Spears,Circus,9 December ,2.88,0.791,0.733,6,-5.215,0,0.052,0.147,0.000381,0.0713,0.761,114.98,192360
103,Disturbed,Inside the Fire,25 March ,2.88,0.463,0.962,7,-6.43,1,0.0704,0.000233,0.109,0.0906,0.66,94.003,231573
104,Violent Femmes,Crazy,24 June ,3.41,0.66,0.691,0,-4.57,0,0.0329,0.037,0.000111,0.124,0.675,115.556,208147
105,The Hellacopters,Darling Darling,5 September ,3.95,0.21,0.978,8,-5.821,0,0.109,4.43e-05,0.0089,0.132,0.296,163.183,232587
106,Kleerup,Longing for Lullabies,9 April ,3.42,0.632,0.762,7,-3.806,1,0.034,0.0103,0.168,0.139,0.737,116.803,229267
107,AC/DC,Rock n Roll Train,2008,2.88,0.547,0.931,2,-2.356,1,0.0615,0.000998,0.0118,0.278,0.697,118.4,261507
108,The War on Drugs,Taking the Farm,29 September ,3.51,0.412,0.977,0,-6.938,1,0.0574,0.00554,0.234,0.144,0.416,97.578,240373
109,Hugh Mundell,Jah Will Provide,2008,3.73,0.851,0.516,9,-10.16,1,0.13,0.00551,0.317,0.112,0.88,130.603,206760
110,Brick & Lace,Love Is Wicked,2 September ,3.26,0.783,0.795,1,-6.687,1,0.0601,0.00378,2.93e-06,0.191,0.369,99.968,241653
111,Jenny Lewis,Carpetbaggers,27 October ,3.45,0.522,0.86,9,-4.215,1,0.0549,0.0639,1.54e-05,0.0524,0.554,135.851,213600
112,FrankMusik,In Step,2008,3.66,0.619,0.944,3,-5.579,1,0.127,0.00149,0.0,0.134,0.79,140.032,220360
113,Lil Wayne,You Ain't Got Nuthin,3 June ,3.01,0.513,0.485,2,-10.481,1,0.174,0.00198,4.94e-06,0.177,0.52,105.613,327267
114,Coheed and Cambria,Feathers,2008,3.49,0.551,0.966,9,-2.809,1,0.0597,0.00644,0.0,0.0858,0.7,132.937,295360
115,Gemmy,BK 2 the Future,22 September ,3.3,0.729,0.446,9,-13.943,1,0.514,0.0324,0.0289,0.152,0.19,66.235,319640
116,Sia,Little Black Sandals,July ,3.72,0.536,0.33,7,-16.545,1,0.0385,0.0657,2.23e-05,0.102,0.429,156.084,254480
117,The Muslims,Extinction,2008,3.74,0.29,0.485,9,-15.329,1,0.0394,0.000224,0.283,0.0769,0.581,192.814,145526
118,The Hives,A Christmas Duel,28 November ,3.24,0.336,0.803,0,-5.048,1,0.0528,0.539,0.0,0.244,0.357,142.684,288613
119,Eric Prydz,Pjanoo,1 September ,2.85,0.604,0.874,7,-4.949,0,0.0295,0.000563,0.812,0.112,0.835,125.99,157432
120,Boaz Mauda,The Fire in Your Eyes,2008,3.57,0.336,0.492,6,-5.84,0,0.0321,0.338,0.0,0.34,0.305,78.332,180573
121,The Black Crowes,Goodbye Daughters of the Revolution,2008,3.44,0.411,0.867,0,-5.196,1,0.0505,0.00188,1.42e-06,0.0942,0.799,124.604,304147
122,Amaral,Kamikaze,12 April ,3.31,0.465,0.771,8,-6.605,0,0.0398,0.0303,4.7e-05,0.179,0.418,137.77,222853
123,Nero,This Way,July ,3.45,0.739,0.74,7,-6.94,1,0.106,0.00258,0.0696,0.144,0.348,140.028,382227
124,MEG,Precious,17 September ,3.28,0.84,0.33,5,-9.196,0,0.26,0.702,0.00414,0.109,0.789,83.964,116427
125,The Sword,Fire Lances of the Ancient Hyperzephyrians,18 March ,3.6,0.16,0.932,0,-3.888,1,0.057,0.00494,0.842,0.0688,0.352,185.181,208253
126,Mark E,Sun Shadow,21 May ,3.53,0.649,0.392,0,-10.682,1,0.0421,0.404,0.767,0.12,0.221,119.961,299882
127,Kanye West,See You in My Nightmares,2008,2.79,0.676,0.432,7,-8.035,0,0.0339,0.0626,0.0,0.103,0.156,124.597,258120
128,Ratatat,Shempi,2008,3.5,0.608,0.82,10,-5.069,1,0.0437,0.00426,0.937,0.344,0.537,123.435,237440
129,Maria Haukaas Storeng,Hold On Be Strong,7 January ,3.19,0.441,0.737,1,-3.827,0,0.0357,0.437,0.0,0.355,0.533,183.978,186347
130,Linkin Park,Given Up,2 March ,2.77,0.655,0.885,7,-4.116,1,0.0438,0.00117,0.000473,0.0448,0.938,100.088,189293
131,Kaki King,Pull Me Out Alive,11 March ,3.57,0.577,0.591,11,-8.681,0,0.0292,0.0347,0.745,0.276,0.674,132.991,225307
132,Paul Weller,All I Wanna Do,25 August ,3.5,0.529,0.732,9,-4.652,1,0.0272,0.0216,0.679,0.362,0.283,98.924,276000
133,Pearl Jam,Santa Cruz,December ,3.29,0.617,0.696,0,-6.827,1,0.0277,0.268,0.0,0.0719,0.731,117.996,240960
134,Shocking Pinks,Emily,3 March ,3.51,0.315,0.714,2,-8.672,1,0.0378,0.371,0.316,0.356,0.541,77.375,132427
135,Nadia Oh,Got Your Number,2008,2.97,0.714,0.614,11,-8.987,0,0.229,0.000526,6.38e-05,0.0445,0.941,120.02,185533
136,Ray LaMontagne,You Are the Best Thing,August ,3.28,0.579,0.727,10,-4.872,1,0.0332,0.0304,1.99e-05,0.172,0.885,170.593,231840
137,Edguy,Ministry of Saints,October ,3.46,0.474,0.974,5,-3.797,0,0.111,0.000119,3.35e-05,0.128,0.15,144.998,302840
138,Kylie,The One,28 July ,3.8,0.546,0.948,2,-5.275,1,0.0449,0.000474,0.141,0.262,0.543,123.978,239880
139,PJ Harvey,The Devil,10 March ,3.77,0.727,0.266,9,-11.722,0,0.0309,0.73,0.0363,0.191,0.0834,114.03,175987
140,Goldfrapp,Happiness,14 April ,3.74,0.58,0.662,11,-8.054,1,0.0396,0.39,4.39e-05,0.114,0.246,124.035,217467
141,The Last Shadow Puppets,My Mistakes Were Made for You,20 October ,3.78,0.302,0.914,2,-4.724,0,0.0516,0.0344,4.05e-06,0.305,0.758,97.953,186547
142,Gotye,Hearts a Mess,2008,3.74,0.789,0.524,5,-9.542,0,0.0368,0.0701,0.262,0.193,0.538,125.023,365440
143,Band of Horses,No One's Gonna Love You,3 March ,3.72,0.313,0.894,1,-3.579,1,0.0294,0.121,0.0,0.0925,0.362,149.043,217333
144,WHY?,Fatalist Palmistry,2008,3.77,0.407,0.902,2,-4.7,1,0.0545,0.0625,3.66e-06,0.364,0.624,125.414,233422
145,Elbow,The Bones of You,29 September ,3.72,0.601,0.749,7,-6.019,0,0.0486,0.161,0.0,0.318,0.236,117.26,289027
146,Gnarls Barkley,Going On,2008,3.7,0.428,0.911,1,-4.743,1,0.0554,0.00245,0.0,0.332,0.467,150.038,174040
147,The Futureheads,The Beginning of the Twist,10 March ,3.66,0.424,0.988,5,-2.621,1,0.154,0.00161,0.0,0.266,0.358,155.98,214040
148,The Kills,Cheap and Cheerful,3 March ,3.62,0.885,0.718,11,-5.493,0,0.0768,0.00114,0.000499,0.0753,0.67,128.96,148680
149,Tycho,Adrift,27 May ,3.66,0.571,0.616,1,-10.159,1,0.0327,0.082,0.947,0.71,0.288,150.003,362389
150,The Replacements,I Will Dare,2008,4.02,0.456,0.857,7,-5.854,1,0.0833,0.00157,0.0344,0.333,0.559,167.709,197427
151,Duffy,Stepping Stone,1 September ,3.59,0.694,0.523,2,-6.407,0,0.0254,0.875,0.000172,0.352,0.472,97.985,209453
152,Foals,Cassius,29 February ,3.55,0.578,0.926,7,-5.345,1,0.094,0.00836,0.000214,0.319,0.585,150.883,229520
153,Vampire Weekend,The Kids Don't Stand a Chance,31 October ,3.43,0.659,0.453,0,-6.226,1,0.0365,0.273,0.44,0.182,0.906,140.015,243000
154,Late of the Pier,Space and the Woods,18 May ,3.75,0.563,0.925,2,-3.938,1,0.0959,8.3e-05,0.0341,0.456,0.535,156.989,223938
155,The Presets,This Boy's in Love,June ,3.55,0.486,0.968,10,-2.733,0,0.041,0.00156,0.00271,0.339,0.926,122.955,250200
156,She & Him,Why Do You Let Me Stay Here?,17 November ,3.54,0.508,0.804,7,-6.663,1,0.0488,0.0587,0.00731,0.105,0.448,108.533,150507
157,Spiritualized,Soul on Fire,19 May ,3.47,0.272,0.503,4,-5.372,1,0.0342,0.235,0.0,0.316,0.267,131.147,246160
158,Kylie,Wow,18 February ,3.39,0.654,0.884,9,-5.466,1,0.202,0.151,0.000268,0.379,0.851,124.072,190973
159,The Gaslight Anthem,Old White Lincoln,1 December ,3.54,0.468,0.878,0,-4.669,1,0.0502,0.000626,0.0,0.746,0.806,167.991,203373
160,Morrissey,All You Need Is Me,19 May ,3.48,0.528,0.952,1,-4.781,1,0.0539,0.00315,1.62e-06,0.19,0.636,143.024,192787
161,Gojira,Vacuity,2008,3.69,0.591,0.861,8,-3.337,1,0.0374,0.000367,0.00199,0.0614,0.328,88.026,291627
162,Beck,Orphans,July ,3.42,0.719,0.604,0,-7.362,1,0.0372,0.0581,0.771,0.0777,0.341,123.203,195133
163,Mark E,Slave 1,April ,3.7,0.696,0.604,6,-10.98,0,0.0309,0.148,0.799,0.095,0.605,108.022,477653
164,Madonna,Miles Away,24 November ,3.36,0.782,0.71,0,-4.394,1,0.0382,0.0447,0.0,0.095,0.762,115.995,288920
165,Twins Natalia,When We Were Young,September ,3.79,0.513,0.781,0,-5.69,1,0.036,0.0537,5.55e-06,0.313,0.834,174.031,272116
166,A Place to Bury Strangers,Missing You,September ,3.81,0.301,0.938,9,-4.008,1,0.0739,0.21,0.771,0.166,0.33,154.992,234429
167,Helloween,Find My Freedom,2008,3.86,0.375,0.949,11,-5.108,0,0.0868,4.67e-05,0.0306,0.208,0.202,146.946,388960
168,Anberlin,Feel Good Drag,2008,3.4,0.342,0.677,5,-11.906,0,0.0568,0.0013,0.00671,0.201,0.501,188.6,207360
169,Laura Marling,Ghosts,28 January ,3.44,0.463,0.368,9,-11.546,1,0.048,0.376,0.0,0.149,0.75,141.974,179960
170,Gnarls Barkley,Run,5 February ,3.36,0.489,0.915,4,-3.664,1,0.149,0.00619,0.0,0.667,0.581,150.02,164480
171,Solange,Sandcastle Disco,August ,3.47,0.744,0.727,2,-7.502,1,0.0404,0.0453,0.000504,0.105,0.817,119.91,268307
172,White Lies,Unfinished Business,21 April ,3.53,0.388,0.769,6,-4.722,0,0.0325,0.000295,2.99e-05,0.0835,0.103,117.867,258787
173,David Holmes,...I Heard Wonders!,25 August ,3.94,0.298,0.726,11,-6.681,1,0.0434,0.00252,0.839,0.117,0.512,81.978,334493
174,Janet Jackson,Feedback,7 January ,3.3,0.846,0.649,1,-6.849,0,0.0534,0.000341,0.0,0.0623,0.496,114.977,218213
175,Kent,Generation Ex,7 April ,3.79,0.556,0.793,0,-6.77,1,0.0329,2.88e-06,0.0568,0.12,0.543,130.024,270000
176,Aidonia,Flying Dagger,29 December ,3.46,0.797,0.858,6,-4.773,0,0.232,0.208,0.0,0.1,0.817,121.065,204907
177,A Place to Bury Strangers,I Know I'll See You,20 October ,3.57,0.216,0.732,9,-8.47,0,0.0548,0.0169,0.504,0.0873,0.341,140.525,246712
178,Mr. Oizo,Positif,November ,3.58,0.744,0.928,10,-5.628,0,0.0495,0.000409,0.624,0.132,0.507,123.014,171120
179,James,Whiteboy,2008,3.75,0.335,0.754,2,-2.875,1,0.0372,0.00134,0.00042,0.196,0.482,127.896,168813
180,The Hold Steady,Sequestered in Memphis,7 July ,3.44,0.242,0.964,2,-3.847,1,0.359,0.0787,0.00455,0.205,0.404,137.651,214520
181,The Raveonettes,Blush,17 November ,3.59,0.353,0.927,7,-2.711,0,0.0442,0.000107,0.496,0.0783,0.377,148.99,197267
182,The-Dream,Falsetto,2008,3.26,0.732,0.549,0,-4.194,1,0.0312,0.163,6.01e-05,0.122,0.479,131.006,271173
183,Nite Jewel,What Did He Say,10 November ,3.5,0.514,0.464,8,-7.052,1,0.0467,0.552,0.0254,0.119,0.408,97.224,265776
184,The Gutter Twins,God's Children,9 September ,3.99,0.443,0.855,9,-5.796,0,0.0443,0.0199,0.0765,0.321,0.19,104.017,297093
185,Gabriella Cilmi,Sweet About Me,17 March ,3.16,0.667,0.714,6,-5.155,1,0.0288,0.0673,1.01e-06,0.0957,0.553,132.035,202027
186,Benga,Night,23 February ,3.26,0.72,0.86,9,-8.711,1,0.0523,0.0575,0.937,0.664,0.0712,139.966,356693
187,Maria Mena,All This Time,2008,3.6,0.579,0.456,6,-7.502,1,0.0331,0.666,0.00049,0.0674,0.364,133.031,191507
188,Editors,Push Your Head Towards the Air,3 March ,3.27,0.258,0.441,2,-6.224,1,0.0343,0.155,0.665,0.0845,0.0401,169.852,344147
189,Ryuichi Sakamoto,koko,19 March ,3.84,0.574,0.0197,4,-20.81,0,0.0549,0.995,0.945,0.0877,0.14,107.329,245160
190,Bombay Bicycle Club,Evening,4 August ,3.6,0.425,0.838,10,-7.861,1,0.0337,0.00982,0.0412,0.137,0.244,139.433,174947
191,Black Sabbath,Heaven and Hell,2008,3.74,0.329,0.673,3,-8.465,0,0.0296,0.0239,0.109,0.138,0.323,91.122,419933
