,artist,track,date,rating,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
31,The Voidz,QYURRYUS,25 January ,3.52,0.637,0.869,1,-3.835,1,0.108,0.159,0.573,0.0832,0.604,103.892,172774
32,The Internet,Roll,27 April ,3.56,0.784,0.682,1,-8.614,1,0.0962,0.185,6.25e-06,0.106,0.967,112.512,191027
33,Aphex Twin,T69 Collapse,7 August ,3.46,0.437,0.926,7,-9.758,1,0.0587,0.0113,0.791,0.0961,0.418,152.323,322841
34,The Voidz,All Wordz Are Made Up,2 March ,3.54,0.69,0.972,1,-3.396,0,0.0537,0.00179,0.402,0.0935,0.744,111.988,199320
35,Still Woozy,Lucy,22 March ,3.87,0.647,0.537,6,-12.006,0,0.21,0.43,0.000258,0.119,0.846,84.46,142500
36,IZA,Dona de mim,28 September ,3.83,0.412,0.809,9,-3.66,0,0.144,0.0397,0.0,0.0899,0.254,81.47,208941
37,The Twilight Sad,I,10 July ,3.64,0.507,0.666,2,-6.39,0,0.029,0.324,0.928,0.0793,0.331,99.992,230219
38,That Kid,Dial Tone,9 September ,3.53,0.599,0.618,1,-9.545,1,0.223,0.133,0.0,0.0945,0.65,153.087,178824
39,Yeule,Pretty Bones,6 November ,3.72,0.487,0.61,0,-10.243,1,0.0623,0.107,0.079,0.207,0.0695,140.039,273261
40,Fontaines D.C.,Chequeless Reckless,23 February ,3.69,0.472,0.836,11,-6.632,1,0.0494,0.0452,1.04e-05,0.244,0.561,170.189,135636
41,Metric,Dressed to Suppress,27 July ,3.62,0.396,0.771,6,-5.595,1,0.0362,4.65e-05,0.66,0.258,0.111,116.036,342522
42,Preoccupations,Espionage,16 January ,3.46,0.342,0.957,2,-3.158,0,0.104,0.0539,0.657,0.174,0.381,170.295,268462
43,Ghost,Rats,12 April ,3.44,0.522,0.944,2,-5.731,0,0.0936,6.11e-06,0.482,0.135,0.236,124.029,261573
44,Judas Priest,Firepower,2 February ,3.54,0.482,0.957,10,-6.149,0,0.0552,3.22e-05,0.25,0.11,0.572,95.011,207445
45,Oh Sees,Overthrown,21 May ,3.53,0.191,0.985,7,-6.395,1,0.153,1.22e-05,0.856,0.0396,0.0391,111.527,161173
46,Westerman,Confirmation,14 February ,3.57,0.77,0.335,8,-12.704,1,0.0387,0.934,0.457,0.0621,0.381,121.988,209309
47,Kurt Vile,Loading Zones,16 August ,3.52,0.524,0.848,4,-4.242,0,0.0297,0.0268,0.000739,0.0765,0.792,112.221,203133
48,Thom Yorke,Open Again,17 October ,3.51,0.335,0.731,2,-11.024,1,0.0677,0.625,0.87,0.479,0.127,120.129,169970
49,Troye Sivan,Animal,8 August ,3.43,0.335,0.314,8,-11.155,1,0.0411,0.535,0.00517,0.295,0.0528,122.446,265108
50,Andrew Bird,Bloodless,2 November ,3.8,0.547,0.662,4,-5.196,0,0.0293,0.571,0.00146,0.122,0.498,82.173,389160
51,Jessica Pratt,This Time Around,24 October ,3.53,0.424,0.0977,11,-13.594,1,0.0512,0.939,0.0,0.109,0.236,132.08,217360
52,These New Puritans,Into the Fire,7 November ,3.55,0.593,0.761,2,-10.337,0,0.0349,0.0198,0.636,0.123,0.142,112.521,223280
53,Lustre,The First Snow,16 February ,3.6,0.254,0.561,2,-10.107,0,0.0365,0.0374,0.834,0.355,0.14,98.9,658800
54,Milo,Stet,31 August ,3.5,0.764,0.57,2,-4.668,1,0.437,0.295,0.0,0.0939,0.546,76.848,149927
55,Dayglow,Can I Call You Tonight!,26 January ,3.8,0.641,0.842,9,-7.27,1,0.0292,0.132,0.91,0.419,0.5,129.98,278769
56,Unknown T,Homerton B,19 August ,3.62,0.739,0.772,7,-6.367,1,0.0731,0.231,0.0548,0.0721,0.28,142.472,192000
57,Death Grips,Streaky,5 May ,3.3,0.703,0.974,4,-5.406,0,0.21,0.226,0.0,0.375,0.634,117.35,176157
58,Bill Wurtz,When I Get Older,16 October ,3.57,0.753,0.436,10,-13.647,0,0.0694,0.0695,0.0183,0.139,0.837,93.023,195806
59,Ryn Weaver,Reasons Not to Die,14 September ,4.18,0.57,0.376,4,-9.932,1,0.0302,0.73,0.0,0.127,0.248,130.147,220629
60,Iglooghost,Niteracer,27 June ,3.44,0.293,0.688,8,-10.919,1,0.0709,0.000705,0.0414,0.175,0.149,91.047,282360
61,CHVRCHES,Out of My Head,3 August ,3.43,0.491,0.848,1,-4.478,0,0.0411,4.3e-05,0.459,0.153,0.331,97.971,198364
62,Valee,Womp Womp,2 May ,3.4,0.877,0.558,1,-4.896,1,0.342,0.066,0.0,0.0745,0.493,157.027,226533
63,Mariah Carey,A No No,1 November ,3.42,0.769,0.718,2,-5.504,1,0.164,0.136,0.0,0.0746,0.705,89.994,187773
64,Clarence Clarity,Next Best Thing,18 September ,3.49,0.502,0.838,9,-5.02,0,0.191,0.0432,0.0,0.503,0.543,93.999,196827
65,Mariah Carey,The Distance,18 October ,3.42,0.701,0.691,9,-5.937,1,0.0808,0.07,0.0,0.844,0.587,131.843,207587
66,A$AP Rocky,A$AP Forever,4 April ,3.3,0.469,0.78,10,-6.49,0,0.122,0.224,0.0,0.13,0.444,125.999,233061
67,Space Laces,Kaiju,18 May ,4.05,0.569,0.954,2,-2.496,0,0.316,0.00116,0.105,0.348,0.134,124.049,185806
68,Gorillaz,Tranz,14 September ,3.34,0.649,0.883,7,-5.058,1,0.0306,0.0324,0.0185,0.0658,0.779,135.141,162627
69,Flatbush Zombies,Headstone,22 February ,3.46,0.792,0.665,10,-5.676,0,0.1,0.0196,5.08e-06,0.597,0.786,90.001,258765
70,St. Vincent,Savior,3 October ,3.48,0.658,0.271,11,-11.814,0,0.0581,0.129,0.0288,0.169,0.398,79.999,206960
71,Men I Trust,"Say, Can You Hear",30 November ,3.6,0.623,0.403,6,-14.1,0,0.0598,0.78,0.763,0.11,0.49,157.912,189246
72,Phoebe Bridgers,Christmas Song,29 November ,3.53,0.395,0.204,0,-13.854,1,0.0354,0.885,4.26e-05,0.11,0.282,117.423,221907
73,Slayyyter,All I Want for Xxxmas,13 December ,3.32,0.602,0.671,1,-5.838,1,0.0872,0.0124,0.0,0.211,0.357,72.956,126947
74,Yeule,Pocky Boy,4 April ,3.45,0.436,0.669,1,-10.193,0,0.125,0.737,0.00168,0.106,0.0746,130.008,241388
75,Toro y Moi,Freelance,23 October ,3.32,0.975,0.475,9,-7.067,0,0.123,0.014,0.0111,0.165,0.867,115.009,225893
76,Trippie Redd,Taking a Walk,6 August ,3.5,0.767,0.538,0,-6.044,0,0.052,0.68,0.0,0.192,0.343,81.031,121680
77,Shygirl,O,1 May ,3.6,0.571,0.86,11,-8.068,0,0.0774,0.00333,0.000577,0.0629,0.732,150.026,147200
78,SASAMI,Not the Time,9 October ,3.62,0.42,0.79,6,-7.824,0,0.06,0.00384,0.41,0.0943,0.507,137.968,170760
79,Unknown Mortal Orchestra,American Guilt,23 January ,3.34,0.281,0.918,1,-3.845,1,0.32,0.166,0.00669,0.323,0.36,99.455,273137
80,Interpol,The Rover,7 June ,3.27,0.189,0.893,7,-3.107,1,0.0445,3.64e-05,0.539,0.183,0.599,198.468,217693
81,Residente,Rap Bruto,5 October ,3.74,0.495,0.83,9,-3.857,1,0.346,0.183,0.0,0.079,0.579,82.671,361181
82,Metric,Dark Saturday,12 July ,3.42,0.512,0.917,3,-3.688,1,0.0801,0.000171,0.187,0.392,0.243,133.477,230020
83,Sub9K,Fishscale,27 June ,3.98,0.439,0.561,1,-9.996,1,0.228,0.0277,0.0239,0.165,0.31,180.355,149420
84,Adrianne Lenker,Symbol,12 September ,3.49,0.552,0.616,7,-11.59,1,0.0276,0.909,0.877,0.127,0.698,147.035,229133
85,Superorganism,Night Time,10 April ,3.38,0.584,0.905,0,-5.286,1,0.0842,0.042,0.000655,0.0936,0.529,125.014,254042
86,Franz Ferdinand,Feel the Love Go,8 January ,3.28,0.523,0.7,10,-4.332,0,0.131,0.000583,0.0,0.135,0.525,114.297,286440
87,Sheck Wes,Chippi Chippi,11 May ,3.28,0.677,0.549,8,-7.165,1,0.211,0.0734,0.0,0.0916,0.262,77.523,229400
88,Clarence Clarity,Rafters,18 September ,3.38,0.578,0.87,1,-5.705,1,0.187,0.146,0.0,0.156,0.492,141.065,161986
89,Sabrina Carpenter,Paris,25 October ,3.63,0.576,0.671,2,-6.408,0,0.0474,0.0482,0.0,0.114,0.226,114.839,218080
90,Maggie Rogers,Fallingwater,23 May ,3.39,0.389,0.322,2,-8.933,1,0.0355,0.613,0.000534,0.093,0.453,86.929,271200
91,Boy Harsher,Face the Fire,30 October ,3.45,0.736,0.922,0,-4.924,1,0.0354,0.257,0.851,0.0876,0.93,131.004,333949
92,Kimbra,Black Sky,5 October ,3.64,0.691,0.766,2,-7.313,0,0.0413,0.0742,0.0533,0.429,0.382,160.021,231907
93,Joyryde,Agen Wida,19 October ,3.39,0.784,0.913,1,-1.208,1,0.177,0.0114,0.00162,0.0831,0.59,126.054,199048
94,Liz,Queen of Me,19 January ,3.29,0.729,0.855,8,-3.729,1,0.0483,0.0215,0.0,0.0613,0.668,128.046,195469
95,Nathaniel Rateliff,You Worry Me,10 January ,3.56,0.666,0.646,2,-7.722,1,0.0268,0.124,0.286,0.095,0.664,100.05,214160
96,Diplo,Look Back,15 February ,3.36,0.488,0.766,10,-4.876,0,0.0449,0.148,0.00192,0.914,0.457,67.001,219563
97,Coheed and Cambria,The Gutter,17 August ,3.47,0.493,0.85,11,-4.895,0,0.0464,0.000643,1.2e-05,0.0757,0.387,139.96,349627
98,Meg Myers,Tourniquet,12 July ,3.62,0.46,0.754,9,-4.645,0,0.0405,0.0356,0.0218,0.202,0.224,105.145,263261
99,The Interrupters,She's Kerosene,2018,3.5,0.577,0.936,11,-2.924,0,0.078,0.043,1.74e-05,0.413,0.899,168.879,170453
100,Kacey Musgraves,Velvet Elvis,2018,3.53,0.677,0.616,1,-5.241,1,0.032,0.173,0.0,0.0427,0.736,89.988,154387
101,Poppy,X,25 October ,3.1,0.495,0.856,6,-4.105,0,0.0918,0.0235,0.00313,0.261,0.482,114.169,174483
102,Tove Lo,Bitches,7 June ,3.16,0.477,0.831,11,-5.219,1,0.144,0.0781,5.51e-06,0.0523,0.818,165.825,137220
103,Kraus,Reach,7 February ,3.42,0.22,0.88,8,-4.283,1,0.0828,4.12e-06,0.937,0.0895,0.176,184.975,140477
104,Thou,The Changeling Prince,31 May ,3.53,0.205,0.652,6,-8.034,0,0.0534,8.9e-06,0.547,0.155,0.239,132.572,389360
105,Cynic,Humanoid,15 January ,3.17,0.445,0.875,2,-11.0,1,0.0701,0.000367,0.175,0.182,0.272,131.942,248570
106,Poppy,Immature Couture,5 October ,3.24,0.636,0.932,0,-2.943,1,0.0434,0.0326,1.42e-05,0.355,0.758,130.027,243559
107,A Perfect Circle,Disillusioned,1 January ,3.16,0.227,0.634,5,-6.347,1,0.04,0.155,0.00029,0.345,0.152,81.918,353708
108,Gunna,Sold Out Dates,17 April ,3.49,0.817,0.556,4,-7.178,0,0.14,0.469,0.0,0.131,0.314,126.991,166368
109,The Decemberists,Severed,17 January ,3.25,0.605,0.789,4,-7.035,0,0.0338,0.00219,0.0178,0.127,0.434,136.041,243800
110,American Pleasure Club,Oranges,30 November ,3.67,0.446,0.515,7,-6.704,1,0.0283,0.265,0.0113,0.236,0.44,131.641,151345
111,Bad Religion,The Profane Rights of Man,17 October ,3.37,0.538,0.96,2,-3.368,0,0.0525,0.00182,0.000826,0.134,0.731,149.023,126375
112,"Tyler, the Creator",435,8 June ,3.14,0.539,0.804,10,-5.504,0,0.172,0.00247,0.000185,0.463,0.798,85.752,93840
113,The Weeknd,Pray for Me,2 February ,3.09,0.735,0.677,2,-4.979,1,0.093,0.0762,2.17e-05,0.111,0.188,100.584,211440
114,Iceage,The Day the Music Dies,18 April ,3.21,0.317,0.919,8,-4.097,1,0.0677,0.00629,1.45e-05,0.248,0.34,106.608,228238
115,Sir Babygirl,Flirting With Her,10 October ,3.56,0.37,0.717,2,-5.719,1,0.0329,0.000937,0.0946,0.209,0.193,154.78,230973
116,Famous Dex,Japan,16 March ,3.15,0.733,0.678,6,-7.771,1,0.438,0.121,0.0,0.344,0.841,175.985,142000
117,Interpol,Number 10,30 July ,3.15,0.229,0.906,8,-3.572,1,0.0729,0.000394,0.644,0.267,0.124,141.214,192973
118,Carnage,Learn How to Watch,12 January ,3.25,0.555,0.769,7,-5.192,1,0.338,0.324,0.0,0.164,0.365,130.063,121851
119,Conception,re:conception,2 November ,3.51,0.211,0.426,1,-16.29,1,0.0628,0.144,0.952,0.301,0.331,136.475,68607
120,Laura Stevenson,The Mystic & The Master,20 December ,3.77,0.359,0.193,11,-13.022,1,0.0431,0.895,1.38e-06,0.136,0.307,141.836,173995
121,Beach Bunny,Sports,1 January ,3.69,0.231,0.877,9,-5.278,1,0.0574,0.000653,0.026,0.0694,0.524,186.142,164165
122,C418,Beton,19 July ,3.92,0.602,0.542,5,-11.329,0,0.0361,0.103,0.797,0.31,0.0393,92.997,468000
123,Dorian Electra,VIP,27 July ,3.39,0.864,0.371,5,-14.217,1,0.161,0.0697,5.43e-06,0.108,0.675,140.036,174857
124,Milo,Galahad in Goosedown,17 September ,3.29,0.787,0.396,11,-10.048,0,0.316,0.586,0.0,0.148,0.341,121.556,145574
125,Clean Bandit,Baby,2 November ,3.1,0.755,0.74,0,-5.354,0,0.04,0.356,1.05e-05,0.0994,0.33,116.946,205440
126,Emma Ruth Rundle,Fever Dreams,26 June ,3.4,0.382,0.562,4,-5.883,1,0.0301,0.1,0.0029,0.0906,0.157,102.249,289984
127,Spiritualized,Here It Comes,30 July ,3.15,0.453,0.51,2,-7.915,1,0.0273,0.684,0.342,0.385,0.564,77.019,281705
128,Donatachi,Precious Metal,27 September ,3.39,0.739,0.748,11,-4.996,1,0.0507,0.0796,0.00257,0.0656,0.654,139.948,203165
129,Aseul,Sandcastles,5 May ,3.49,0.558,0.674,3,-6.055,0,0.027,0.00112,0.0419,0.37,0.264,140.028,298997
130,No Rome,Narcissist,12 October ,3.7,0.543,0.682,3,-5.81,1,0.112,0.219,1.53e-06,0.085,0.424,179.972,195502
131,Paul McCartney,Come On to Me,20 June ,3.22,0.675,0.874,0,-3.294,1,0.026,0.0357,0.0,0.148,0.789,93.284,250548
132,Girl in Red,Girls,7 June ,3.62,0.515,0.449,5,-14.468,1,0.0337,0.227,0.0357,0.171,0.792,149.966,198400
133,Empress Of,Trust Me Baby,11 April ,3.25,0.668,0.419,1,-6.373,0,0.0407,0.69,3.35e-06,0.144,0.468,148.104,197933
134,Riverside,River Down Below,7 September ,3.76,0.557,0.444,11,-10.479,0,0.0247,0.525,0.493,0.235,0.458,90.004,340960
135,Poppy,Fashion After All,12 October ,3.11,0.811,0.628,6,-6.119,0,0.037,0.00275,0.0171,0.0802,0.617,123.04,203352
136,Cigarettes After Sex,Crush,9 June ,3.1,0.401,0.505,5,-8.574,1,0.0252,0.0869,0.779,0.11,0.287,97.796,266667
137,Chevalier,The Greed of the Cross,9 February ,3.59,0.195,0.981,2,-7.185,1,0.0829,5.21e-05,0.0246,0.91,0.0491,92.968,386214
138,Wild Nothing,Shallow Water,7 August ,3.36,0.606,0.599,4,-7.61,1,0.0272,0.0178,2.93e-05,0.116,0.584,121.931,246547
139,Tinashe,Like I Used To,13 July ,3.21,0.717,0.599,11,-6.156,1,0.115,0.571,8.99e-06,0.102,0.385,159.78,187537
140,Tropical Fuck Storm,You Let My Tyres Down,30 January ,3.87,0.297,0.58,2,-5.83,1,0.0419,0.00377,1.03e-06,0.108,0.306,132.75,341234
141,Parquet Courts,Total Football,8 June ,3.82,0.264,0.838,0,-2.693,1,0.0401,0.116,0.00023,0.11,0.72,171.283,241200
142,Little Simz,Offence,17 September ,3.78,0.776,0.811,2,-5.273,1,0.0876,0.069,0.000494,0.333,0.582,116.696,168522
143,Meg Myers,Numb,27 April ,3.71,0.51,0.693,5,-3.192,1,0.0284,0.006,2.04e-06,0.11,0.291,81.981,262815
144,Bladee,I Chose to Be This Way,27 November ,3.57,0.577,0.616,1,-8.546,1,0.0508,0.017,0.00457,0.168,0.233,159.972,130571
145,Blood Orange,Charcoal Baby,26 July ,3.63,0.622,0.46,7,-8.389,0,0.0372,0.14,0.000369,0.119,0.514,183.241,242341
146,Jessie Ware,Overtime,3 October ,3.66,0.687,0.824,8,-4.166,1,0.0396,0.00526,0.102,0.0559,0.837,115.009,277417
147,mewithoutYou,Julia,13 August ,3.67,0.506,0.671,7,-5.97,0,0.0321,0.000152,0.766,0.369,0.352,118.034,237463
148,Thom Yorke,Has Ended,3 October ,3.6,0.54,0.42,0,-10.176,1,0.0336,0.693,0.857,0.211,0.11,121.013,296431
149,Chong the Nomad,Ghosts in the Shower,16 August ,3.71,0.887,0.347,1,-7.19,1,0.36,0.0284,0.00284,0.0838,0.739,75.005,175357
150,Florence + The Machine,Big God,19 June ,3.57,0.625,0.366,2,-8.388,0,0.0331,0.528,2.1e-05,0.0958,0.219,72.992,241760
151,Rico Nasty,Trust Issues,30 March ,3.69,0.929,0.621,1,-4.5,1,0.391,0.0215,0.0,0.0969,0.165,136.154,197647
152,George Clanton,Dumb,6 July ,3.69,0.377,0.657,0,-5.268,1,0.0333,0.00423,0.248,0.56,0.377,90.064,201874
153,Idles,Great,14 August ,3.61,0.397,0.987,1,-3.269,1,0.147,6.36e-05,1.8e-06,0.105,0.237,108.251,164133
154,Ruthven,Hypothalamus,25 July ,3.67,0.39,0.448,2,-9.844,0,0.086,0.353,8.17e-06,0.134,0.355,79.053,297098
155,Kimbra,Like They Do on the TV,30 March ,3.56,0.463,0.911,0,-4.733,1,0.134,0.11,0.114,0.111,0.645,199.23,259573
156,JPEGMAFIA,Curb Stomp,11 January ,3.59,0.484,0.85,1,-2.407,1,0.268,0.00716,2.49e-06,0.0549,0.41,152.11,135116
157,Gang Gang Dance,Lotus,10 April ,3.49,0.674,0.694,3,-5.876,0,0.0254,0.0737,0.0428,0.133,0.669,109.035,294391
158,Mazzy Star,"Quiet, the Winter Harbor",18 April ,3.5,0.321,0.0792,5,-17.737,1,0.0329,0.973,0.104,0.0888,0.106,145.293,255358
159,JPEGMAFIA,Rock N Roll Is Dead,10 January ,3.52,0.636,0.865,1,-4.457,1,0.563,0.21,2.14e-06,0.116,0.596,119.07,188308
160,PJ Harvey,An Acre of Land,8 February ,3.58,0.472,0.187,11,-12.477,0,0.0286,0.896,0.000616,0.0969,0.0669,79.144,377539
161,Elza Soares,Banho,20 April ,3.7,0.767,0.804,11,-3.744,1,0.141,0.0826,4.55e-06,0.0373,0.98,139.042,208080
162,Bill Wurtz,Mount St. Helens Is About to Blow Up,18 September ,3.53,0.695,0.464,7,-12.151,1,0.0848,0.139,0.000226,0.111,0.787,166.016,202771
163,Chino Moreno,Brief Exchange,8 June ,3.73,0.498,0.915,2,-3.815,1,0.0624,0.0001,0.821,0.31,0.383,143.958,288384
164,Slayyyter,Candy,30 September ,3.4,0.373,0.428,10,-8.593,0,0.167,0.0364,7.95e-05,0.372,0.646,202.769,156832
165,Disclosure,Funky Sensation,23 August ,3.46,0.678,0.795,4,-6.309,0,0.131,0.0101,0.0159,0.0981,0.648,118.006,215593
166,As I Lay Dying,My Own Grave,8 June ,3.49,0.477,0.994,5,-4.953,0,0.241,0.000115,0.0129,0.0534,0.0397,125.058,253318
167,Free Nationals,Beauty & Essex,9 October ,3.64,0.552,0.741,11,-5.419,0,0.0542,0.284,8.2e-05,0.334,0.718,69.709,277046
168,The Hu,Wolf Totem,22 November ,3.51,0.375,0.895,8,-3.846,1,0.0605,0.0221,0.000244,0.661,0.67,172.129,317078
169,Gerard Way,Getting Down the Germs,15 November ,3.55,0.722,0.737,0,-5.554,1,0.0245,0.00161,0.314,0.0705,0.879,115.993,290948
170,Mogwai,Donuts,27 April ,3.52,0.0608,0.46,6,-10.015,0,0.0425,0.0347,0.718,0.113,0.0366,63.515,383920
171,Dido,Hurricanes,12 November ,3.48,0.535,0.459,6,-8.49,0,0.0645,0.0722,0.117,0.0942,0.0969,175.944,317293
172,Wicca Phase Springs Eternal,Waiting Here,16 November ,3.55,0.576,0.707,7,-4.386,1,0.039,0.0621,0.000191,0.0854,0.211,158.005,191354
173,Taylor Swift,Getaway Car,7 September ,3.38,0.562,0.689,2,-6.745,1,0.127,0.00465,2.23e-06,0.0888,0.351,172.054,233627
174,Georgia,Started Out,2 November ,3.64,0.679,0.766,0,-7.905,0,0.0425,0.00782,0.000263,0.0883,0.299,99.998,221622
175,Kelsey Lu,Shades of Blue,18 April ,3.68,0.263,0.353,9,-7.152,0,0.028,0.872,2.96e-05,0.0786,0.33,83.825,234987
176,Bladee,Cinderella,20 January ,3.5,0.647,0.496,3,-10.796,0,0.0434,0.541,0.00914,0.137,0.214,140.069,199813
177,Kacey Musgraves,Wonder Woman,30 March ,3.59,0.669,0.653,11,-5.675,1,0.0269,0.11,1.58e-05,0.0826,0.528,104.995,240427
178,Leon Bridges,Bet Ain't Worth the Hand,13 March ,3.57,0.546,0.539,4,-5.588,1,0.0346,0.777,0.0,0.124,0.286,119.637,185893
179,Courtney Barnett,Need a Little Time,15 March ,3.4,0.539,0.642,0,-5.726,1,0.0314,0.0164,0.00319,0.131,0.273,101.957,238253
180,ionnalee,Work,9 February ,3.47,0.711,0.719,5,-9.335,0,0.0548,0.0581,0.137,0.0852,0.293,129.975,216653
181,Troye Sivan,Dance to This,13 June ,3.36,0.736,0.756,11,-7.099,1,0.047,0.00632,0.00577,0.106,0.712,117.016,231847
182,Deerhunter,Death in Midsummer,30 October ,3.33,0.309,0.759,2,-6.682,1,0.0297,0.0857,0.000123,0.167,0.287,91.472,262238
183, DJ Muggs,Shit I'm On,12 October ,3.87,0.573,0.66,9,-7.652,1,0.114,0.349,0.00256,0.214,0.405,137.804,223468
184,Bill Wurtz,Hello Sexy Pants,21 June ,3.47,0.747,0.498,5,-11.392,0,0.157,0.213,0.00219,0.145,0.779,100.004,150900
185,Jessica Pratt,Poly Blue,5 December ,3.45,0.318,0.246,6,-11.342,0,0.046,0.953,0.0032,0.105,0.342,207.893,163507
186,Let's Eat Grandma,Ava,12 June ,3.34,0.636,0.143,7,-14.02,0,0.0362,0.903,3.65e-05,0.0719,0.316,108.183,184025
187,Amorphis,The Bee,23 March ,3.43,0.4,0.963,7,-5.295,0,0.0674,0.00135,0.0135,0.154,0.306,138.026,330558
188,Billie Eilish,Come Out and Play,20 November ,3.33,0.64,0.321,0,-14.604,1,0.0931,0.693,0.0307,0.114,0.177,145.045,210376
189,Molina,Hey Kids,20 April ,4.13,0.581,0.533,4,-8.433,0,0.0274,0.0217,0.00539,0.259,0.466,87.017,233375
190,LSD,Thunderclouds,9 August ,3.3,0.69,0.719,7,-6.096,1,0.0347,0.00784,1.26e-05,0.52,0.471,112.055,184267
191,Louis Cole,Things,25 July ,3.75,0.513,0.479,1,-10.799,1,0.0362,0.25,0.706,0.168,0.282,128.041,288750
192,Yumi Zouma,In Camera,21 August ,3.58,0.734,0.615,10,-7.629,1,0.0348,0.0309,0.0324,0.114,0.532,137.946,204387
