,artist,track,date,rating,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
26,Jay-Z,"Girls, Girls, Girls",2 October ,3.4,0.509,0.952,2,-4.444,0,0.336,0.144,0.0,0.135,0.7,83.068,275373
27,Lamb,Gabriel,1 October ,3.62,0.228,0.537,11,-9.134,0,0.0435,0.173,0.00472,0.0673,0.173,72.863,257947
28,Zero 7,In the Waiting Line,2001,3.46,0.561,0.33,5,-13.51,1,0.0268,0.76,0.134,0.106,0.378,79.01,271520
29,The Get Up Kids,10 Minutes,2001,3.74,0.237,0.906,1,-4.957,0,0.136,0.000318,0.335,0.0812,0.681,170.343,192667
30,Eminem,Kill You,2001,3.5,0.897,0.559,11,-8.268,1,0.379,0.155,0.000127,0.296,0.677,106.991,264400
31,Ash,Burn Baby Burn,2 April ,3.37,0.392,0.982,4,-4.059,1,0.123,1.4e-05,0.0749,0.101,0.519,155.627,208600
32,Spiritualized,Stop Your Crying,10 September ,3.64,0.348,0.471,0,-7.145,1,0.0294,0.41,0.00526,0.0821,0.224,145.798,314227
33,Rammstein,Links 2-3-4,14 May ,3.34,0.624,0.904,4,-4.774,1,0.0479,0.00112,0.0231,0.604,0.649,130.153,216733
34,Ben Folds,Rockin' the Suburbs,2001,3.45,0.614,0.901,0,-4.906,1,0.0666,0.0267,1.94e-06,0.261,0.636,94.865,298533
35,Jean Jacques Smoothie,2 People,1 October ,3.43,0.863,0.747,10,-7.274,0,0.113,0.00786,0.588,0.0495,0.743,127.128,273471
36,Aimee Mann,Calling It Quits,18 September ,3.68,0.656,0.534,4,-6.867,1,0.0265,0.0668,0.00053,0.116,0.575,137.248,249933
37,Binary Star,Reality Check,5 February ,3.73,0.712,0.483,11,-12.122,0,0.298,0.208,0.0,0.655,0.717,90.1,241395
38,Enya,Wild Child,19 March ,3.48,0.6,0.372,0,-10.477,1,0.0256,0.726,0.59,0.154,0.553,79.705,227493
39,Gene,Is It Over?,8 October ,3.87,0.241,0.561,9,-5.058,0,0.0287,0.0202,0.00183,0.289,0.287,140.865,282133
40,Gorillaz,Latin Simone,2001,3.36,0.51,0.763,6,-4.506,1,0.0701,0.0516,0.0151,0.101,0.344,173.053,218867
41,Weezer,Hash Pipe,24 June ,3.23,0.578,0.882,7,-6.354,1,0.044,0.000121,0.479,0.284,0.623,125.603,186533
42,Radio 4,Dance to the Underground,17 April ,3.44,0.667,0.667,7,-6.267,1,0.0388,0.00013,0.00385,0.0711,0.843,130.321,243213
43,4 Hero,Les Fleur,2001,3.48,0.359,0.676,10,-5.451,0,0.0373,0.0103,0.0772,0.0994,0.417,75.775,365747
44,The Living End,Roll On,2001,3.64,0.418,0.913,2,-4.614,1,0.0741,0.00148,0.0,0.146,0.514,146.374,188128
45,Garbage,Androgyny,24 September ,3.26,0.726,0.559,0,-7.428,1,0.0332,0.221,0.0,0.133,0.547,93.119,189688
46,Leonard Cohen,In My Secret Life,2001,3.65,0.793,0.261,5,-13.882,1,0.0322,0.409,0.0025,0.0779,0.464,82.016,293387
47,A Camp,I Can Buy You,2001,3.58,0.379,0.541,11,-8.121,1,0.0304,0.0438,0.0158,0.338,0.429,91.434,229653
48,Manic Street Preachers,Let Robeson Sing,10 September ,3.4,0.488,0.702,2,-7.476,1,0.027,0.00226,0.00426,0.645,0.392,98.152,228360
49,Kelis,"Young, Fresh n' New",22 October ,3.44,0.661,0.934,7,-3.932,1,0.0417,0.00225,0.00272,0.387,0.618,94.041,277467
50,Safri Duo,Played-A-Live,2001,3.22,0.634,0.97,8,-9.555,0,0.0568,0.0156,0.905,0.351,0.215,138.008,405693
51,Our Lady Peace,Right Behind You,2 July ,3.95,0.504,0.875,6,-5.55,1,0.0442,0.00371,1.18e-06,0.0504,0.688,90.011,193133
52,I Monster,Daydream in Blue,May ,3.49,0.546,0.508,0,-6.301,0,0.0266,0.0151,0.00109,0.116,0.385,153.721,223667
53,Paradise Lost,Mouth,29 January ,3.39,0.39,0.954,9,-4.338,0,0.061,1.31e-05,0.00073,0.342,0.227,95.011,223921
54,Kylie Minogue,Your Disco Needs You,5 February ,3.23,0.631,0.933,11,-7.265,0,0.0568,0.00192,0.0653,0.115,0.558,133.934,501360
55,Tricky,Evolution Revolution Love,20 August ,3.46,0.608,0.897,1,-4.559,0,0.0453,0.00342,0.00927,0.173,0.569,80.774,249360
56,Riva,Who Do You Love Now?,2001,3.28,0.593,0.785,1,-7.604,1,0.0343,0.000257,0.581,0.303,0.849,135.043,231985
57,Horsepower Productions,Fist of Fury,2001,3.46,0.655,0.858,4,-7.269,1,0.109,0.0387,0.591,0.257,0.24,132.768,357760
58,Michelle Branch,Everywhere,September ,3.16,0.523,0.828,1,-4.696,1,0.0762,0.0136,0.000255,0.165,0.476,96.952,214827
59,George Harrison,My Sweet Lord,2001,3.47,0.537,0.701,1,-8.913,0,0.0335,0.0972,0.0,0.0832,0.583,120.92,281227
60,Electric Light Orchestra,Moment in Paradise,September ,3.83,0.497,0.577,2,-6.727,1,0.026,0.653,0.133,0.0992,0.492,90.22,215213
61,Echo & The Bunnymen,It's Alright,23 April ,3.65,0.565,0.798,4,-6.464,0,0.0309,5.1e-05,0.0,0.125,0.651,111.248,212133
62,Michael Jackson,You Rock My World,7 September ,3.07,0.854,0.673,4,-3.132,0,0.185,0.038,0.000227,0.255,0.955,95.0,337733
63,M.O.P,Cold as Ice,25 September ,3.35,0.656,0.88,11,-5.425,0,0.143,0.0421,0.0,0.294,0.758,85.565,244467
64,Antique,I Would Die for You,2001,3.56,0.572,0.95,11,-3.784,0,0.042,0.059,0.000225,0.195,0.798,124.017,177213
65,Alcazar,Crying at the Discoteque,September ,3.08,0.705,0.927,9,-5.942,0,0.0427,0.0702,0.0,0.0661,0.962,138.011,231533
66,Megadeth,Dread and the Fugitive Mind,2001,3.63,0.51,0.83,4,-4.586,0,0.0863,4.34e-05,0.21,0.0806,0.483,164.175,265133
67,Nelly Furtado,....On the Radio,3 December ,3.1,0.697,0.737,7,-2.519,0,0.0964,0.0936,8.59e-06,0.639,0.802,155.218,234307
68,Bilal,Fast Lane,2001,3.45,0.527,0.677,2,-4.289,1,0.242,0.0297,0.0,0.0604,0.692,87.963,274640
69,Lucinda Williams,Essence,2001,3.71,0.527,0.628,5,-7.988,0,0.0285,0.0955,1.26e-06,0.0981,0.432,93.662,351933
70,Rachid Taha,Barra Barra,2001,3.54,0.643,0.845,7,-4.826,1,0.0466,0.149,0.0417,0.12,0.52,99.998,347400
71,Nine Inch Nails,Deep,2001,3.1,0.652,0.597,9,-8.841,1,0.0319,0.00233,0.718,0.407,0.186,125.995,347933
72,Koffee Brown,After Party,2001,3.84,0.802,0.552,5,-4.796,0,0.0503,0.0492,1.7e-06,0.0224,0.601,105.481,214560
73,Blink-182,The Rock Show,2001,2.89,0.41,0.959,9,-4.563,1,0.0869,0.000324,0.0,0.0766,0.83,193.155,171600
74,New Order,Someone Like You,17 December ,3.36,0.487,0.928,6,-6.783,0,0.0363,0.00183,0.304,0.111,0.836,152.021,342400
75,2Pac,Until the End of Time,June ,3.19,0.757,0.706,8,-6.665,1,0.203,0.0267,0.0,0.197,0.375,96.976,266507
76,Johan,Tumble and Fall,25 June ,3.78,0.453,0.606,9,-7.446,1,0.0295,0.0223,0.000109,0.0864,0.483,170.412,208600
77,Blu Cantrell,Hit 'Em Up Style,17 April ,2.97,0.7,0.774,5,-4.983,0,0.0466,0.2,0.0,0.404,0.652,90.0,250707
78,R. Kelly,Feelin' on Yo Booty,10 September ,3.05,0.737,0.258,10,-7.784,1,0.0528,0.259,2.71e-06,0.101,0.83,61.028,245867
79,Blackalicious,Paragraph President,2001,3.67,0.584,0.678,1,-8.5,1,0.367,0.0928,0.000813,0.0795,0.484,90.059,309093
80,Mudvayne,Nothing to Gein,2001,3.45,0.745,0.956,11,-4.503,0,0.0627,0.0113,0.0699,0.356,0.502,112.074,328733
81,Bearsuit,Hey Charlie Hey Chuck,2001,3.64,0.324,0.713,9,-7.059,1,0.0402,0.131,0.0,0.112,0.509,80.897,260333
82,The Chemical Brothers,Galaxy Bounce,2001,3.37,0.723,0.882,6,-4.665,0,0.107,7.8e-05,0.618,0.382,0.491,120.027,207893
83,Zero 7,I Have Seen,4 June ,3.31,0.488,0.68,8,-8.414,1,0.0308,0.00786,0.551,0.192,0.761,158.065,304733
84,Sum 41,Fat Lip,2001,2.94,0.402,0.914,9,-5.215,1,0.142,0.000579,0.0,0.065,0.626,196.505,178267
85,Assemblage 23,Disappoint,5 October ,3.41,0.533,0.754,2,-11.477,1,0.0341,0.0648,0.692,0.112,0.313,130.014,334000
86,The Electric Soft Parade,Empty at the End,22 July ,3.62,0.564,0.884,9,-7.058,1,0.0763,0.000355,0.000259,0.656,0.314,131.519,181133
87,Electric Light Orchestra,Alright,18 September ,3.45,0.518,0.683,2,-8.37,1,0.0369,0.194,0.00533,0.218,0.7,106.026,190947
88,Stereo MC's,Deep Down & Dirty,2001,3.39,0.656,0.921,10,-5.718,0,0.0741,0.00709,0.000288,0.132,0.526,108.037,258867
89,Roots Manuva,Join the Dots,10 December ,3.82,0.69,0.847,1,-3.687,1,0.338,0.0343,0.0,0.0758,0.798,93.862,239373
90,Bola,Pae Paoe,1 November ,3.56,0.644,0.71,5,-8.533,0,0.0442,0.00339,0.00998,0.372,0.266,90.358,345707
91,The Cult,Rise,2001,3.46,0.349,0.92,7,-3.44,1,0.0607,2.33e-05,0.0259,0.0365,0.417,148.521,219000
92,The Knife,N.Y. Hotel,1 May ,3.09,0.702,0.3,7,-14.747,1,0.0384,0.925,0.63,0.092,0.157,116.943,167360
93,I Am Kloot,Dark Star,2001,3.73,0.581,0.546,7,-8.275,0,0.0341,0.529,4.63e-06,0.145,0.446,115.324,142267
94,HIM,In Joy and Sorrow,2001,3.2,0.5,0.716,7,-5.901,1,0.0277,0.0251,0.00326,0.235,0.166,113.895,240173
95,Common,Geto Heaven,2001,3.42,0.787,0.543,10,-6.559,0,0.191,0.032,0.0,0.107,0.626,99.515,301800
96,Destiny's Child,Emotion,20 November ,2.84,0.412,0.577,7,-4.944,1,0.119,0.163,0.0,0.0969,0.345,173.675,236400
97,Pain,Shut Your Mouth,2001,3.22,0.508,0.939,2,-6.019,1,0.124,0.00849,0.00407,0.939,0.124,120.012,291800
98,T.Love,"Nie, nie, nie",August ,3.43,0.755,0.831,4,-7.47,0,0.0309,0.00572,0.00752,0.0572,0.871,115.981,238080
99,Moonspell,Nocturna,2001,3.65,0.463,0.818,2,-4.833,1,0.0441,4.52e-05,0.796,0.212,0.206,85.011,232067
100,Green Day,Poprocks & Coke,2001,3.03,0.383,0.958,9,-2.183,1,0.0443,0.0103,0.0,0.186,0.943,162.639,158533
101,E Nomine,Mitternacht,2001,3.85,0.714,0.842,8,-6.294,1,0.0662,0.0293,0.061,0.439,0.297,130.973,228702
102,Starsailor,Lullaby,10 December ,3.24,0.18,0.584,2,-9.339,1,0.037,0.0946,0.0,0.198,0.334,53.697,253560
103,Cutty Ranks,Limb by Limb,2001,4.22,0.926,0.854,7,-4.727,1,0.109,0.0818,0.0,0.0759,0.828,98.044,196107
104,Scapegoat Wax,Aisle 10,2001,3.45,0.696,0.96,0,-4.422,1,0.0856,0.152,0.0,0.595,0.861,96.583,219467
105,UGK,Let Me See It,2001,3.38,0.81,0.628,11,-8.279,0,0.278,0.0122,0.0,0.0686,0.71,155.939,252587
106,The Promise,My True Love,2001,3.46,0.271,0.943,8,-4.483,0,0.0699,4.05e-05,2.76e-06,0.191,0.262,89.586,131267
107,Green Velvet,La La Land,2001,3.17,0.816,0.603,9,-5.285,1,0.046,0.00109,0.0142,0.0391,0.965,127.603,320441
108,Cypress Hill,Trouble,2001,3.56,0.558,0.872,0,-3.589,1,0.161,0.0129,0.002,0.314,0.473,167.834,300280
109,Dido,All You Want,10 December ,3.01,0.572,0.491,8,-8.261,1,0.0254,0.25,9.35e-06,0.102,0.52,148.213,233733
110,Cylob,Cut the Midrange Drop the Bass,November ,3.34,0.571,0.851,1,-9.873,1,0.087,0.0107,3.6e-05,0.346,0.644,164.98,232733
111,Art of Fighting,Reasons Are All I Have Left,2001,3.78,0.491,0.472,4,-8.761,1,0.0264,0.241,0.00044,0.105,0.0812,92.902,270067
112,Koop,Summer Sun,2001,3.7,0.629,0.621,5,-7.313,0,0.0286,0.468,0.000192,0.131,0.591,114.992,227520
113,Rob Zombie,Demon Speeding,2001,3.1,0.549,0.81,11,-4.001,0,0.0328,0.000298,2.86e-06,0.156,0.41,133.985,224307
114,Chocolate Puma,I Wanna Be U,2001,3.32,0.876,0.935,5,-4.765,0,0.145,0.0859,0.317,0.169,0.566,133.062,214747
115,Stereophonics,Step on My Old Size Nines,2001,2.99,0.321,0.58,7,-6.642,1,0.03,0.0372,5.77e-05,0.339,0.177,83.998,240840
116,Lenny Kravitz,Dig In,26 November ,2.81,0.671,0.921,9,-3.878,1,0.0291,0.0129,0.0235,0.0579,0.825,118.424,217533
117,Bruce Dickinson,Broken,1 September ,3.55,0.475,0.964,9,-4.748,0,0.0614,0.00062,2.66e-05,0.106,0.693,95.888,240467
118,Loquillo y Trogloditas,"Feo, fuerte y formal",2001,3.32,0.716,0.879,5,-6.179,0,0.0349,0.0454,0.0,0.243,0.905,126.368,242267
119,AIR,People in the City,2001,2.95,0.641,0.528,7,-8.317,0,0.0409,0.294,0.882,0.0821,0.213,137.708,297200
120,Our Lady Peace,Life,14 September ,3.16,0.413,0.814,1,-5.398,1,0.0699,0.0183,0.0,0.164,0.523,174.126,263133
121,Necro,Morbid,2001,3.37,0.95,0.665,4,-9.618,1,0.0494,0.0097,0.947,0.0908,0.886,97.033,173213
122,Gonzales,Take Me to Broadway,2001,3.56,0.686,0.762,9,-7.194,0,0.138,0.00814,0.00012,0.12,0.825,98.069,178040
123,Wormed,Voxel Mitosis,2001,3.21,0.207,0.991,11,-3.257,1,0.267,1.39e-05,0.875,0.229,0.0779,97.184,237933
124,Limp Bizkit,My Way,26 June ,2.55,0.576,0.864,6,-3.981,1,0.0462,0.02,1.68e-06,0.683,0.609,97.225,272973
125,Clearlake,Something to Look Forward To,2001,3.71,0.196,0.872,7,-7.29,1,0.0457,0.0045,1.58e-05,0.401,0.674,187.066,177133
126,Coo Coo Cal,My Projects,2001,3.77,0.803,0.955,6,-3.819,0,0.293,0.178,2.41e-05,0.593,0.814,95.289,200569
127,Xzibit,Front 2 Back,2001,3.33,0.772,0.86,8,-4.227,0,0.335,0.305,0.0,0.305,0.79,96.977,182467
128,Barthezz,On the Move,2001,2.95,0.623,0.987,10,-8.523,0,0.0452,0.0574,0.953,0.293,0.693,142.845,216427
129,Spineshank,New Disease,2001,3.03,0.566,0.909,7,-4.184,1,0.0637,5.81e-05,0.000254,0.0981,0.275,121.966,194733
130,American Hi-Fi,Flavor of the Weak,14 August ,2.64,0.39,0.967,10,-1.946,1,0.0644,0.000758,1.74e-05,0.302,0.488,151.944,188840
131,Charon,Little Angel,November ,3.6,0.487,0.7,0,-4.643,0,0.0369,0.00275,0.0,0.316,0.241,130.998,212800
132,Dir en Grey,Filth,12 September ,3.13,0.438,0.992,11,-3.06,0,0.137,0.00013,4.94e-05,0.253,0.0788,97.057,298907
133,Natalie Merchant,Just Can't Last,2001,3.49,0.645,0.753,0,-6.47,1,0.0301,0.191,0.000873,0.0735,0.578,98.064,268707
134,Ozma,Korobeiniki,2001,3.78,0.207,0.722,8,-3.911,1,0.0543,0.000227,0.926,0.0712,0.547,169.775,138800
135,Sting,Fragile,2001,3.42,0.323,0.198,4,-21.035,0,0.0354,0.912,0.0698,0.0889,0.289,82.373,236307
136,Redman,Smash Sumthin',2001,3.41,0.694,0.931,8,-3.437,1,0.355,0.0485,1.18e-06,0.353,0.609,106.968,214933
137,Swollen Members,Deep End,2001,3.46,0.867,0.604,11,-10.477,0,0.261,0.248,5.34e-05,0.11,0.619,100.094,205333
138,Shing02,Luv,2001,3.99,0.847,0.529,5,-5.321,0,0.175,0.481,0.00348,0.0952,0.797,92.685,274733
139,James,Getting Away With It,June ,3.91,0.518,0.656,0,-6.446,1,0.0267,0.000882,0.0251,0.32,0.15,135.388,265000
140,Sparklehorse,Piano Fire,2001,3.95,0.525,0.788,6,-7.618,0,0.0335,0.0179,0.0102,0.353,0.675,129.392,163733
141,Guided by Voices,Chasing Heather Crazy,13 March ,3.76,0.485,0.952,0,-4.442,1,0.0583,0.000276,3.26e-05,0.307,0.479,125.951,173493
142,British Sea Power,Remember Me,3 December ,3.73,0.17,0.883,7,-1.336,1,0.0502,9.79e-05,0.0558,0.298,0.473,148.628,190240
143,R.E.M.,All the Way to Reno,23 July ,3.65,0.397,0.809,5,-4.11,1,0.0299,0.026,4.44e-05,0.276,0.698,204.013,283960
144,Placebo,Special K,19 March ,3.52,0.397,0.942,1,-2.53,1,0.0869,0.000227,0.24,0.14,0.356,158.99,232307
145,UNKLE,Lonely Soul,2001,3.77,0.475,0.591,9,-7.854,0,0.0374,0.0776,0.0549,0.109,0.123,91.609,533013
146,Sade,King of Sorrow,12 March ,3.67,0.724,0.421,8,-9.938,1,0.0427,0.384,0.0258,0.0732,0.38,82.495,292800
147,PJ Harvey,You Said Something,April ,3.57,0.533,0.526,0,-7.218,1,0.0274,0.00326,0.00232,0.105,0.516,151.805,198733
148,Rammstein,Ich will,10 September ,3.48,0.648,0.896,2,-4.254,1,0.041,0.00138,0.000819,0.0879,0.468,128.115,217107
149,Elbow,Newborn,8 October ,3.6,0.127,0.557,2,-6.881,1,0.034,0.0897,0.000268,0.192,0.0646,173.801,456000
150,The Hives,Main Offender,2001,3.48,0.436,0.95,0,-4.52,1,0.0966,0.262,0.00495,0.146,0.808,135.743,153160
151,The Church,Numbers,11 December ,3.79,0.417,0.673,11,-8.735,0,0.0279,0.425,0.00414,0.0931,0.163,92.994,269320
152,Deltron 3030,Time Keeps on Slipping,July ,3.54,0.697,0.756,1,-7.971,0,0.0884,0.0589,0.0,0.383,0.785,96.015,299093
153,Felix da Housecat,Silver Screen Shower Scene,2 July ,3.6,0.816,0.747,9,-8.058,1,0.348,0.000323,0.231,0.136,0.389,120.976,280653
154,They Might Be Giants,"Man, It's So Loud in Here",August ,3.74,0.605,0.722,0,-5.831,1,0.033,9.86e-05,0.00168,0.103,0.232,145.118,239440
155,Kings of Convenience,I Don't Know What I Can Save You From,18 June ,3.82,0.619,0.284,3,-15.547,1,0.0286,0.938,0.774,0.123,0.696,91.943,277507
156,Belle and Sebastian,Jonathan David,18 June ,3.61,0.438,0.774,7,-6.332,1,0.034,0.37,0.0,0.0684,0.868,151.746,176880
157,Green Day,Waiting,29 October ,3.44,0.557,0.834,8,-4.371,1,0.0335,0.0219,0.0,0.329,0.659,137.69,192360
158,Feeder,Buck Rogers,8 January ,3.42,0.484,0.948,5,-4.349,1,0.054,0.000269,0.00108,0.0733,0.157,120.824,193133
159,Green Day,Macy's Day Parade,3 November ,3.79,0.863,0.728,11,-4.693,1,0.0327,0.208,0.0,0.104,0.874,108.958,213107
160,Front Line Assembly,Everything Must Perish,11 September ,3.66,0.484,0.952,11,-8.079,0,0.0492,0.000273,0.819,0.172,0.332,134.01,380440
161,Guided by Voices,Glad Girls,July ,3.53,0.402,0.942,2,-4.948,1,0.0555,0.000593,8.12e-06,0.118,0.547,131.07,229427
162,Big L,Platinum Plus,2001,3.67,0.701,0.648,10,-10.124,0,0.298,0.000945,0.0,0.0955,0.874,97.872,217813
163,Kings of Convenience,Failure,2 July ,3.56,0.611,0.47,4,-13.112,1,0.0385,0.692,0.596,0.111,0.556,92.277,213693
164,Kings of Convenience,Toxic Girl,9 April ,3.56,0.635,0.452,6,-15.037,0,0.0372,0.878,0.392,0.0939,0.885,146.945,189333
165,Tori Amos,Strange Little Girl,9 October ,3.44,0.633,0.509,4,-11.727,1,0.0457,0.728,0.00166,0.0864,0.672,120.052,229093
166,Nas,Got Ur Self A...,4 December ,3.36,0.699,0.869,11,-4.263,0,0.238,0.0118,0.0,0.0982,0.616,93.612,228627
167,Spiritualized,Out of Sight,26 November ,3.6,0.174,0.518,11,-6.257,0,0.0341,0.401,0.147,0.11,0.352,74.613,369307
168,Pulp,The Trees,8 October ,3.93,0.477,0.621,6,-6.504,1,0.0243,0.000249,2.34e-05,0.0954,0.253,109.985,292453
169,AIR,How Does It Make You Feel?,2001,3.35,0.707,0.338,7,-8.322,0,0.0372,0.158,0.626,0.0606,0.15,124.841,277653
170,Jurassic 5,The Influence,2001,3.7,0.846,0.863,6,-5.121,0,0.288,0.312,0.0,0.803,0.64,98.987,236293
171,Pinback,Penelope,12 November ,3.49,0.809,0.476,7,-14.896,1,0.0374,0.708,0.827,0.118,0.505,117.898,286680
172,Alkaline Trio,Hell Yes,2001,3.54,0.469,0.896,4,-6.103,1,0.0547,0.00045,0.0525,0.1,0.916,150.871,229667
173,Fatboy Slim,Weapon of Choice,2001,3.26,0.626,0.947,8,-4.608,0,0.057,0.136,0.78,0.209,0.959,195.972,219813
174,Jamiroquai,Little L,13 August ,3.26,0.878,0.724,10,-5.373,0,0.129,0.168,0.0116,0.133,0.904,121.906,295400
175,Powderfinger,My Happiness,2001,3.36,0.445,0.823,0,-5.415,1,0.0302,0.00163,0.0,0.43,0.487,85.935,276627
176,Xinlisupreme,All You Need Is Love Was Not True,5 November ,3.58,0.358,0.614,6,-4.788,0,0.0386,0.00375,0.685,0.107,0.323,56.015,509533
177,The Relict,Held in Glass,February ,3.97,0.391,0.441,2,-10.857,1,0.0328,0.131,0.461,0.107,0.832,170.46,166627
178,Rammstein,Asche zu Asche,15 January ,3.36,0.578,0.912,9,-7.548,1,0.0712,0.00293,0.0348,0.0892,0.698,169.981,231733
179,Jedi Mind Tricks,Retaliation,26 February ,3.78,0.608,0.838,7,-4.87,0,0.2,0.0149,7.25e-06,0.181,0.584,88.57,224733
180,Badly Drawn Boy,Spitting in the Wind,7 May ,3.55,0.535,0.67,0,-5.36,1,0.0274,0.0564,6.38e-05,0.135,0.416,113.035,267600
181,Cut Chemist,Bunky's Pick,7 August ,3.55,0.594,0.915,10,-5.749,0,0.162,0.158,0.335,0.112,0.628,116.237,460053
182,Daniel Bedingfield,Gotta Get Thru This,26 November ,3.09,0.837,0.765,7,-5.007,0,0.0631,0.0852,7.08e-05,0.1,0.912,133.57,161200
183,Nikka Costa,Like a Feather,14 May ,3.42,0.868,0.46,6,-9.076,1,0.0899,0.0201,0.722,0.0505,0.815,90.028,235093
184,Erick Sermon,Music,2001,3.48,0.897,0.466,10,-9.053,0,0.203,0.187,1.35e-06,0.0757,0.884,100.01,223133
185,Dir en Grey,Embryo,19 December ,3.78,0.594,0.701,8,-5.929,1,0.0255,0.0012,0.0114,0.108,0.52,106.028,340840
186,Aesop Rock,Coma,24 July ,3.3,0.787,0.721,5,-7.965,0,0.314,0.122,5.69e-06,0.226,0.87,173.991,236600
187,Fear Factory,Linchpin,30 November ,3.33,0.693,0.871,0,-3.389,1,0.0844,0.00358,2.01e-05,0.11,0.533,111.989,204853
188,Michael Jackson,Butterflies,14 November ,3.11,0.708,0.655,8,-2.69,1,0.0883,0.0583,2.1e-06,0.11,0.545,89.99,279160
189,The Offspring,Million Miles Away,25 June ,3.22,0.479,0.936,6,-4.367,0,0.0336,1.49e-05,1.63e-05,0.221,0.651,99.839,219800
190,Emma Bunton,What Took You So Long?,2 April ,3.14,0.668,0.772,9,-5.4,0,0.0307,0.123,0.0,0.341,0.911,118.011,241000
191,Poe,Wild,2001,3.85,0.575,0.846,11,-8.1,0,0.0565,0.0327,0.00836,0.35,0.288,124.012,540360
192,The Beta Band,Broke,9 July ,3.5,0.569,0.859,2,-8.332,1,0.0354,0.404,0.458,0.41,0.971,144.299,286533
